Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,40.688085,[130  10] ; [14 16],[118.58823529  21.41176471] ; [25.41176471  4.58823529],1
p11,1,0.0,27.567621,[117  23] ; [12 19],[105.61403509  34.38596491] ; [23.38596491  7.61403509],1
p7,1,0.00203,9.522468,[93 43] ; [12 19],[85.50898204 50.49101796] ; [19.49101796 11.50898204],0
s8,1,0.002411,9.207117,[95 45] ; [12 19],[87.60233918 52.39766082] ; [19.39766082 11.60233918],0
p2,1,0.005451,7.723401,[123  17] ; [21 10],[117.89473684  22.10526316] ; [26.10526316  4.89473684],0
a5,1,0.039127,4.255357,[103  37] ; [17 14],[98.24561404 41.75438596] ; [21.75438596  9.24561404],0
s1,1,0.049383,3.862286,[  8 131] ; [ 5 26],[ 10.62941176 128.37058824] ; [ 2.37058824 28.62941176],0
p8,1,0.05278,3.75086,[81 59] ; [12 19],[76.14035088 63.85964912] ; [16.85964912 14.14035088],0
p4,1,0.060027,3.536639,[97 43] ; [16 15],[92.51461988 47.48538012] ; [20.48538012 10.51461988],0
n6,1,0.07701,3.126911,[124  15] ; [24  7],[121.01176471  17.98823529] ; [26.98823529  4.01176471],0
v1,1,0.078376,3.098258,[58 77] ; [ 8 23],[53.6746988 81.3253012] ; [12.3253012 18.6746988],0
p3,1,0.092568,2.829145,[77 62] ; [12 19],[72.77058824 66.22941176] ; [16.22941176 14.77058824],0
n5,1,0.112487,2.518933,[113  27] ; [21 10],[109.70760234  30.29239766] ; [24.29239766  6.70760234],0
s5,1,0.122702,2.382483,[59 78] ; [ 8 21],[55.29518072 81.70481928] ; [11.70481928 17.29518072],0
a3,1,0.123877,2.367608,[108  31] ; [20 11],[104.65882353  34.34117647] ; [23.34117647  7.65882353],0
n3,1,0.125115,2.352087,[24 12] ; [5 7],[21.75 14.25] ; [7.25 4.75],0
b5,1,0.131274,2.277373,[74 66] ; [21 10],[77.77777778 62.22222222] ; [17.22222222 13.77777778],0
r1,1,0.137434,2.206452,[112  28] ; [21 10],[108.88888889  31.11111111] ; [24.11111111  6.88888889],0
v4,1,0.148302,2.089633,[134   5] ; [28  3],[132.45882353   6.54117647] ; [29.54117647  1.45882353],0
r4,1,0.165595,1.922376,[122  18] ; [24  7],[119.53216374  20.46783626] ; [26.46783626  4.53216374],0
b1,1,0.173363,1.853616,[58 82] ; [17 14],[61.40350877 78.59649123] ; [13.59649123 17.40350877],0
n1,1,0.232932,1.422868,[20 16] ; [9 3],[21.75 14.25] ; [7.25 4.75],0
u1,1,0.263109,1.252326,[ 24 116] ; [ 8 23],[ 26.19883041 113.80116959] ; [ 5.80116959 25.19883041],0
r3,1,0.28984,1.120363,[130  10] ; [27  4],[128.5380117  11.4619883] ; [28.4619883  2.5380117],0
d5,1,0.321012,0.98482,[109  30] ; [21  9],[106.92307692  32.07692308] ; [23.07692308  6.92307692],0
s6,1,0.329017,0.952763,[113  25] ; [23  8],[111.05325444  26.94674556] ; [24.94674556  6.05325444],0
d1,1,0.336324,0.924395,[81 59] ; [15 16],[78.59649123 61.40350877] ; [17.40350877 13.59649123],0
p1,1,0.395979,0.720502,[ 15 125] ; [ 5 26],[ 16.37426901 123.62573099] ; [ 3.62573099 27.37426901],0
s2,1,0.434436,0.610935,[96 44] ; [19 12],[94.15204678 45.84795322] ; [20.84795322 10.15204678],0
n2,1,0.441418,0.592593,[28  8] ; [8 4],[27.  9.] ; [9. 3.],0
a2,1,0.4567,0.553969,[ 36 104] ; [ 6 25],[ 34.38596491 105.61403509] ; [ 7.61403509 23.38596491],0
