Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000231,13.557983,[141 230] ; [58 41],[157.08297872 213.91702128] ; [41.91702128 57.08297872],1
n4,1,0.000472,12.224045,[311  72] ; [72 38],[297.54361055  85.45638945] ; [85.45638945 24.54361055],1
b3,1,0.002998,8.808528,[105 140] ; [12 44],[ 95.23255814 149.76744186] ; [21.76744186 34.23255814],0
b2,1,0.002998,8.808528,[105 140] ; [12 44],[ 95.23255814 149.76744186] ; [21.76744186 34.23255814],0
s2,1,0.005405,7.738716,[292  93] ; [97 13],[302.55555556  82.44444444] ; [86.44444444 23.55555556],0
a8,1,0.006004,7.54902,[ 60 300] ; [ 6 96],[ 51.42857143 308.57142857] ; [14.57142857 87.42857143],0
s6,1,0.008413,6.943335,[305  74] ; [96  9],[314.00619835  64.99380165] ; [86.99380165 18.00619835],0
v3,1,0.01188,6.328619,[161 204] ; [33 75],[149.70401691 215.29598309] ; [44.29598309 63.70401691],0
n1,1,0.028188,4.816548,[41 39] ; [ 8 21],[35.96330275 44.03669725] ; [13.03669725 15.96330275],0
n5,1,0.054031,3.71173,[301  81] ; [77 33],[293.48780488  88.51219512] ; [84.51219512 25.48780488],0
v2,1,0.057471,3.608895,[213 151] ; [51 55],[204.45957447 159.54042553] ; [59.54042553 46.45957447],0
v1,1,0.067762,3.336407,[212 156] ; [52 57],[203.67295597 164.32704403] ; [60.32704403 48.67295597],0
u4,1,0.099132,2.719446,[ 16 369] ; [  1 109],[ 13.22222222 371.77777778] ; [  3.77777778 106.22222222],0
p12,1,0.15792,1.994028,[ 42 339] ; [  7 102],[ 38.1 342.9] ; [10.9 98.1],0
a1,1,0.178242,1.81222,[ 23 362] ; [  3 107],[ 20.22222222 364.77777778] ; [  5.77777778 104.22222222],0
n3,1,0.193844,1.688156,[57 24] ; [24  5],[59.64545455 21.35454545] ; [21.35454545  7.64545455],0
u3,1,0.204431,1.610432,[60 41] ; [23  9],[63.03007519 37.96992481] ; [19.96992481 12.03007519],0
p5,1,0.219297,1.508967,[ 51 327] ; [ 10 100],[ 47.25 330.75] ; [13.75 96.25],0
s7,1,0.243684,1.359153,[235 134] ; [74 32],[240.04421053 128.95578947] ; [68.95578947 37.04421053],0
d3,1,0.249616,1.325453,[260 123] ; [81 29],[264.9148073 118.0851927] ; [76.0851927 33.9148073],0
p11,1,0.261332,1.261689,[303  82] ; [81 29],[298.66666667  86.33333333] ; [85.33333333 24.66666667],0
r1,1,0.361188,0.833757,[323  59] ; [89 21],[319.88617886  62.11382114] ; [92.11382114 17.88617886],0
n6,1,0.383261,0.760215,[321  60] ; [88 21],[318.01836735  62.98163265] ; [90.98163265 18.01836735],0
b5,1,0.407342,0.686546,[221 164] ; [68 42],[224.77777778 160.22222222] ; [64.22222222 45.77777778],0
a4,1,0.424878,0.636783,[172 212] ; [54 56],[175.67611336 208.32388664] ; [50.32388664 59.67611336],0
a5,1,0.433025,0.614697,[284 101] ; [77 33],[280.77777778 104.22222222] ; [80.22222222 29.77777778],0
a2,1,0.435108,0.60915,[ 98 287] ; [24 86],[ 94.88888889 290.11111111] ; [27.11111111 82.88888889],0
p6,1,0.447031,0.578168,[143 237] ; [45 63],[146.39344262 233.60655738] ; [41.60655738 66.39344262],0
p2,1,0.448024,0.575646,[324  58] ; [90 20],[321.43902439  60.56097561] ; [92.56097561 17.43902439],0
r4,1,0.470075,0.5218,[361  24] ; [101   9],[359.33333333  25.66666667] ; [102.66666667   7.33333333],0
s1,1,0.569413,0.323666,[ 16 363] ; [  6 103],[ 17.08606557 361.91393443] ; [  4.91393443 104.08606557],0
a7,1,0.569462,0.323584,[276 108] ; [76 34],[273.6194332 110.3805668] ; [78.3805668 31.6194332],0
a3,1,0.571023,0.320975,[282 101] ; [78 32],[279.67545639 103.32454361] ; [80.32454361 29.67545639],0
d5,1,0.646359,0.210521,[305  77] ; [90 20],[306.68699187  75.31300813] ; [88.31300813 21.68699187],0
b4,1,0.658947,0.194805,[229 156] ; [68 42],[231. 154.] ; [66. 44.],0
u2,1,0.668998,0.182777,[58 43] ; [17 15],[56.95488722 44.04511278] ; [18.04511278 13.95488722],0
p9,1,0.730072,0.119045,[327  55] ; [93 14],[328.09815951  53.90184049] ; [91.90184049 15.09815951],0
p7,1,0.770809,0.084866,[241 129] ; [70 35],[242.25263158 127.74736842] ; [68.74736842 36.25263158],0
s8,1,0.802381,0.062634,[221 162] ; [62 48],[219.85598377 163.14401623] ; [63.14401623 46.85598377],0
d4,1,0.803466,0.061933,[319  62] ; [91 19],[318.14663951  62.85336049] ; [91.85336049 18.14663951],0
u1,1,0.80721,0.059549,[ 73 312] ; [22 88],[ 73.88888889 311.11111111] ; [21.11111111 88.88888889],0
p1,1,0.84554,0.037952,[ 37 344] ; [ 10 100],[ 36.47046843 344.52953157] ; [10.52953157 99.47046843],0
p10,1,0.854653,0.033557,[316  64] ; [89 19],[315.36885246  64.63114754] ; [89.63114754 18.36885246],0
p3,1,0.86853,0.027399,[198 184] ; [58 52],[198.76422764 183.23577236] ; [57.23577236 52.76422764],0
r3,1,0.86924,0.027101,[372  13] ; [104   4],[371.72413793  13.27586207] ; [104.27586207   3.72413793],0
