Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,140.243248,[ 6 67] ; [376 110],[49.88550984 23.11449016] ; [332.11449016 153.88550984],1
d4,1,0.0,94.353566,[36 37] ; [445  41],[62.81395349 10.18604651] ; [418.18604651  67.81395349],1
d2,1,0.0,32.688874,[22 51] ; [315 168],[44.24640288 28.75359712] ; [292.75359712 190.24640288],1
d3,1,0.0,25.744521,[34 39] ; [366 120],[52.23613596 20.76386404] ; [347.76386404 138.23613596],1
a4,1,2e-06,22.271939,[22 50] ; [291 193],[40.5323741 31.4676259] ; [272.4676259 211.5323741],1
u1,1,1.8e-05,18.409724,[ 3 70] ; [132 354],[17.62969589 55.37030411] ; [117.37030411 368.62969589],1
a2,1,6e-05,16.116308,[ 9 64] ; [175 311],[24.02862254 48.97137746] ; [159.97137746 326.02862254],1
p1,1,0.000336,12.859471,[15 57] ; [ 37 447],[ 6.73381295 65.26618705] ; [ 45.26618705 438.73381295],1
p7,1,0.002093,9.466453,[34 38] ; [312 161],[45.71009174 26.28990826] ; [300.28990826 172.71009174],0
a3,1,0.002776,8.949327,[49 23] ; [402  83],[58.29802513 13.70197487] ; [392.70197487  92.29802513],0
p2,1,0.005301,7.773694,[53 19] ; [416  66],[60.95306859 11.04693141] ; [408.04693141  73.95306859],0
s8,1,0.012758,6.202384,[25 46] ; [246 236],[34.79385172 36.20614828] ; [236.20614828 245.79385172],0
p4,1,0.01317,6.146187,[36 35] ; [318 165],[45.36823105 25.63176895] ; [308.63176895 174.36823105],0
s6,1,0.019313,5.472957,[39 31] ; [329 143],[47.52767528 22.47232472] ; [320.47232472 151.52767528],0
r3,1,0.04696,3.946829,[64  8] ; [458  25],[67.71891892  4.28108108] ; [454.28108108  28.71891892],0
u2,1,0.054036,3.711588,[ 9 15] ; [49 33],[13.13207547 10.86792453] ; [44.86792453 37.13207547],0
b1,1,0.064962,3.405944,[37 36] ; [191 295],[29.7745975 43.2254025] ; [198.2254025 287.7745975],0
v1,1,0.110304,2.549857,[34 37] ; [273 198],[40.21586716 30.78413284] ; [266.78413284 204.21586716],0
p9,1,0.110313,2.549726,[56 14] ; [417  62],[60.30965392  9.69034608] ; [412.69034608  66.30965392],0
b3,1,0.119518,2.423632,[25 23] ; [127 189],[20.04395604 27.95604396] ; [131.95604396 184.04395604],0
