Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.00053,12.005287,[3 6] ; [50  9],[7.01470588 1.98529412] ; [45.98529412 13.01470588],1
n5,1,0.000629,11.687633,[2 7] ; [46 13],[6.35294118 2.64705882] ; [41.64705882 17.35294118],1
p8,1,0.001056,10.72751,[3 6] ; [49 10],[6.88235294 2.11764706] ; [45.11764706 13.88235294],0
n6,1,0.001213,10.470166,[3 6] ; [48 10],[6.85074627 2.14925373] ; [44.14925373 13.85074627],0
p2,1,0.003016,8.798054,[5 4] ; [54  5],[7.80882353 1.19117647] ; [51.19117647  7.80882353],0
d1,1,0.003342,8.610772,[3 6] ; [47 12],[6.61764706 2.38235294] ; [43.38235294 15.61764706],0
s6,1,0.008356,6.955639,[5 4] ; [51  6],[7.63636364 1.36363636] ; [48.36363636  8.63636364],0
a5,1,0.023045,5.165097,[4 5] ; [47 12],[6.75 2.25] ; [44.25 14.75],0
p11,1,0.023045,5.165097,[4 5] ; [47 12],[6.75 2.25] ; [44.25 14.75],0
p7,1,0.033398,4.525241,[5 3] ; [53  6],[6.92537313 1.07462687] ; [51.07462687  7.92537313],0
a4,1,0.037381,4.332947,[2 7] ; [35 24],[4.89705882 4.10294118] ; [32.10294118 26.89705882],0
p3,1,0.047471,3.928603,[4 5] ; [45 14],[6.48529412 2.51470588] ; [42.51470588 16.48529412],0
v1,1,0.081266,3.039392,[2 7] ; [31 27],[4.43283582 4.56716418] ; [28.56716418 29.43283582],0
d2,1,0.095295,2.782567,[3 6] ; [37 22],[5.29411765 3.70588235] ; [34.70588235 24.29411765],0
a3,1,0.110183,2.551588,[4 5] ; [42 17],[6.08823529 2.91176471] ; [39.91176471 19.08823529],0
n4,1,0.110183,2.551588,[4 5] ; [42 17],[6.08823529 2.91176471] ; [39.91176471 19.08823529],0
d5,1,0.123592,2.371196,[5 3] ; [50  9],[6.56716418 1.43283582] ; [48.43283582 10.56716418],0
u2,1,0.193472,1.69098,[4 1] ; [8 9],[2.72727273 2.27272727] ; [9.27272727 7.72727273],0
d4,1,0.206158,1.598204,[7 2] ; [54  5],[8.07352941 0.92647059] ; [52.92647059  6.07352941],0
s7,1,0.241414,1.37232,[8 1] ; [40 17],[6.54545455 2.45454545] ; [41.45454545 15.54545455],0
v3,1,0.241414,1.37232,[1 8] ; [17 40],[2.45454545 6.54545455] ; [15.54545455 41.45454545],0
b4,1,0.251012,1.31766,[4 5] ; [38 21],[5.55882353 3.44117647] ; [36.44117647 22.55882353],0
b5,1,0.288572,1.126274,[7 2] ; [35 24],[5.55882353 3.44117647] ; [36.44117647 22.55882353],0
r4,1,0.295856,1.092781,[7 2] ; [53  6],[7.94117647 1.05882353] ; [52.05882353  6.94117647],0
p10,1,0.295856,1.092781,[7 2] ; [53  6],[7.94117647 1.05882353] ; [52.05882353  6.94117647],0
u1,1,0.301586,1.067169,[1 8] ; [16 43],[2.25 6.75] ; [14.75 44.25],0
s2,1,0.301586,1.067169,[8 1] ; [43 16],[6.75 2.25] ; [44.25 14.75],0
a6,1,0.429668,0.623722,[7 2] ; [38 21],[5.95588235 3.04411765] ; [39.04411765 19.95588235],0
s1,1,0.47417,0.512241,[1 8] ; [ 3 56],[0.52941176 8.47058824] ; [ 3.47058824 55.52941176],0
s5,1,0.498278,0.458602,[4 3] ; [37 16],[4.78333333 2.21666667] ; [36.21666667 16.78333333],0
v2,1,0.56699,0.327745,[3 5] ; [28 30],[3.75757576 4.24242424] ; [27.24242424 30.75757576],0
d3,1,0.577332,0.310568,[6 2] ; [49 10],[6.56716418 1.43283582] ; [48.43283582 10.56716418],0
n3,1,0.591208,0.288462,[1 1] ; [9 4],[1.33333333 0.66666667] ; [8.66666667 4.33333333],0
b2,1,0.658492,0.19536,[1 3] ; [13 23],[1.4 2.6] ; [12.6 23.4],0
b3,1,0.658492,0.19536,[1 3] ; [13 23],[1.4 2.6] ; [12.6 23.4],0
s8,1,0.674875,0.175953,[6 3] ; [35 24],[5.42647059 3.57352941] ; [35.57352941 23.42647059],0
a7,1,0.689135,0.160023,[5 3] ; [41 18],[5.49253731 2.50746269] ; [40.50746269 18.49253731],0
p1,1,0.699106,0.149404,[2 7] ; [10 49],[1.58823529 7.41176471] ; [10.41176471 48.58823529],0
s3,1,0.781632,0.076836,[6 3] ; [42 17],[6.35294118 2.64705882] ; [41.64705882 17.35294118],0
r3,1,0.807659,0.059267,[8 1] ; [53  5],[8.19402985 0.80597015] ; [52.80597015  5.19402985],0
b1,1,0.906821,0.013701,[4 5] ; [25 34],[3.83823529 5.16176471] ; [25.16176471 33.83823529],0
n1,1,0.919154,0.010302,[1 1] ; [6 7],[0.93333333 1.06666667] ; [6.06666667 6.93333333],0
p12,1,0.947907,0.004269,[1 8] ; [ 7 52],[1.05882353 7.94117647] ; [ 6.94117647 52.05882353],0
