Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,54.787127,[ 2 60] ; [69 45],[25.01136364 36.98863636] ; [45.98863636 68.01136364],1
d3,1,2e-06,22.729492,[19 43] ; [77 36],[34.01142857 27.98857143] ; [61.98857143 51.01142857],1
a6,1,4e-06,21.379174,[23 39] ; [83 31],[37.34090909 24.65909091] ; [68.65909091 45.34090909],1
d4,1,7e-06,20.22053,[29 33] ; [91 23],[42.27272727 19.72727273] ; [77.72727273 36.27272727],1
a7,1,7e-06,20.086776,[25 37] ; [85 29],[38.75 23.25] ; [71.25 42.75],1
a5,1,1.7e-05,18.452251,[21 41] ; [77 37],[34.52272727 27.47727273] ; [63.47727273 50.52272727],1
d2,1,0.000616,11.728064,[15 47] ; [57 55],[25.65517241 36.34482759] ; [46.34482759 65.65517241],1
r4,1,0.001483,10.09983,[29 33] ; [81 33],[38.75 23.25] ; [71.25 42.75],0
r2,1,0.002401,9.214446,[44 18] ; [99 12],[51.24855491 10.75144509] ; [91.75144509 19.24855491],0
p3,1,0.002536,9.114118,[10 52] ; [43 70],[18.77714286 43.22285714] ; [34.22285714 78.77714286],0
v4,1,0.008367,6.95323,[42 20] ; [95 17],[48.81609195 13.18390805] ; [88.18390805 23.81609195],0
a2,1,0.008669,6.88971,[ 3 59] ; [22 92],[ 8.80681818 53.19318182] ; [16.19318182 97.80681818],0
r3,1,0.018159,5.580752,[40 21] ; [93 21],[46.36 14.64] ; [86.64 27.36],0
a4,1,0.021351,5.297918,[15 47] ; [47 66],[21.96571429 40.03428571] ; [40.03428571 72.96571429],0
u1,1,0.021851,5.257572,[ 1 61] ; [ 13 101],[ 4.93181818 57.06818182] ; [  9.06818182 104.93181818],0
a3,1,0.022739,5.188355,[28 32] ; [73 40],[35.02890173 24.97109827] ; [65.97109827 47.02890173],0
u2,1,0.023654,5.119838,[11 23] ; [24 17],[15.86666667 18.13333333] ; [19.13333333 21.86666667],0
p10,1,0.027217,4.877001,[28 34] ; [70 42],[34.91954023 27.08045977] ; [63.08045977 48.91954023],0
n4,1,0.037599,4.323063,[32 30] ; [77 37],[38.39772727 23.60227273] ; [70.60227273 43.39772727],0
p11,1,0.044144,4.051038,[30 32] ; [73 41],[36.28409091 25.71590909] ; [66.71590909 47.28409091],0
r1,1,0.045738,3.991224,[27 35] ; [67 46],[33.30285714 28.69714286] ; [60.69714286 52.30285714],0
p4,1,0.048869,3.879836,[16 45] ; [47 67],[21.96 39.04] ; [41.04 72.96],0
s5,1,0.058629,3.575749,[ 2 59] ; [13 97],[ 5.35087719 55.64912281] ; [  9.64912281 100.35087719],0
p2,1,0.067462,3.343723,[34 28] ; [77 35],[39.55172414 22.44827586] ; [71.44827586 40.55172414],0
s3,1,0.071276,3.253389,[22 39] ; [26 86],[16.92485549 44.07514451] ; [31.07514451 80.92485549],0
n2,1,0.084585,2.974531,[19  8] ; [17 18],[15.67741935 11.32258065] ; [20.32258065 14.67741935],0
a1,1,0.091286,2.85155,[ 6 56] ; [  4 110],[ 3.52272727 58.47727273] ; [  6.47727273 107.52272727],0
s1,1,0.097449,2.746802,[ 6 56] ; [  4 108],[ 3.56321839 58.43678161] ; [  6.43678161 105.56321839],0
