Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,36.962763,[ 9 48] ; [43 17],[25.33333333 31.66666667] ; [26.66666667 33.33333333],1
d4,1,0.0,35.311497,[29 28] ; [59  1],[42.87179487 14.12820513] ; [45.12820513 14.87179487],1
d5,1,0.0,32.498298,[30 26] ; [59  1],[42.96551724 13.03448276] ; [46.03448276 13.96551724],1
d3,1,0.0,30.756603,[26 30] ; [56  4],[39.5862069 16.4137931] ; [42.4137931 17.5862069],1
a5,1,0.0,27.763408,[24 33] ; [53  7],[37.51282051 19.48717949] ; [39.48717949 20.51282051],1
a2,1,3.5e-05,17.144875,[ 1 56] ; [18 42],[ 9.25641026 47.74358974] ; [ 9.74358974 50.25641026],1
a3,1,6.1e-05,16.080005,[24 33] ; [47 13],[34.58974359 22.41025641] ; [36.41025641 23.58974359],1
u1,1,0.00052,12.042105,[ 2 55] ; [16 44],[ 8.76923077 48.23076923] ; [ 9.23076923 50.76923077],1
p4,1,0.001234,10.437999,[24 33] ; [43 17],[32.64102564 24.35897436] ; [34.35897436 25.64102564],0
a4,1,0.001617,9.940482,[15 42] ; [33 27],[23.38461538 33.61538462] ; [24.61538462 35.38461538],0
p6,1,0.002048,9.505725,[15 41] ; [33 27],[23.17241379 32.82758621] ; [24.82758621 35.17241379],0
r2,1,0.002055,9.500113,[46 11] ; [57  1],[51.05217391  5.94782609] ; [51.94782609  6.05217391],0
s8,1,0.00634,7.451053,[18 39] ; [34 26],[25.33333333 31.66666667] ; [26.66666667 33.33333333],0
s6,1,0.006654,7.364192,[38 17] ; [52  6],[43.80530973 11.19469027] ; [46.19469027 11.80530973],0
s2,1,0.007836,7.070476,[32 24] ; [48 12],[38.62068966 17.37931034] ; [41.37931034 18.62068966],0
p10,1,0.008409,6.944243,[38 18] ; [52  7],[43.82608696 12.17391304] ; [46.17391304 12.82608696],0
r1,1,0.009613,6.705263,[33 24] ; [48 12],[39.46153846 17.53846154] ; [41.53846154 18.46153846],0
b2,1,0.01081,6.496342,[ 2 28] ; [11 23],[ 6.09375 23.90625] ; [ 6.90625 27.09375],0
b3,1,0.01081,6.496342,[ 2 28] ; [11 23],[ 6.09375 23.90625] ; [ 6.90625 27.09375],0
r4,1,0.015048,5.910834,[40 17] ; [53  7],[45.30769231 11.69230769] ; [47.69230769 12.30769231],0
s3,1,0.047862,3.91484,[34 23] ; [46 14],[38.97435897 18.02564103] ; [41.02564103 18.97435897],0
p3,1,0.048923,3.878008,[21 36] ; [33 27],[26.30769231 30.69230769] ; [27.69230769 32.30769231],0
p5,1,0.060152,3.533192,[ 1 56] ; [ 6 54],[ 3.41025641 53.58974359] ; [ 3.58974359 56.41025641],0
p9,1,0.118978,2.430725,[42 14] ; [51  8],[45.28695652 10.71304348] ; [47.71304348 11.28695652],0
a6,1,0.121663,2.395777,[30 27] ; [40 20],[34.1025641 22.8974359] ; [35.8974359 24.1025641],0
n6,1,0.129745,2.295554,[42 15] ; [51  9],[45.30769231 11.69230769] ; [47.69230769 12.30769231],0
n5,1,0.156181,2.010819,[43 14] ; [38 22],[39.46153846 17.53846154] ; [41.53846154 18.46153846],0
p8,1,0.157733,1.995825,[23 33] ; [32 27],[26.7826087 29.2173913] ; [28.2173913 30.7826087],0
b4,1,0.172306,1.862763,[28 29] ; [37 23],[31.66666667 25.33333333] ; [33.33333333 26.66666667],0
v2,1,0.187878,1.734183,[16 40] ; [23 34],[19.32743363 36.67256637] ; [19.67256637 37.32743363],0
n2,1,0.200618,1.637868,[14  3] ; [10  6],[12.36363636  4.63636364] ; [11.63636364  4.36363636],0
a7,1,0.210946,1.564922,[35 21] ; [44 16],[38.13793103 17.86206897] ; [40.86206897 19.13793103],0
s5,1,0.243043,1.362857,[22 31] ; [28 25],[25. 28.] ; [25. 28.],0
v4,1,0.250308,1.321584,[50  6] ; [57  3],[51.65517241  4.34482759] ; [55.34482759  4.65517241],0
u3,1,0.295454,1.0946,[20 13] ; [10  3],[21.52173913 11.47826087] ; [8.47826087 4.52173913],0
r3,1,0.325268,0.967647,[48  8] ; [54  5],[49.66956522  6.33043478] ; [52.33043478  6.66956522],0
a8,1,0.335138,0.928943,[ 1 53] ; [ 3 54],[ 1.94594595 52.05405405] ; [ 2.05405405 54.94594595],0
u2,1,0.373301,0.792648,[13 20] ; [7 6],[14.34782609 18.65217391] ; [5.65217391 7.34782609],0
s7,1,0.400098,0.708031,[29 27] ; [34 23],[31.22123894 24.77876106] ; [31.77876106 25.22123894],0
p2,1,0.417677,0.656842,[42 15] ; [48 12],[43.84615385 13.15384615] ; [46.15384615 13.84615385],0
b1,1,0.547185,0.362384,[24 33] ; [22 38],[22.41025641 34.58974359] ; [23.58974359 36.41025641],0
n4,1,0.550352,0.356686,[34 23] ; [39 21],[35.56410256 21.43589744] ; [37.43589744 22.56410256],0
p7,1,0.556289,0.34617,[30 24] ; [36 23],[31.53982301 22.46017699] ; [34.46017699 24.53982301],0
v1,1,0.611379,0.258172,[23 34] ; [27 33],[24.35897436 32.64102564] ; [25.64102564 34.35897436],0
p12,1,0.676075,0.174578,[ 2 55] ; [ 3 56],[ 2.45689655 54.54310345] ; [ 2.54310345 56.45689655],0
p11,1,0.698342,0.150203,[38 19] ; [42 18],[38.97435897 18.02564103] ; [41.02564103 18.97435897],0
s1,1,0.767252,0.087599,[ 3 53] ; [ 4 56],[ 3.37931034 52.62068966] ; [ 3.62068966 56.37931034],0
n3,1,0.776105,0.080882,[12  5] ; [12  4],[12.36363636  4.63636364] ; [11.63636364  4.36363636],0
n1,1,0.805453,0.060662,[ 6 11] ; [ 5 11],[ 5.66666667 11.33333333] ; [ 5.33333333 10.66666667],0
p1,1,0.820036,0.051756,[ 5 52] ; [ 6 54],[ 5.35897436 51.64102564] ; [ 5.64102564 54.35897436],0
a1,1,0.970814,0.001339,[ 1 56] ; [ 1 59],[ 0.97435897 56.02564103] ; [ 1.02564103 58.97435897],0
b5,1,0.984304,0.000387,[36 21] ; [38 22],[36.05128205 20.94871795] ; [37.94871795 22.05128205],0
