Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,42.671395,[18 80] ; [144 108],[45.36 52.64] ; [116.64 135.36],1
d2,1,0.0,27.413315,[30 67] ; [156  95],[51.84482759 45.15517241] ; [134.15517241 116.84482759],1
a3,1,3e-06,21.884445,[53 45] ; [200  53],[70.63817664 27.36182336] ; [182.36182336  70.63817664],1
d1,1,6e-06,20.57169,[48 50] ; [188  65],[65.89173789 32.10826211] ; [170.10826211  82.89173789],1
n4,1,3.4e-05,17.202849,[55 43] ; [198  55],[70.63817664 27.36182336] ; [182.36182336  70.63817664],1
a6,1,4.2e-05,16.778161,[51 47] ; [189  64],[67.00854701 30.99145299] ; [172.99145299  80.00854701],1
u1,1,9.4e-05,15.259927,[ 4 94] ; [ 54 199],[16.19373219 81.80626781] ; [ 41.80626781 211.19373219],1
d4,1,0.000675,11.557266,[75 22] ; [230  23],[84.52857143 12.47142857] ; [220.47142857  32.52857143],1
p9,1,0.001613,9.944875,[60 35] ; [199  51],[71.31884058 23.68115942] ; [187.68115942  62.31884058],0
p10,1,0.002261,9.324885,[59 37] ; [195  56],[70.27089337 25.72910663] ; [183.72910663  67.27089337],0
d3,1,0.012621,6.22151,[62 35] ; [195  58],[71.22571429 25.77428571] ; [185.77428571  67.22571429],0
r2,1,0.016396,5.759935,[84 13] ; [233  14],[89.38662791  7.61337209] ; [227.61337209  19.38662791],0
v2,1,0.02102,5.325156,[32 62] ; [117 127],[41.43786982 52.56213018] ; [107.56213018 136.43786982],0
p4,1,0.027979,4.829374,[40 57] ; [137 115],[49.19484241 47.80515759] ; [127.80515759 124.19484241],0
s6,1,0.04245,4.117157,[50 48] ; [156  92],[58.34682081 39.65317919] ; [147.65317919 100.34682081],0
p3,1,0.053989,3.713049,[31 67] ; [108 144],[38.92 59.08] ; [100.08 151.92],0
p7,1,0.060111,3.534314,[45 50] ; [146 103],[52.74709302 42.25290698] ; [138.25290698 110.74709302],0
b4,1,0.060916,3.512261,[65 33] ; [140 113],[57.23646724 40.76353276] ; [147.76353276 105.23646724],0
b3,1,0.073966,3.192734,[12 43] ; [52 97],[17.25490196 37.74509804] ; [ 46.74509804 102.25490196],0
b2,1,0.073966,3.192734,[12 43] ; [52 97],[17.25490196 37.74509804] ; [ 46.74509804 102.25490196],0
n5,1,0.088302,2.905052,[58 40] ; [172  78],[64.77011494 33.22988506] ; [165.22988506  84.77011494],0
p12,1,0.095493,2.779243,[ 1 97] ; [ 12 239],[ 3.6504298 94.3495702] ; [  9.3495702 241.6504298],0
s5,1,0.096657,2.759858,[20 76] ; [ 72 170],[26.13017751 69.86982249] ; [ 65.86982249 176.13017751],0
r4,1,0.100877,2.691626,[77 21] ; [217  36],[82.08547009 15.91452991] ; [211.91452991  41.08547009],0
s7,1,0.132943,2.257802,[34 59] ; [110 131],[40.09580838 52.90419162] ; [103.90419162 137.09580838],0
r1,1,0.14884,2.084104,[69 29] ; [196  56],[74.2 23.8] ; [190.8  61.2],0
b5,1,0.162643,1.949481,[60 38] ; [134 119],[54.16524217 43.83475783] ; [139.83475783 113.16524217],0
s8,1,0.174938,1.840112,[29 69] ; [ 94 158],[34.44 63.56] ; [ 88.56 163.44],0
