Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,1e-05,19.496225,[34 70] ; [24  7],[44.68148148 59.31851852] ; [13.31851852 17.68148148],1
p5,1,1.1e-05,19.325819,[  5 104] ; [11 24],[12.11111111 96.88888889] ; [ 3.88888889 31.11111111],1
s6,1,0.00083,11.172952,[57 52] ; [28  5],[65.24647887 43.75352113] ; [19.75352113 13.24647887],1
s2,1,0.00258,9.083148,[34 74] ; [21 14],[41.53846154 66.46153846] ; [13.46153846 21.53846154],0
s8,1,0.003714,8.418734,[34 75] ; [20 14],[41.16083916 67.83916084] ; [12.83916084 21.16083916],0
p8,1,0.005184,7.814158,[43 64] ; [23 11],[50.08510638 56.91489362] ; [15.91489362 18.08510638],0
p6,1,0.010301,6.582006,[25 83] ; [16 19],[30.96503497 77.03496503] ; [10.03496503 24.96503497],0
u1,1,0.016516,5.747059,[  1 108] ; [ 3 32],[  3.02777778 105.97222222] ; [ 0.97222222 34.02777778],0
b3,1,0.018173,5.579417,[13 58] ; [7 8],[16.51162791 54.48837209] ; [ 3.48837209 11.51162791],0
b2,1,0.018173,5.579417,[13 58] ; [7 8],[16.51162791 54.48837209] ; [ 3.48837209 11.51162791],0
b5,1,0.019375,5.467381,[71 38] ; [15 20],[65.09722222 43.90277778] ; [20.90277778 14.09722222],0
p7,1,0.020773,5.345699,[59 48] ; [27  8],[64.8028169 42.1971831] ; [21.1971831 13.8028169],0
n6,1,0.05691,3.625232,[88 21] ; [33  2],[91.59027778 17.40972222] ; [29.40972222  5.59027778],0
r1,1,0.069296,3.299626,[79 29] ; [30  4],[82.90140845 25.09859155] ; [26.09859155  7.90140845],0
v3,1,0.072194,3.232409,[34 73] ; [17 18],[38.42957746 68.57042254] ; [12.57042254 22.42957746],0
p1,1,0.077836,3.109518,[12 97] ; [ 8 27],[15.13888889 93.86111111] ; [ 4.86111111 30.13888889],0
s1,1,0.078011,3.10585,[  4 103] ; [ 4 30],[  6.07092199 100.92907801] ; [ 1.92907801 32.07092199],0
p10,1,0.079253,3.080148,[75 32] ; [29  5],[78.92198582 28.07801418] ; [25.07801418  8.92198582],0
n5,1,0.087645,2.917098,[77 31] ; [30  5],[80.81118881 27.18881119] ; [26.18881119  8.81118881],0
s4,1,0.103767,2.646678,[15 93] ; [ 9 26],[18.12587413 89.87412587] ; [ 5.87412587 29.12587413],0
n1,1,0.12663,2.333333,[ 8 17] ; [6 4],[10. 15.] ; [4. 6.],0
v2,1,0.135397,2.229508,[42 60] ; [19 15],[45.75 56.25] ; [15.25 18.75],0
p12,1,0.14574,2.116278,[  5 104] ; [ 4 31],[  6.8125 102.1875] ; [ 2.1875 32.8125],0
p9,1,0.176731,1.824902,[80 28] ; [29  5],[82.90140845 25.09859155] ; [26.09859155  7.90140845],0
n4,1,0.232573,1.425055,[75 34] ; [27  7],[77.74825175 31.25174825] ; [24.25174825  9.74825175],0
p4,1,0.24138,1.372517,[53 56] ; [21 14],[56.01388889 52.98611111] ; [17.98611111 17.01388889],0
b1,1,0.248598,1.331166,[38 71] ; [16 19],[40.875 68.125] ; [13.125 21.875],0
u3,1,0.282388,1.155561,[25 28] ; [10  6],[26.88405797 26.11594203] ; [8.11594203 7.88405797],0
v1,1,0.328323,0.955501,[52 53] ; [14 21],[49.5 55.5] ; [16.5 18.5],0
d5,1,0.355006,0.855483,[56 52] ; [15 20],[53.62237762 54.37762238] ; [17.37762238 17.62237762],0
a1,1,0.393597,0.727802,[  1 108] ; [ 1 34],[  1.51388889 107.48611111] ; [ 0.48611111 34.51388889],0
a6,1,0.393936,0.72676,[68 41] ; [19 16],[65.85416667 43.14583333] ; [21.14583333 13.85416667],0
a2,1,0.43174,0.618139,[11 98] ; [ 2 33],[ 9.84027778 99.15972222] ; [ 3.15972222 31.84027778],0
a8,1,0.440121,0.595967,[10 88] ; [ 5 28],[11.22137405 86.77862595] ; [ 3.77862595 29.22137405],0
d3,1,0.499714,0.455545,[31 77] ; [ 8 27],[29.45454545 78.54545455] ; [ 9.54545455 25.45454545],0
b4,1,0.559996,0.339712,[53 56] ; [19 16],[54.5 54.5] ; [17.5 17.5],0
d1,1,0.598444,0.277349,[  4 105] ; [ 2 33],[  4.54166667 104.45833333] ; [ 1.45833333 33.54166667],0
r3,1,0.598444,0.277349,[105   4] ; [33  2],[104.45833333   4.54166667] ; [33.54166667  1.45833333],0
a5,1,0.607236,0.26422,[60 49] ; [21 14],[61.3125 47.6875] ; [19.6875 15.3125],0
a7,1,0.613659,0.254881,[69 39] ; [24 11],[70.23776224 37.76223776] ; [22.76223776 12.23776224],0
u2,1,0.67539,0.175362,[23 30] ; [ 6 10],[22.27536232 30.72463768] ; [6.72463768 9.27536232],0
n2,1,0.67563,0.175087,[22  4] ; [9 1],[22.38888889  3.61111111] ; [8.61111111 1.38888889],0
s3,1,0.718125,0.130296,[56 51] ; [19 15],[56.91489362 50.08510638] ; [18.08510638 15.91489362],0
d2,1,0.736307,0.113399,[25 84] ; [ 9 26],[25.73611111 83.26388889] ; [ 8.26388889 26.73611111],0
a3,1,0.802148,0.062784,[56 52] ; [19 16],[56.64335664 51.35664336] ; [18.35664336 16.64335664],0
p3,1,0.802148,0.062784,[52 56] ; [16 19],[51.35664336 56.64335664] ; [16.64335664 18.35664336],0
p11,1,0.818387,0.052725,[82 27] ; [27  8],[82.50694444 26.49305556] ; [26.49305556  8.50694444],0
a4,1,0.862239,0.030111,[26 81] ; [ 8 27],[25.61971831 81.38028169] ; [ 8.38028169 26.61971831],0
n3,1,0.87594,0.024373,[22  2] ; [9 1],[21.88235294  2.11764706] ; [9.11764706 0.88235294],0
p2,1,0.903912,0.014573,[83 26] ; [27  8],[83.26388889 25.73611111] ; [26.73611111  8.26388889],0
