Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,103.204301,[257  32] ; [19 43],[227.24786325  61.75213675] ; [48.75213675 13.24786325],1
n6,1,0.0,32.411027,[265  22] ; [41 21],[251.63896848  35.36103152] ; [54.36103152  7.63896848],1
s7,1,0.0,26.906733,[222  60] ; [27 32],[205.91788856  76.08211144] ; [43.08211144 15.91788856],1
r1,1,0.000666,11.581891,[252  38] ; [43 19],[243.03977273  46.96022727] ; [51.96022727 10.03977273],1
p2,1,0.001359,10.26083,[253  37] ; [44 18],[244.6875  45.3125] ; [52.3125  9.6875],0
p11,1,0.001975,9.573034,[240  51] ; [41 22],[230.99152542  60.00847458] ; [50.00847458 12.99152542],0
p6,1,0.004951,7.897114,[140 148] ; [18 44],[130.01142857 157.98857143] ; [27.98857143 34.01142857],0
a4,1,0.011994,6.311682,[175 116] ; [27 36],[166.05084746 124.94915254] ; [35.94915254 27.05084746],0
a3,1,0.012629,6.220314,[249  41] ; [46 17],[242.35127479  47.64872521] ; [52.64872521 10.35127479],0
v3,1,0.018006,5.595529,[138 141] ; [20 41],[129.65294118 149.34705882] ; [28.34705882 32.65294118],0
p5,1,0.01836,5.561502,[ 41 248] ; [ 2 59],[ 35.50571429 253.49428571] ; [ 7.49428571 53.50571429],0
s4,1,0.019973,5.414229,[ 57 230] ; [21 42],[ 63.96 223.04] ; [14.04 48.96],0
a8,1,0.025815,4.968346,[ 49 217] ; [ 4 56],[ 43.24539877 222.75460123] ; [ 9.75460123 50.24539877],0
p3,1,0.02963,4.730638,[174 115] ; [28 34],[166.31908832 122.68091168] ; [35.68091168 26.31908832],0
u1,1,0.057186,3.617181,[ 85 206] ; [11 52],[ 78.91525424 212.08474576] ; [17.08474576 45.91525424],0
d5,1,0.062311,3.474783,[254  34] ; [50 13],[249.43589744  38.56410256] ; [54.56410256  8.43589744],0
s3,1,0.063943,3.432044,[253  34] ; [50 13],[248.46  38.54] ; [54.54  8.46],0
r2,1,0.066169,3.375578,[281   6] ; [59  4],[278.8   8.2] ; [61.2  1.8],0
d2,1,0.078917,3.087072,[185 103] ; [33 30],[178.87179487 109.12820513] ; [39.12820513 23.87179487],0
a6,1,0.084336,2.979294,[197  91] ; [50 13],[202.66666667  85.33333333] ; [44.33333333 18.66666667],0
b1,1,0.135055,2.233412,[122 169] ; [20 43],[116.72881356 174.27118644] ; [25.27118644 37.72881356],0
a2,1,0.15358,2.036323,[106 185] ; [17 46],[101.11016949 189.88983051] ; [21.88983051 41.11016949],0
d4,1,0.154658,2.025697,[260  28] ; [53 10],[256.82051282  31.17948718] ; [56.17948718  6.82051282],0
d1,1,0.156783,2.004983,[215  76] ; [41 22],[210.44067797  80.55932203] ; [45.55932203 17.44067797],0
v1,1,0.159253,1.981303,[176 104] ; [33 29],[171.11111111 108.88888889] ; [37.88888889 24.11111111],0
s8,1,0.161758,1.95771,[192  97] ; [36 27],[187.19318182 101.80681818] ; [40.80681818 22.19318182],0
n1,1,0.162206,1.953539,[23 27] ; [ 8 19],[20.12987013 29.87012987] ; [10.87012987 16.12987013],0
p4,1,0.16795,1.901151,[203  86] ; [38 24],[198.43019943  90.56980057] ; [42.56980057 19.43019943],0
p9,1,0.188101,1.732427,[263  26] ; [53  9],[260.18233618  28.81766382] ; [55.81766382  6.18233618],0
r4,1,0.206237,1.597648,[272  19] ; [56  7],[269.62711864  21.37288136] ; [58.37288136  4.62711864],0
