Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,26.519091,[62 21] ; [18 40],[47.09219858 35.90780142] ; [32.90780142 25.09219858],1
a4,1,0.006235,7.480964,[40 42] ; [15 43],[32.21428571 49.78571429] ; [22.78571429 35.21428571],0
a5,1,0.013646,6.083368,[49 34] ; [22 36],[41.79432624 41.20567376] ; [29.20567376 28.79432624],0
s7,1,0.04042,4.200158,[24 54] ; [ 8 45],[19.05343511 58.94656489] ; [12.94656489 40.05343511],0
n1,1,0.047686,3.921021,[16 17] ; [ 7 22],[12.24193548 20.75806452] ; [10.75806452 18.24193548],0
n6,1,0.074453,3.182002,[56 26] ; [31 27],[50.95714286 31.04285714] ; [36.04285714 21.95714286],0
u1,1,0.078462,3.096466,[12 71] ; [ 3 55],[ 8.82978723 74.17021277] ; [ 6.17021277 51.82978723],0
v3,1,0.100586,2.696224,[19 61] ; [ 7 49],[15.29411765 64.70588235] ; [10.70588235 45.29411765],0
a8,1,0.115769,2.473643,[ 9 69] ; [ 2 51],[ 6.54961832 71.45038168] ; [ 4.45038168 48.54961832],0
r3,1,0.137788,2.202494,[59 23] ; [48 10],[62.67142857 19.32857143] ; [44.32857143 13.67142857],0
a2,1,0.158184,1.991501,[14 69] ; [ 5 53],[11.18439716 71.81560284] ; [ 7.81560284 50.18439716],0
d2,1,0.159454,1.979392,[40 40] ; [22 36],[35.94202899 44.05797101] ; [26.05797101 31.94202899],0
s4,1,0.164007,1.936888,[11 71] ; [13 45],[14.05714286 67.94285714] ; [ 9.94285714 48.05714286],0
b4,1,0.195588,1.675015,[52 31] ; [30 28],[48.26950355 34.73049645] ; [33.73049645 24.26950355],0
d5,1,0.199851,1.643461,[58 24] ; [35 23],[54.47142857 27.52857143] ; [38.52857143 19.47142857],0
a1,1,0.23503,1.410157,[ 9 74] ; [ 3 55],[ 7.06382979 75.93617021] ; [ 4.93617021 53.06382979],0
r1,1,0.236218,1.403026,[54 29] ; [32 26],[50.62411348 32.37588652] ; [35.37588652 22.62411348],0
v2,1,0.290196,1.118711,[21 61] ; [19 37],[23.76811594 58.23188406] ; [16.23188406 39.76811594],0
p1,1,0.311024,1.026322,[ 8 73] ; [ 3 55],[ 6.41007194 74.58992806] ; [ 4.58992806 53.41007194],0
p3,1,0.351529,0.867928,[26 57] ; [14 44],[23.54609929 59.45390071] ; [16.45390071 41.54609929],0
u3,1,0.365142,0.82013,[15 22] ; [15 14],[16.81818182 20.18181818] ; [13.18181818 15.81818182],0
b5,1,0.431071,0.619936,[46 37] ; [36 22],[48.26950355 34.73049645] ; [33.73049645 24.26950355],0
d3,1,0.456023,0.555638,[40 42] ; [32 26],[42.17142857 39.82857143] ; [29.82857143 28.17142857],0
d1,1,0.469853,0.522321,[38 45] ; [23 35],[35.90780142 47.09219858] ; [25.09219858 32.90780142],0
a3,1,0.476085,0.507817,[46 36] ; [29 29],[43.92857143 38.07142857] ; [31.07142857 26.92857143],0
n3,1,0.480548,0.497619,[17 15] ; [18 11],[18.36065574 13.63934426] ; [16.63934426 12.36065574],0
p11,1,0.509781,0.434516,[39 44] ; [24 34],[37.08510638 45.91489362] ; [25.91489362 32.08510638],0
s8,1,0.543211,0.36962,[16 66] ; [ 9 49],[14.64285714 67.35714286] ; [10.35714286 47.64285714],0
p9,1,0.571172,0.320726,[28 52] ; [17 39],[26.47058824 53.52941176] ; [18.52941176 37.47058824],0
n2,1,0.608408,0.2625,[21 14] ; [15 13],[20. 15.] ; [16. 12.],0
p8,1,0.645061,0.212184,[21 59] ; [17 40],[22.18978102 57.81021898] ; [15.81021898 41.18978102],0
b2,1,0.657554,0.196509,[18 35] ; [10 24],[17.05747126 35.94252874] ; [10.94252874 23.05747126],0
b3,1,0.657554,0.196509,[18 35] ; [10 24],[17.05747126 35.94252874] ; [10.94252874 23.05747126],0
d4,1,0.663202,0.189657,[54 27] ; [40 17],[55.17391304 25.82608696] ; [38.82608696 18.17391304],0
p6,1,0.670689,0.180797,[19 61] ; [12 46],[17.97101449 62.02898551] ; [13.02898551 44.97101449],0
s6,1,0.674295,0.176619,[34 48] ; [22 36],[32.8 49.2] ; [23.2 34.8],0
b1,1,0.679831,0.170316,[43 40] ; [28 30],[41.79432624 41.20567376] ; [29.20567376 28.79432624],0
s3,1,0.69426,0.154512,[33 47] ; [22 36],[31.88405797 48.11594203] ; [23.11594203 34.88405797],0
p2,1,0.708751,0.139528,[47 36] ; [31 27],[45.91489362 37.08510638] ; [32.08510638 25.91489362],0
s1,1,0.793868,0.068273,[ 6 75] ; [ 5 53],[ 6.41007194 74.58992806] ; [ 4.58992806 53.41007194],0
a7,1,0.800967,0.063552,[47 35] ; [32 26],[46.27142857 35.72857143] ; [32.72857143 25.27142857],0
s2,1,0.837987,0.041808,[22 61] ; [16 41],[22.52857143 60.47142857] ; [15.47142857 41.52857143],0
s5,1,0.841702,0.039887,[13 67] ; [10 47],[13.43065693 66.56934307] ; [ 9.56934307 47.43065693],0
r4,1,0.851287,0.035147,[56 27] ; [40 18],[56.5106383 26.4893617] ; [39.4893617 18.5106383],0
p4,1,0.871052,0.026349,[30 52] ; [22 36],[30.45714286 51.54285714] ; [21.54285714 36.45714286],0
v4,1,0.875367,0.0246,[65 18] ; [44 13],[64.62142857 18.37857143] ; [44.37857143 12.62142857],0
r2,1,0.946867,0.004441,[66 15] ; [47 11],[65.84892086 15.15107914] ; [47.15107914 10.84892086],0
a6,1,0.980396,0.000604,[44 38] ; [31 27],[43.92857143 38.07142857] ; [31.07142857 26.92857143],0
u2,1,0.981355,0.000546,[15 21] ; [12 17],[14.95384615 21.04615385] ; [12.04615385 16.95384615],0
p7,1,0.99206,9.9e-05,[34 48] ; [24 34],[33.97142857 48.02857143] ; [24.02857143 33.97142857],0
