Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,139.020191,[267 123] ; [ 3 98],[214.46028513 175.53971487] ; [55.53971487 45.46028513],1
d3,1,0.0,79.64706,[293  97] ; [28 73],[254.9694501 135.0305499] ; [66.0305499 34.9694501],1
d5,1,0.0,62.424528,[337  53] ; [51 50],[308.18737271  81.81262729] ; [79.81262729 21.18737271],1
d2,1,0.0,35.188859,[209 179] ; [21 80],[182.49488753 205.50511247] ; [47.50511247 53.49488753],1
a3,1,0.0,33.602833,[289 100] ; [44 56],[264.90184049 124.09815951] ; [68.09815951 31.90184049],1
a5,1,0.0,30.788783,[296  94] ; [48 53],[273.23828921 116.76171079] ; [70.76171079 30.23828921],1
a4,1,0.0,28.372566,[184 204] ; [18 82],[160.60655738 227.39344262] ; [41.39344262 58.60655738],1
u1,1,1.5e-05,18.749727,[ 77 313] ; [ 2 99],[ 62.74949084 327.25050916] ; [16.25050916 84.74949084],1
a2,1,5.9e-05,16.139061,[ 99 291] ; [ 7 94],[ 84.19551935 305.80448065] ; [21.80448065 79.19551935],1
v2,1,0.00015,14.369571,[215 158] ; [35 62],[198.40425532 174.59574468] ; [51.59574468 45.40425532],1
a6,1,0.000245,13.45253,[276 114] ; [52 49],[260.52953157 129.47046843] ; [67.47046843 33.52953157],1
r1,1,0.000294,13.106613,[314  75] ; [63 36],[300.51844262  88.48155738] ; [76.48155738 22.51844262],1
b2,1,0.000418,12.450584,[ 87 137] ; [ 9 52],[ 75.45263158 148.54736842] ; [20.54736842 40.45263158],1
b3,1,0.000418,12.450584,[ 87 137] ; [ 9 52],[ 75.45263158 148.54736842] ; [20.54736842 40.45263158],1
a7,1,0.006247,7.477614,[286 104] ; [60 41],[274.82688391 115.17311609] ; [71.17311609 29.82688391],0
u2,1,0.008843,6.85427,[54 44] ; [19 38],[46.15483871 51.84516129] ; [26.84516129 30.15483871],0
v3,1,0.016159,5.785531,[153 222] ; [27 71],[142.70613108 232.29386892] ; [37.29386892 60.70613108],0
s1,1,0.020175,5.396729,[  7 377] ; [ 6 93],[ 10.33540373 373.66459627] ; [ 2.66459627 96.33540373],0
r3,1,0.02258,5.200537,[371  19] ; [89 11],[366.12244898  23.87755102] ; [93.87755102  6.12244898],0
s5,1,0.031428,4.629441,[118 260] ; [20 79],[109.35849057 268.64150943] ; [28.64150943 70.35849057],0
s4,1,0.043673,4.069151,[ 59 327] ; [24 77],[ 65.78644764 320.21355236] ; [17.21355236 83.78644764],0
b4,1,0.061666,3.491993,[237 153] ; [51 50],[228.75763747 161.24236253] ; [59.24236253 41.75763747],0
u3,1,0.063283,3.449175,[54 46] ; [22 35],[48.40764331 51.59235669] ; [27.59235669 29.40764331],0
s2,1,0.067264,3.348548,[182 205] ; [36 62],[173.95051546 213.04948454] ; [44.04948454 53.95051546],0
r2,1,0.069197,3.301978,[360  25] ; [89 12],[355.68930041  29.31069959] ; [93.31069959  7.68930041],0
s7,1,0.092426,2.831598,[162 213] ; [32 63],[154.78723404 220.21276596] ; [39.21276596 55.78723404],0
p10,1,0.094961,2.788201,[313  73] ; [72 26],[307.04545455  78.95454545] ; [77.95454545 20.04545455],0
n3,1,0.118526,2.436698,[63 30] ; [24  5],[66.31967213 26.68032787] ; [20.68032787  8.31967213],0
r4,1,0.131824,2.270898,[346  44] ; [84 17],[341.54786151  48.45213849] ; [88.45213849 12.54786151],0
a8,1,0.184192,1.763469,[ 51 305] ; [ 8 81],[ 47.2 308.8] ; [11.8 77.2],0
p12,1,0.207591,1.588149,[ 24 364] ; [ 3 98],[ 21.42331288 366.57668712] ; [ 5.57668712 95.42331288],0
p11,1,0.254913,1.296174,[310  80] ; [75 26],[305.80448065  84.19551935] ; [79.19551935 21.80448065],0
n4,1,0.293872,1.101799,[296  93] ; [71 29],[291.94887526  97.05112474] ; [75.05112474 24.94887526],0
p9,1,0.298355,1.08153,[313  68] ; [76 22],[309.41336117  71.58663883] ; [79.58663883 18.41336117],0
p4,1,0.310906,1.026821,[190 196] ; [44 57],[185.47022587 200.52977413] ; [48.52977413 52.47022587],0
s8,1,0.34231,0.901763,[148 240] ; [33 67],[143.90983607 244.09016393] ; [37.09016393 62.90983607],0
p8,1,0.356047,0.851787,[168 218] ; [38 61],[163.95051546 222.04948454] ; [42.04948454 56.95051546],0
p7,1,0.365172,0.820026,[197 185] ; [46 53],[192.98544699 189.01455301] ; [50.01455301 48.98544699],0
s6,1,0.388479,0.743699,[246 139] ; [58 40],[242.31884058 142.68115942] ; [61.68115942 36.31884058],0
v1,1,0.42414,0.638814,[182 194] ; [43 55],[178.48101266 197.51898734] ; [46.51898734 51.48101266],0
n2,1,0.433175,0.614297,[67 25] ; [24  6],[68.62295082 23.37704918] ; [22.37704918  7.62295082],0
u4,1,0.478595,0.502063,[  8 382] ; [  1 100],[  7.14867617 382.85132383] ; [ 1.85132383 99.14867617],0
p2,1,0.535425,0.384086,[306  82] ; [76 24],[303.72131148  84.27868852] ; [78.27868852 21.72131148],0
p5,1,0.542433,0.371048,[ 30 355] ; [ 6 94],[ 28.57731959 356.42268041] ; [ 7.42268041 92.57731959],0
v4,1,0.611667,0.257755,[367  22] ; [93  7],[365.93047035  23.06952965] ; [94.06952965  5.93047035],0
s3,1,0.718601,0.129837,[198 186] ; [52 45],[199.58419958 184.41580042] ; [50.41580042 46.58419958],0
b5,1,0.73058,0.11858,[239 151] ; [60 41],[237.49490835 152.50509165] ; [61.50509165 39.49490835],0
p3,1,0.733474,0.115946,[159 230] ; [39 61],[157.50920245 231.49079755] ; [40.49079755 59.50920245],0
n1,1,0.881519,0.022214,[32 59] ; [11 19],[32.33884298 58.66115702] ; [10.66115702 19.33884298],0
p1,1,0.899346,0.015999,[ 22 366] ; [ 6 94],[ 22.26229508 365.73770492] ; [ 5.73770492 94.26229508],0
n5,1,0.904531,0.014386,[298  90] ; [77 24],[297.54601227  90.45398773] ; [77.45398773 23.54601227],0
b1,1,0.967259,0.001685,[136 254] ; [35 66],[135.82484725 254.17515275] ; [35.17515275 65.82484725],0
