Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,31.004362,[20 35] ; [128  38],[36.83257919 18.16742081] ; [111.16742081  54.83257919],1
a6,1,0.0,29.603677,[21 34] ; [129  37],[37.33031674 17.66968326] ; [112.66968326  53.33031674],1
d5,1,0.000673,11.562068,[35 20] ; [141  25],[43.80090498 11.19909502] ; [132.19909502  33.80090498],1
d4,1,0.001711,9.836655,[36 19] ; [141  25],[44.04977376 10.95022624] ; [132.95022624  33.04977376],0
r1,1,0.001723,9.823239,[34 21] ; [135  29],[42.44292237 12.55707763] ; [126.55707763  37.44292237],0
b5,1,0.002683,9.011652,[25 30] ; [113  53],[34.3438914 20.6561086] ; [103.6561086  62.3438914],0
r3,1,0.004101,8.238558,[47  8] ; [159   6],[51.5  3.5] ; [154.5  10.5],0
u1,1,0.008249,6.978565,[ 1 54] ; [ 25 141],[ 6.47058824 48.52941176] ; [ 19.52941176 146.47058824],0
a3,1,0.009507,6.725053,[23 32] ; [102  63],[31.25 23.75] ; [93.75 71.25],0
p2,1,0.01325,6.135399,[42 13] ; [147  17],[47.46575342  7.53424658] ; [141.53424658  22.46575342],0
r2,1,0.013901,6.0507,[45  8] ; [155   8],[49.07407407  3.92592593] ; [150.92592593  12.07407407],0
d1,1,0.020764,5.346486,[24 31] ; [102  64],[31.35746606 23.64253394] ; [94.64253394 71.35746606],0
p9,1,0.028097,4.822085,[41 14] ; [142  21],[46.16972477  8.83027523] ; [136.83027523  26.16972477],0
r4,1,0.044033,4.05531,[45 10] ; [152  14],[49.02714932  5.97285068] ; [147.97285068  18.02714932],0
s2,1,0.051141,3.803646,[10 45] ; [ 52 111],[15.64220183 39.35779817] ; [ 46.35779817 116.64220183],0
u3,1,0.059839,3.541846,[11 21] ; [34 28],[15.31914894 16.68085106] ; [29.68085106 32.31914894],0
v4,1,0.071294,3.252974,[49  6] ; [157   7],[51.73515982  3.26484018] ; [154.26484018   9.73515982],0
p12,1,0.076008,3.148254,[ 1 53] ; [ 15 150],[ 3.94520548 50.05479452] ; [ 12.05479452 152.94520548],0
a5,1,0.093503,2.813008,[35 20] ; [125  41],[39.81900452 15.18099548] ; [120.18099548  45.81900452],0
s5,1,0.118661,2.434912,[18 36] ; [ 36 123],[13.69014085 40.30985915] ; [ 40.30985915 118.69014085],0
s3,1,0.133232,2.254436,[15 39] ; [63 98],[19.59069767 34.40930233] ; [ 58.40930233 102.59069767],0
s6,1,0.140723,2.170037,[23 29] ; [89 70],[27.60189573 24.39810427] ; [84.39810427 74.60189573],0
v1,1,0.145588,2.117876,[24 31] ; [88 72],[28.65116279 26.34883721] ; [83.34883721 76.65116279],0
p11,1,0.160957,1.965212,[43 12] ; [143  23],[46.28959276  8.71040724] ; [139.71040724  26.28959276],0
p10,1,0.198471,1.653587,[42 13] ; [137  26],[45.16055046  9.83944954] ; [133.83944954  29.16055046],0
n2,1,0.306136,1.047273,[6 5] ; [18  7],[7.33333333 3.66666667] ; [16.66666667  8.33333333],0
a4,1,0.33633,0.92437,[18 37] ; [66 99],[21. 34.] ; [ 63. 102.],0
b1,1,0.358872,0.841836,[23 32] ; [ 58 108],[20.15837104 34.84162896] ; [ 60.84162896 105.15837104],0
a8,1,0.388766,0.742797,[ 4 47] ; [ 18 129],[ 5.66666667 45.33333333] ; [ 16.33333333 130.66666667],0
s8,1,0.394125,0.726177,[15 40] ; [ 36 130],[12.69230769 42.30769231] ; [ 38.30769231 127.69230769],0
a1,1,0.409138,0.681303,[ 1 54] ; [  7 159],[ 1.99095023 53.00904977] ; [  6.00904977 159.99095023],0
v3,1,0.419434,0.651901,[16 38] ; [ 56 101],[18.42654028 35.57345972] ; [ 53.57345972 103.42654028],0
b2,1,0.434575,0.610565,[12 20] ; [27 63],[10.2295082 21.7704918] ; [28.7704918 61.2295082],0
b3,1,0.434575,0.610565,[12 20] ; [27 63],[10.2295082 21.7704918] ; [28.7704918 61.2295082],0
n1,1,0.490843,0.474677,[5 6] ; [ 8 16],[4.08571429 6.91428571] ; [ 8.91428571 15.08571429],0
b4,1,0.549578,0.358073,[34 21] ; [95 71],[32.1040724 22.8959276] ; [96.8959276 69.1040724],0
p4,1,0.6186,0.24784,[34 20] ; [110  55],[35.50684932 18.49315068] ; [108.49315068  56.50684932],0
s4,1,0.669308,0.182413,[ 7 48] ; [ 17 143],[ 6.13953488 48.86046512] ; [ 17.86046512 142.13953488],0
n4,1,0.672368,0.178844,[37 18] ; [116  49],[38.25 16.75] ; [114.75  50.25],0
v2,1,0.682585,0.167231,[28 26] ; [87 71],[29.29245283 24.70754717] ; [85.70754717 72.29245283],0
p5,1,0.691067,0.157933,[ 6 49] ; [ 15 150],[ 5.25 49.75] ; [ 15.75 149.25],0
n6,1,0.700337,0.148121,[44 11] ; [135  29],[44.9543379 10.0456621] ; [134.0456621  29.9543379],0
p6,1,0.733788,0.115662,[20 33] ; [67 99],[21.05479452 31.94520548] ; [ 65.94520548 100.05479452],0
n5,1,0.779883,0.078105,[39 16] ; [113  51],[38.17351598 16.82648402] ; [113.82648402  50.17351598],0
p7,1,0.795016,0.067497,[41 13] ; [125  36],[41.69302326 12.30697674] ; [124.30697674  36.69302326],0
s1,1,0.836061,0.042822,[ 2 53] ; [  5 158],[ 1.76605505 53.23394495] ; [  5.23394495 157.76605505],0
p3,1,0.843379,0.039035,[30 25] ; [88 78],[29.36651584 25.63348416] ; [88.63348416 77.36651584],0
p1,1,0.874781,0.024834,[ 5 50] ; [ 16 147],[ 5.29816514 49.70183486] ; [ 15.70183486 147.29816514],0
n3,1,0.905813,0.014,[7 3] ; [18  7],[7.14285714 2.85714286] ; [17.85714286  7.14285714],0
d2,1,0.971793,0.00125,[25 30] ; [75 91],[24.88687783 30.11312217] ; [75.11312217 90.88687783],0
u2,1,1.0,0.0,[15 17] ; [30 34],[15. 17.] ; [30. 34.],0
