Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,98.771397,[302  22] ; [30 36],[275.81538462  48.18461538] ; [56.18461538  9.81538462],1
n6,1,0.0,55.634682,[308  16] ; [42 23],[291.51670951  32.48329049] ; [58.48329049  6.51670951],1
v1,1,7.3e-05,15.728349,[211 104] ; [25 37],[197.18832891 117.81167109] ; [38.81167109 23.18832891],1
v3,1,0.000714,11.451339,[163 151] ; [18 45],[150.75331565 163.24668435] ; [30.24668435 32.75331565],1
a8,1,0.010568,6.536562,[ 44 247] ; [ 2 61],[ 37.81355932 253.18644068] ; [ 8.18644068 54.81355932],0
p4,1,0.013884,6.052784,[276  48] ; [48 18],[269.16923077  54.83076923] ; [54.83076923 11.16923077],0
s7,1,0.018569,5.541697,[188 115] ; [29 34],[179.64754098 123.35245902] ; [37.35245902 25.64754098],0
u1,1,0.032723,4.560232,[ 84 240] ; [ 9 57],[ 77.26153846 246.73846154] ; [15.73846154 50.26153846],0
u3,1,0.035259,4.432571,[40 31] ; [15  3],[43.87640449 27.12359551] ; [11.12359551  6.87640449],0
n2,1,0.049925,3.843984,[34  8] ; [7 6],[31.30909091 10.69090909] ; [9.69090909 3.30909091],0
p5,1,0.053417,3.730821,[ 67 254] ; [ 7 59],[ 61.37984496 259.62015504] ; [12.62015504 53.37984496],0
d3,1,0.068331,3.322661,[224 100] ; [53 13],[230.12307692  93.87692308] ; [46.87692308 19.12307692],0
v2,1,0.105335,2.622857,[204 111] ; [34 29],[198.33333333 116.66666667] ; [39.66666667 23.33333333],0
a6,1,0.109427,2.562483,[237  86] ; [42 24],[231.66323907  91.33676093] ; [47.33676093 18.66323907],0
u2,1,0.118231,2.440605,[41 30] ; [14  4],[43.87640449 27.12359551] ; [11.12359551  6.87640449],0
b3,1,0.119719,2.420995,[ 92 121] ; [12 28],[ 87.55731225 125.44268775] ; [16.44268775 23.55731225],0
b2,1,0.119719,2.420995,[ 92 121] ; [12 28],[ 87.55731225 125.44268775] ; [16.44268775 23.55731225],0
s2,1,0.135159,2.232221,[183 138] ; [31 35],[177.50387597 143.49612403] ; [36.49612403 29.50387597],0
a4,1,0.169517,1.887206,[167 156] ; [28 38],[161.9151671 161.0848329] ; [33.0848329 32.9151671],0
p9,1,0.175673,1.833856,[315   9] ; [62  4],[313.2  10.8] ; [63.8  2.2],0
p11,1,0.17822,1.812402,[289  35] ; [55 11],[285.78461538  38.21538462] ; [58.21538462  7.78461538],0
b4,1,0.178392,1.810972,[182 142] ; [43 23],[186.92307692 137.07692308] ; [38.07692308 27.92307692],0
s8,1,0.235178,1.409269,[177 145] ; [31 35],[172.6185567 149.3814433] ; [35.3814433 30.6185567],0
a3,1,0.299718,1.075448,[253  69] ; [48 18],[249.79896907  72.20103093] ; [51.20103093 14.79896907],0
r3,1,0.312688,1.019286,[310  11] ; [62  4],[308.55813953  12.44186047] ; [63.44186047  2.55813953],0
v4,1,0.316886,1.001756,[309  13] ; [65  1],[310.3814433  11.6185567] ; [63.6185567  2.3814433],0
d2,1,0.325221,0.967833,[178 145] ; [32 34],[174.37017995 148.62982005] ; [35.62982005 30.37017995],0
p12,1,0.342198,0.902179,[ 43 279] ; [ 6 60],[ 40.66494845 281.33505155] ; [ 8.33505155 57.66494845],0
b5,1,0.397957,0.71449,[178 146] ; [40 26],[181.10769231 142.89230769] ; [36.89230769 29.10769231],0
a2,1,0.404619,0.694557,[ 95 229] ; [16 50],[ 92.21538462 231.78461538] ; [18.78461538 47.21538462],0
s4,1,0.406098,0.690194,[ 54 265] ; [14 52],[ 56.34285714 262.65714286] ; [11.65714286 54.34285714],0
n1,1,0.436906,0.604396,[18 24] ; [4 9],[16.8 25.2] ; [5.2 7.8],0
a7,1,0.448496,0.57445,[235  88] ; [51 15],[237.47557841  85.52442159] ; [48.52442159 17.47557841],0
p8,1,0.449368,0.572247,[225  97] ; [43 23],[222.41237113  99.58762887] ; [45.58762887 20.41237113],0
d4,1,0.485146,0.487274,[273  50] ; [58  8],[274.84061697  48.15938303] ; [56.15938303  9.84061697],0
r1,1,0.488779,0.479214,[269  53] ; [52 13],[267.08527132  54.91472868] ; [53.91472868 11.08527132],0
d5,1,0.51774,0.418392,[279  44] ; [55 11],[277.33161954  45.66838046] ; [56.66838046  9.33161954],0
n3,1,0.520409,0.413082,[32 10] ; [11  2],[32.83636364  9.16363636] ; [10.16363636  2.83636364],0
p1,1,0.526469,0.401203,[ 41 282] ; [10 54],[ 42.56589147 280.43410853] ; [ 8.43410853 55.56589147],0
s3,1,0.532937,0.388788,[194 127] ; [36 28],[191.76623377 129.23376623] ; [38.23376623 25.76623377],0
p2,1,0.561427,0.337239,[291  32] ; [57  8],[289.70103093  33.29896907] ; [58.29896907  6.70103093],0
p7,1,0.583852,0.300049,[252  69] ; [53 12],[253.63989637  67.36010363] ; [51.36010363 13.63989637],0
a5,1,0.599873,0.275188,[261  63] ; [55 11],[262.52307692  61.47692308] ; [53.47692308 12.52307692],0
r4,1,0.671476,0.179881,[304  20] ; [61  5],[303.23076923  20.76923077] ; [61.76923077  4.23076923],0
s5,1,0.673147,0.177943,[134 176] ; [25 37],[132.5 177.5] ; [26.5 35.5],0
s1,1,0.673709,0.177294,[  7 315] ; [ 2 64],[  7.46907216 314.53092784] ; [ 1.53092784 64.46907216],0
r2,1,0.714448,0.133875,[309  13] ; [63  2],[309.51937984  12.48062016] ; [62.48062016  2.51937984],0
s6,1,0.735133,0.114451,[230  84] ; [47 19],[228.88947368  85.11052632] ; [48.11052632 17.88947368],0
p6,1,0.819383,0.052139,[161 161] ; [31 33],[160.16580311 161.83419689] ; [31.83419689 32.16580311],0
b1,1,0.872713,0.025668,[134 190] ; [28 38],[134.58461538 189.41538462] ; [27.41538462 38.58461538],0
d1,1,0.888464,0.01967,[214 110] ; [43 23],[213.50769231 110.49230769] ; [43.49230769 22.50769231],0
a1,1,0.898753,0.016189,[ 21 303] ; [ 4 62],[ 20.76923077 303.23076923] ; [ 4.23076923 61.76923077],0
