Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,89.332865,[ 3 66] ; [197  96],[38.12154696 30.87845304] ; [161.87845304 131.12154696],1
r2,1,0.361811,0.831597,[65  4] ; [281  10],[66.31666667  2.68333333] ; [279.68333333  11.31666667],0
n2,1,0.366066,0.816976,[14  4] ; [44 22],[12.42857143  5.57142857] ; [45.57142857 20.42857143],0
b3,1,0.399341,0.71031,[13 29] ; [ 66 108],[15.36111111 26.63888889] ; [ 63.63888889 110.36111111],0
b2,1,0.399341,0.71031,[13 29] ; [ 66 108],[15.36111111 26.63888889] ; [ 63.63888889 110.36111111],0
v4,1,0.459438,0.547264,[68  1] ; [284   9],[67.09392265  1.90607735] ; [284.90607735   8.09392265],0
s8,1,0.462325,0.540261,[16 52] ; [ 81 209],[18.42458101 49.57541899] ; [ 78.57541899 211.42458101],0
b1,1,0.466406,0.530479,[27 42] ; [101 192],[24.39779006 44.60220994] ; [103.60220994 189.39779006],0
s2,1,0.472889,0.515217,[ 8 60] ; [ 44 246],[ 9.87709497 58.12290503] ; [ 42.12290503 247.87709497],0
s1,1,0.511399,0.431204,[ 2 66] ; [  5 286],[ 1.32590529 66.67409471] ; [  5.67409471 285.32590529],0
n1,1,0.515228,0.423436,[ 7 11] ; [20 45],[ 5.85542169 12.14457831] ; [21.14457831 43.85542169],0
p8,1,0.560241,0.339287,[36 29] ; [148 140],[33.88101983 31.11898017] ; [150.11898017 137.88101983],0
n5,1,0.566356,0.328818,[49 19] ; [200  92],[47.03333333 20.96666667] ; [201.96666667  90.03333333],0
p7,1,0.654885,0.199797,[39 28] ; [178 113],[40.61173184 26.38826816] ; [176.38826816 114.61173184],0
s4,1,0.680326,0.169759,[ 8 60] ; [ 29 259],[ 7.06741573 60.93258427] ; [ 29.93258427 258.06741573],0
a6,1,0.685081,0.164462,[48 21] ; [211  82],[49.36740331 19.63259669] ; [209.63259669  83.36740331],0
s5,1,0.753961,0.098233,[15 51] ; [ 70 215],[15.98290598 50.01709402] ; [ 69.01709402 215.98290598],0
u3,1,0.790221,0.070768,[18 13] ; [47 38],[17.37068966 13.62931034] ; [47.62931034 37.37068966],0
p11,1,0.824854,0.048977,[55 14] ; [230  63],[54.32320442 14.67679558] ; [230.67679558  62.32320442],0
u2,1,0.839335,0.041105,[18 13] ; [47 37],[17.52173913 13.47826087] ; [47.47826087 36.52173913],0
s7,1,0.889262,0.019387,[19 46] ; [ 78 197],[18.54411765 46.45588235] ; [ 78.45588235 196.54411765],0
a8,1,0.899937,0.015811,[ 8 57] ; [ 33 223],[ 8.30218069 56.69781931] ; [ 32.69781931 223.30218069],0
p6,1,0.919579,0.010194,[23 44] ; [ 97 191],[22.64788732 44.35211268] ; [ 97.35211268 190.64788732],0
p5,1,0.928473,0.008058,[ 7 61] ; [ 29 263],[ 6.8 61.2] ; [ 29.2 262.8],0
p4,1,0.969567,0.001456,[38 31] ; [161 130],[38.14166667 30.85833333] ; [160.85833333 130.14166667],0
p9,1,0.985759,0.000319,[54 12] ; [237  53],[53.9494382 12.0505618] ; [237.0505618  52.9494382],0
s6,1,0.991414,0.000116,[31 36] ; [133 154],[31.03954802 35.96045198] ; [132.96045198 154.03954802],0
