Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1.1e-05,19.335462,[33 10] ; [56 89],[20.35638298 22.64361702] ; [68.64361702 76.35638298],1
s2,1,0.000216,13.686515,[25 18] ; [ 40 105],[14.86702128 28.13297872] ; [50.13297872 94.86702128],1
s8,1,0.003836,8.359986,[19 24] ; [ 32 114],[11.6031746 31.3968254] ; [ 39.3968254 106.6031746],0
a1,1,0.006137,7.50967,[ 5 38] ; [  3 143],[ 1.82010582 41.17989418] ; [  6.17989418 139.82010582],0
p12,1,0.008065,7.018965,[ 4 38] ; [  2 144],[ 1.34042553 40.65957447] ; [  4.65957447 141.34042553],0
s3,1,0.016957,5.700802,[24 18] ; [53 92],[17.29411765 24.70588235] ; [59.70588235 85.29411765],0
d4,1,0.01727,5.668717,[38  5] ; [102  43],[32.0212766 10.9787234] ; [107.9787234  37.0212766],0
p10,1,0.037589,4.323505,[32  9] ; [87 57],[26.37297297 14.62702703] ; [92.62702703 51.37297297],0
n5,1,0.043664,4.06952,[ 9 34] ; [54 90],[14.48663102 28.51336898] ; [48.51336898 95.48663102],0
u1,1,0.057491,3.608332,[ 7 36] ; [ 10 136],[ 3.86772487 39.13227513] ; [ 13.13227513 132.86772487],0
p3,1,0.058894,3.568248,[19 23] ; [ 43 102],[13.92513369 28.07486631] ; [48.07486631 96.92513369],0
n1,1,0.068311,3.323135,[ 7 10] ; [10 42],[ 4.1884058 12.8115942] ; [12.8115942 39.1884058],0
d1,1,0.073652,3.199702,[24 19] ; [59 87],[18.88359788 24.11640212] ; [64.11640212 81.88359788],0
r2,1,0.07671,3.133256,[39  3] ; [119  27],[35.29787234  6.70212766] ; [122.70212766  23.29787234],0
r3,1,0.103967,2.643614,[41  2] ; [126  20],[37.99470899  5.00529101] ; [129.00529101  16.99470899],0
n6,1,0.104325,2.638143,[30 12] ; [84 62],[25.46808511 16.53191489] ; [88.53191489 57.46808511],0
u2,1,0.113066,2.510831,[ 7 10] ; [37 22],[9.84210526 7.15789474] ; [34.15789474 24.84210526],0
a5,1,0.130219,2.289897,[28 15] ; [76 70],[23.66137566 19.33862434] ; [80.33862434 65.66137566],0
p9,1,0.137352,2.207378,[34  8] ; [99 44],[30.19459459 11.80540541] ; [102.80540541  40.19459459],0
b1,1,0.149552,2.07681,[13 30] ; [62 84],[17.06349206 25.93650794] ; [57.93650794 88.06349206],0
a2,1,0.156574,2.007009,[ 9 34] ; [ 18 128],[ 6.14285714 36.85714286] ; [ 20.85714286 125.14285714],0
v2,1,0.177342,1.819759,[24 18] ; [62 75],[20.17877095 21.82122905] ; [65.82122905 71.17877095],0
b5,1,0.182173,1.779807,[21 22] ; [88 58],[24.7989418 18.2010582] ; [84.2010582 61.7989418],0
s7,1,0.18683,1.74244,[13 27] ; [ 31 108],[ 9.83240223 30.16759777] ; [ 34.16759777 104.83240223],0
p11,1,0.191709,1.704436,[32 11] ; [93 53],[28.43915344 14.56084656] ; [96.56084656 49.43915344],0
d3,1,0.215407,1.534709,[30 13] ; [86 59],[26.53191489 16.46808511] ; [89.46808511 55.53191489],0
v3,1,0.227436,1.456824,[13 28] ; [ 31 107],[10.07821229 30.92178771] ; [ 33.92178771 104.07821229],0
p5,1,0.242268,1.367348,[ 4 37] ; [  7 137],[ 2.43783784 38.56216216] ; [  8.56216216 135.43783784],0
a8,1,0.249714,1.324902,[ 1 40] ; [ 10 125],[ 2.5625 38.4375] ; [  8.4375 126.5625],0
p2,1,0.257915,1.279914,[32  9] ; [100  45],[29.09677419 11.90322581] ; [102.90322581  42.09677419],0
d2,1,0.277429,1.17964,[18 25] ; [48 98],[15.01587302 27.98412698] ; [50.98412698 95.01587302],0
p1,1,0.280995,1.162269,[ 3 38] ; [  5 140],[ 1.76344086 39.23655914] ; [  6.23655914 138.76344086],0
d5,1,0.285434,1.141034,[32 11] ; [96 50],[29.12169312 13.87830688] ; [98.87830688 47.12169312],0
v1,1,0.30738,1.041902,[20 21] ; [57 86],[17.1576087 23.8423913] ; [59.8423913 83.1576087],0
u4,1,0.355431,0.853971,[ 1 42] ; [  1 145],[ 0.45502646 42.54497354] ; [  1.54497354 144.45502646],0
p8,1,0.361699,0.831985,[21 21] ; [61 84],[18.4171123 23.5828877] ; [63.5828877 81.4171123],0
a7,1,0.456808,0.553704,[32 11] ; [100  46],[30.03174603 12.96825397] ; [101.96825397  44.03174603],0
b3,1,0.464103,0.535982,[ 8 14] ; [20 51],[ 6.62365591 15.37634409] ; [21.37634409 49.62365591],0
b2,1,0.464103,0.535982,[ 8 14] ; [20 51],[ 6.62365591 15.37634409] ; [21.37634409 49.62365591],0
p4,1,0.471702,0.517986,[20 22] ; [60 85],[17.96791444 24.03208556] ; [62.03208556 82.96791444],0
s1,1,0.47972,0.4995,[ 1 42] ; [  7 139],[ 1.82010582 41.17989418] ; [  6.17989418 139.82010582],0
v4,1,0.487704,0.481588,[38  3] ; [129  16],[36.81182796  4.18817204] ; [130.18817204  14.81182796],0
a4,1,0.497281,0.460734,[15 28] ; [ 43 103],[13.1957672 29.8042328] ; [ 44.8042328 101.1957672],0
r1,1,0.597864,0.278229,[30 12] ; [98 48],[28.59574468 13.40425532] ; [99.40425532 46.59574468],0
b4,1,0.616459,0.250876,[26 17] ; [82 64],[24.57142857 18.42857143] ; [83.42857143 62.57142857],0
p7,1,0.658408,0.195463,[22 18] ; [73 70],[20.76502732 19.23497268] ; [74.23497268 68.76502732],0
a3,1,0.668626,0.183214,[26 16] ; [85 61],[24.79787234 17.20212766] ; [86.20212766 59.79787234],0
a6,1,0.679428,0.170771,[28 15] ; [90 56],[26.84656085 16.15343915] ; [91.15343915 54.84656085],0
u3,1,0.73126,0.117958,[9 8] ; [34 25],[9.61842105 7.38157895] ; [33.38157895 25.61842105],0
r4,1,0.780839,0.07741,[33 10] ; [109  37],[32.30687831 10.69312169] ; [109.69312169  36.30687831],0
p6,1,0.846575,0.037438,[ 8 33] ; [ 26 117],[ 7.57608696 33.42391304] ; [ 26.42391304 116.57608696],0
n3,1,0.904159,0.014498,[10  6] ; [34 19],[10.20289855  5.79710145] ; [33.79710145 19.20289855],0
n2,1,0.926173,0.008586,[11  6] ; [33 19],[10.84057971  6.15942029] ; [33.15942029 18.84057971],0
