Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,47.645486,[45 30] ; [541  65],[64.53744493 10.46255507] ; [521.46255507  84.53744493],1
p10,1,2e-06,22.469637,[46 27] ; [512  89],[60.43620178 12.56379822] ; [497.56379822 103.43620178],1
r4,1,0.000302,13.057051,[62 13] ; [572  36],[69.6193265  5.3806735] ; [564.3806735  43.6193265],1
p9,1,0.000355,12.757504,[53 21] ; [522  77],[63.2243685 10.7756315] ; [511.7756315  87.2243685],1
p4,1,0.001266,10.391653,[34 40] ; [392 210],[46.63313609 27.36686391] ; [379.36686391 222.63313609],0
p8,1,0.001384,10.226438,[27 46] ; [337 257],[39.83808096 33.16191904] ; [324.16191904 269.83808096],0
r2,1,0.002356,9.249078,[67  7] ; [585  16],[71.47851852  2.52148148] ; [580.52148148  20.47851852],0
s8,1,0.002576,9.085739,[23 52] ; [296 307],[35.28761062 39.71238938] ; [283.71238938 319.28761062],0
d1,1,0.006188,7.494853,[35 40] ; [383 225],[45.90043924 29.09956076] ; [372.09956076 235.90043924],0
p6,1,0.006241,7.479504,[18 54] ; [249 348],[28.73542601 43.26457399] ; [238.26457399 358.73542601],0
p11,1,0.008827,6.857444,[53 22] ; [505 103],[61.27379209 13.72620791] ; [496.72620791 111.27379209],0
s5,1,0.00903,6.816878,[14 55] ; [210 372],[23.74193548 45.25806452] ; [200.25806452 381.74193548],0
b1,1,0.009566,6.713993,[40 35] ; [230 378],[29.64860908 45.35139092] ; [240.35139092 367.64860908],0
s7,1,0.011067,6.454561,[27 42] ; [320 259],[36.94907407 32.05092593] ; [310.05092593 268.94907407],0
u1,1,0.013954,6.043937,[ 7 68] ; [130 478],[15.04392387 59.95607613] ; [121.95607613 486.04392387],0
p5,1,0.015009,5.915466,[ 3 71] ; [ 85 516],[ 9.64740741 64.35259259] ; [ 78.35259259 522.64740741],0
b2,1,0.016331,5.766833,[ 9 33] ; [158 233],[16.19861432 25.80138568] ; [150.80138568 240.19861432],0
b3,1,0.016331,5.766833,[ 9 33] ; [158 233],[16.19861432 25.80138568] ; [150.80138568 240.19861432],0
p3,1,0.017526,5.64294,[30 44] ; [333 271],[39.61946903 34.38053097] ; [323.38053097 280.61946903],0
s2,1,0.01803,5.593242,[29 45] ; [323 278],[38.58962963 35.41037037] ; [313.41037037 287.58962963],0
s6,1,0.019742,5.434552,[43 32] ; [419 175],[51.79372197 23.20627803] ; [410.20627803 183.79372197],0
u2,1,0.022676,5.19314,[16  4] ; [84 74],[11.23595506  8.76404494] ; [88.76404494 69.23595506],0
v1,1,0.055743,3.659717,[33 39] ; [342 251],[40.60150376 31.39849624] ; [334.39849624 258.60150376],0
v3,1,0.105719,2.617072,[23 44] ; [264 327],[29.22340426 37.77659574] ; [257.77659574 333.22340426],0
a4,1,0.108043,2.582615,[30 45] ; [301 303],[36.56111929 38.43888071] ; [294.43888071 309.56111929],0
a2,1,0.122042,2.390917,[14 61] ; [164 444],[19.54612006 55.45387994] ; [158.45387994 449.54612006],0
p12,1,0.136305,2.219182,[ 3 69] ; [ 57 546],[ 6.4 65.6] ; [ 53.6 549.4],0
u3,1,0.1768,1.824315,[14  6] ; [86 73],[11.17318436  8.82681564] ; [88.82681564 70.17318436],0
d4,1,0.191649,1.704894,[57 17] ; [503 102],[61.03092784 12.96907216] ; [498.96907216 106.03092784],0
d5,1,0.200584,1.638115,[57 17] ; [504 103],[60.96035242 13.03964758] ; [500.03964758 106.96035242],0
n2,1,0.207337,1.589922,[20  3] ; [83 28],[17.67910448  5.32089552] ; [85.32089552 25.67910448],0
p1,1,0.208563,1.581371,[ 4 70] ; [ 60 544],[ 6.98525074 67.01474926] ; [ 57.01474926 546.98525074],0
b5,1,0.213591,1.546918,[50 25] ; [360 248],[45.02196193 29.97803807] ; [364.97803807 243.02196193],0
v2,1,0.239276,1.384856,[36 35] ; [340 246],[40.63318113 30.36681887] ; [335.36681887 250.63318113],0
n3,1,0.255243,1.294377,[14  7] ; [86 24],[16.03053435  4.96946565] ; [83.96946565 26.03053435],0
d2,1,0.282294,1.156012,[34 40] ; [318 287],[38.3622975 35.6377025] ; [313.6377025 291.3622975],0
p7,1,0.286855,1.134321,[43 29] ; [391 201],[47.06024096 24.93975904] ; [386.93975904 205.06024096],0
a1,1,0.306245,1.046801,[ 2 73] ; [ 33 575],[ 3.84333821 71.15666179] ; [ 31.15666179 576.84333821],0
p2,1,0.323255,0.975733,[60 14] ; [516  88],[62.86725664 11.13274336] ; [513.13274336  90.86725664],0
r3,1,0.351695,0.867333,[70  5] ; [580  26],[71.58590308  3.41409692] ; [578.41409692  27.58590308],0
n1,1,0.412801,0.67072,[ 8 14] ; [50 59],[ 9.74045802 12.25954198] ; [48.25954198 60.74045802],0
a7,1,0.424215,0.63861,[51 24] ; [438 167],[53.93382353 21.06617647] ; [435.06617647 169.93382353],0
r1,1,0.468833,0.524725,[60 15] ; [505 101],[62.2246696 12.7753304] ; [502.7753304 103.2246696],0
s3,1,0.476698,0.506409,[39 34] ; [345 252],[41.83880597 31.16119403] ; [342.16119403 254.83880597],0
d3,1,0.560976,0.338018,[49 25] ; [422 185],[51.18061674 22.81938326] ; [419.81938326 187.18061674],0
a5,1,0.614023,0.254358,[56 19] ; [469 138],[57.73460411 17.26539589] ; [467.26539589 139.73460411],0
a6,1,0.628837,0.233641,[49 25] ; [418 188],[50.82058824 23.17941176] ; [416.17941176 189.82058824],0
b4,1,0.747761,0.103422,[45 30] ; [353 255],[43.70424597 31.29575403] ; [354.29575403 253.70424597],0
s1,1,0.775431,0.081384,[ 3 69] ; [ 21 578],[ 2.5752608 69.4247392] ; [ 21.4247392 577.5752608],0
a3,1,0.875748,0.024449,[55 20] ; [448 156],[55.55964654 19.44035346] ; [447.44035346 156.55964654],0
a8,1,0.903914,0.014573,[11 58] ; [ 84 462],[10.65853659 58.34146341] ; [ 84.34146341 461.65853659],0
s4,1,0.925621,0.008715,[11 64] ; [ 90 507],[11.27232143 63.72767857] ; [ 89.72767857 507.27232143],0
