Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,120.588513,[317   4] ; [15 14],[304.49142857  16.50857143] ; [27.50857143  1.49142857],1
r2,1,0.0,106.061779,[318   3] ; [17 12],[307.24285714  13.75714286] ; [27.75714286  1.24285714],1
v4,1,0.0,83.962826,[311   8] ; [16 13],[299.75  19.25] ; [27.25  1.75],1
p9,1,0.000107,15.003172,[245  73] ; [14 17],[235.99426934  82.00573066] ; [23.00573066  7.99426934],1
p11,1,0.000131,14.623007,[231  90] ; [12 19],[221.59943182  99.40056818] ; [21.40056818  9.59943182],1
n6,1,0.000945,10.931411,[260  60] ; [16 13],[253.06590258  66.93409742] ; [22.93409742  6.06590258],1
p4,1,0.001633,9.921799,[145 174] ; [ 5 26],[136.71428571 182.28571429] ; [13.28571429 17.71428571],0
a6,1,0.002358,9.247757,[229  91] ; [14 17],[221.53846154  98.46153846] ; [21.46153846  9.53846154],0
s2,1,0.005011,7.875501,[165 151] ; [ 8 23],[157.54466859 158.45533141] ; [15.45533141 15.54466859],0
s6,1,0.005331,7.763637,[213 105] ; [13 18],[205.92550143 112.07449857] ; [20.07449857 10.92550143],0
s8,1,0.006188,7.494751,[132 188] ; [ 5 26],[124.9002849 195.0997151] ; [12.0997151 18.9002849],0
n3,1,0.010675,6.518571,[71 19] ; [9 9],[66.66666667 23.33333333] ; [13.33333333  4.66666667],0
u3,1,0.013089,6.157052,[64 28] ; [4 8],[60.15384615 31.84615385] ; [7.84615385 4.15384615],0
p3,1,0.015101,5.904673,[113 208] ; [ 4 26],[107. 214.] ; [10. 20.],0
a1,1,0.019315,5.472759,[ 12 309] ; [ 4 27],[ 14.59090909 306.40909091] ; [ 1.40909091 29.59090909],0
a2,1,0.021252,5.305999,[ 93 228] ; [ 3 28],[ 87.54545455 233.45454545] ; [ 8.45454545 22.54545455],0
p10,1,0.027459,4.86173,[233  84] ; [17 14],[227.72988506  89.27011494] ; [22.27011494  8.72988506],0
a7,1,0.029345,4.747244,[232  89] ; [16 14],[226.8034188  94.1965812] ; [21.1965812  8.8034188],0
n5,1,0.02983,4.719063,[220  97] ; [15 15],[214.68299712 102.31700288] ; [20.31700288  9.68299712],0
p6,1,0.030328,4.690611,[ 74 244] ; [ 2 29],[ 69.24928367 248.75071633] ; [ 6.75071633 24.24928367],0
u1,1,0.034413,4.474051,[ 73 248] ; [ 2 29],[ 68.39488636 252.60511364] ; [ 6.60511364 24.39488636],0
n2,1,0.05401,3.712395,[64 27] ; [ 9 10],[60.39090909 30.60909091] ; [12.60909091  6.39090909],0
s1,1,0.057626,3.604431,[ 15 300] ; [ 4 27],[ 17.29768786 297.70231214] ; [ 1.70231214 29.29768786],0
p7,1,0.062623,3.466515,[139 175] ; [ 8 22],[134.18023256 179.81976744] ; [12.81976744 17.18023256],0
d2,1,0.067584,3.340756,[162 157] ; [10 20],[157.21489971 161.78510029] ; [14.78510029 15.21489971],0
p2,1,0.071777,3.241897,[232  89] ; [17 13],[227.71794872  93.28205128] ; [21.28205128  8.71794872],0
a5,1,0.087841,2.91351,[233  88] ; [18 13],[228.89488636  92.10511364] ; [22.10511364  8.89488636],0
d3,1,0.09734,2.748591,[222  98] ; [17 14],[217.89173789 102.10826211] ; [21.10826211  9.89173789],0
b4,1,0.116837,2.459213,[192 129] ; [23  8],[196.06534091 124.93465909] ; [18.93465909 12.06534091],0
