Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,26.532816,[133  32] ; [25 31],[117.9638009  47.0361991] ; [40.0361991 15.9638009],1
p10,1,0.0,26.213568,[133  32] ; [24 30],[118.28767123  46.71232877] ; [38.71232877 15.28767123],1
p9,1,1e-05,19.577404,[131  30] ; [28 27],[118.51388889  42.48611111] ; [40.48611111 14.51388889],1
p11,1,1.4e-05,18.842035,[137  29] ; [30 26],[124.87387387  41.12612613] ; [42.12612613 13.87387387],1
p2,1,0.000101,15.123644,[135  31] ; [29 24],[124.31050228  41.68949772] ; [39.68949772 13.31050228],1
v4,1,0.00021,13.743602,[156  10] ; [42 13],[148.7239819  17.2760181] ; [49.2760181  5.7239819],1
r4,1,0.000912,10.99913,[143  23] ; [37 19],[134.59459459  31.40540541] ; [45.40540541 10.59459459],1
p8,1,0.000952,10.917906,[86 78] ; [14 39],[75.57603687 88.42396313] ; [24.42396313 28.57603687],1
d1,1,0.001459,10.129598,[111  55] ; [24 32],[100.94594595  65.05405405] ; [34.05405405 21.94594595],0
n4,1,0.001917,9.627594,[137  29] ; [35 21],[128.61261261  37.38738739] ; [43.38738739 12.61261261],0
r3,1,0.002086,9.472226,[152  13] ; [43 13],[145.58823529  19.41176471] ; [49.41176471  6.58823529],0
p6,1,0.003889,8.335011,[ 49 115] ; [ 5 46],[ 41.19069767 122.80930233] ; [12.80930233 38.19069767],0
b1,1,0.006145,7.507309,[ 63 103] ; [33 23],[71.78378378 94.21621622] ; [24.21621622 31.78378378],0
p7,1,0.006259,7.474277,[98 67] ; [21 34],[89.25 75.75] ; [29.75 25.25],0
n2,1,0.014988,5.91783,[32 11] ; [ 7 10],[27.95 15.05] ; [11.05  5.95],0
s1,1,0.015487,5.860217,[  2 163] ; [ 4 50],[  4.52054795 160.47945205] ; [ 1.47945205 52.52054795],0
v2,1,0.017559,5.639661,[97 64] ; [23 32],[89.44444444 71.55555556] ; [30.55555556 24.44444444],0
r2,1,0.020872,5.337464,[152  10] ; [46  9],[147.8156682  14.1843318] ; [50.1843318  4.8156682],0
p4,1,0.030591,4.675744,[86 79] ; [19 35],[79.10958904 85.89041096] ; [25.89041096 28.10958904],0
b3,1,0.043891,4.060747,[51 54] ; [ 8 21],[46.23134328 58.76865672] ; [12.76865672 16.23134328],0
b2,1,0.043891,4.060747,[51 54] ; [ 8 21],[46.23134328 58.76865672] ; [12.76865672 16.23134328],0
a3,1,0.044567,4.034933,[127  39] ; [49  6],[132.19909502  33.80090498] ; [43.80090498 11.19909502],0
s8,1,0.045787,3.989409,[ 42 124] ; [ 7 49],[ 36.63963964 129.36036036] ; [12.36036036 43.63963964],0
n3,1,0.05559,3.664286,[31 11] ; [7 8],[28. 14.] ; [10.  5.],0
u1,1,0.060312,3.528772,[ 29 137] ; [ 4 52],[ 24.67567568 141.32432432] ; [ 8.32432432 47.67567568],0
a4,1,0.069734,3.28926,[83 82] ; [36 20],[88.84615385 76.15384615] ; [30.15384615 25.84615385],0
s7,1,0.07717,3.123515,[ 43 113] ; [ 7 40],[ 38.42364532 117.57635468] ; [11.57635468 35.42364532],0
v1,1,0.101945,2.674855,[83 80] ; [21 34],[77.76146789 85.23853211] ; [26.23853211 28.76146789],0
a1,1,0.113059,2.510936,[  6 160] ; [ 5 51],[  8.22522523 157.77477477] ; [ 2.77477477 53.22522523],0
r1,1,0.134525,2.239499,[131  34] ; [39 17],[126.92307692  38.07692308] ; [43.07692308 12.92307692],0
s5,1,0.137734,2.203096,[ 25 138] ; [ 4 50],[ 21.78341014 141.21658986] ; [ 7.21658986 46.78341014],0
s3,1,0.141827,2.158025,[ 40 124] ; [19 36],[ 44.1826484 119.8173516] ; [14.8173516 40.1826484],0
p3,1,0.167543,1.904793,[77 88] ; [19 34],[72.66055046 92.33944954] ; [23.33944954 29.66055046],0
d4,1,0.289874,1.120207,[138  28] ; [43 13],[135.34234234  30.65765766] ; [45.65765766 10.34234234],0
p5,1,0.356618,0.849767,[ 12 154] ; [ 2 52],[ 10.56363636 155.43636364] ; [ 3.43636364 50.56363636],0
d2,1,0.383702,0.758808,[93 71] ; [28 28],[90.2 73.8] ; [30.8 25.2],0
a8,1,0.421091,0.647267,[ 17 131] ; [ 4 49],[ 15.46268657 132.53731343] ; [ 5.53731343 47.46268657],0
p12,1,0.427472,0.629683,[  7 158] ; [ 1 52],[  6.05504587 158.94495413] ; [ 1.94495413 51.05504587],0
