Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,49.019608,[ 7 42] ; [43  8],[24.5 24.5] ; [25.5 25.5],1
p11,1,4.4e-05,16.705571,[17 33] ; [38 13],[27.22772277 22.77227723] ; [27.77227723 23.22772277],1
s4,1,0.002113,9.448857,[ 3 47] ; [15 36],[ 8.91089109 41.08910891] ; [ 9.08910891 41.91089109],0
v1,1,0.003923,8.319185,[12 38] ; [26 24],[19. 31.] ; [19. 31.],0
s8,1,0.006978,7.278701,[ 6 43] ; [18 33],[11.76 37.24] ; [12.24 38.76],0
r3,1,0.011711,6.35415,[33 16] ; [45  6],[38.22 10.78] ; [39.78 11.22],0
r4,1,0.024939,5.028151,[30 20] ; [41 10],[35.14851485 14.85148515] ; [35.85148515 15.14851485],0
p12,1,0.053376,3.732106,[ 1 49] ; [ 6 45],[ 3.46534653 46.53465347] ; [ 3.53465347 47.46534653],0
v4,1,0.076224,3.14364,[34 15] ; [43  8],[37.73 11.27] ; [39.27 11.73],0
b5,1,0.089293,2.887073,[25 25] ; [34 17],[29.20792079 20.79207921] ; [29.79207921 21.20792079],0
s5,1,0.09497,2.788043,[ 7 42] ; [13 33],[10.31578947 38.68421053] ; [ 9.68421053 36.31578947],0
n6,1,0.108834,2.571067,[27 22] ; [36 15],[30.87 18.13] ; [32.13 18.87],0
p4,1,0.128963,2.304949,[10 39] ; [17 33],[13.36363636 35.63636364] ; [13.63636364 36.36363636],0
p8,1,0.133249,2.254235,[ 9 40] ; [16 35],[12.25 36.75] ; [12.75 38.25],0
b1,1,0.135257,2.231102,[29 21] ; [22 29],[25.24752475 24.75247525] ; [25.75247525 25.24752475],0
b3,1,0.169136,1.890586,[13 17] ; [ 7 20],[10.52631579 19.47368421] ; [ 9.47368421 17.52631579],0
b2,1,0.169136,1.890586,[13 17] ; [ 7 20],[10.52631579 19.47368421] ; [ 9.47368421 17.52631579],0
p1,1,0.232632,1.424696,[ 4 46] ; [ 8 43],[ 5.94059406 44.05940594] ; [ 6.05940594 44.94059406],0
s2,1,0.260365,1.266814,[15 35] ; [20 29],[17.67676768 32.32323232] ; [17.32323232 31.67676768],0
n5,1,0.260365,1.266814,[29 20] ; [35 15],[31.67676768 17.32323232] ; [32.32323232 17.67676768],0
s6,1,0.267364,1.230221,[21 28] ; [27 23],[23.75757576 25.24242424] ; [24.24242424 25.75757576],0
d4,1,0.27478,1.192728,[27 23] ; [22 29],[24.25742574 25.74257426] ; [24.74257426 26.25742574],0
a7,1,0.31297,1.0181,[21 28] ; [27 24],[23.52 25.48] ; [24.48 26.52],0
n3,1,0.337904,0.918367,[10  6] ; [11  3],[11.2  4.8] ; [9.8 4.2],0
s7,1,0.340227,0.909574,[ 8 39] ; [12 36],[ 9.89473684 37.10526316] ; [10.10526316 37.89473684],0
a4,1,0.348972,0.877193,[10 40] ; [14 36],[12. 38.] ; [12. 38.],0
s1,1,0.351415,0.868342,[ 8 41] ; [ 5 45],[ 6.43434343 42.56565657] ; [ 6.56565657 43.43434343],0
s3,1,0.360957,0.834561,[17 32] ; [21 27],[19.19587629 29.80412371] ; [18.80412371 29.19587629],0
d3,1,0.394328,0.725555,[11 39] ; [15 36],[12.87128713 37.12871287] ; [13.12871287 37.87128713],0
v2,1,0.403822,0.696915,[17 31] ; [21 27],[19. 29.] ; [19. 29.],0
a8,1,0.415316,0.663532,[ 5 43] ; [ 8 42],[ 6.36734694 41.63265306] ; [ 6.63265306 43.36734694],0
p6,1,0.478771,0.501661,[ 7 42] ; [10 41],[ 8.33 40.67] ; [ 8.67 42.33],0
b4,1,0.482462,0.493292,[28 22] ; [25 26],[26.23762376 23.76237624] ; [26.76237624 24.23762376],0
p3,1,0.550717,0.356034,[13 37] ; [16 35],[14.35643564 35.64356436] ; [14.64356436 36.35643564],0
a5,1,0.616568,0.25072,[23 27] ; [26 25],[24.25742574 25.74257426] ; [24.74257426 26.25742574],0
a6,1,0.619484,0.246594,[24 26] ; [27 24],[25.24752475 24.75247525] ; [25.75247525 25.24752475],0
d5,1,0.625478,0.238243,[20 30] ; [18 33],[18.81188119 31.18811881] ; [19.18811881 31.81188119],0
d2,1,0.629235,0.2331,[12 38] ; [10 40],[11. 39.] ; [11. 39.],0
r1,1,0.639647,0.219204,[32 17] ; [31 20],[30.87 18.13] ; [32.13 18.87],0
a1,1,0.70365,0.144703,[ 5 45] ; [ 4 47],[ 4.45544554 45.54455446] ; [ 4.54455446 46.45544554],0
n4,1,0.711294,0.136987,[28 21] ; [31 20],[28.91 20.09] ; [30.09 20.91],0
p5,1,0.715577,0.13277,[ 3 46] ; [ 4 46],[ 3.46464646 45.53535354] ; [ 3.53535354 46.46464646],0
r2,1,0.727314,0.121592,[38 11] ; [41 10],[38.71 10.29] ; [40.29 10.71],0
v3,1,0.887549,0.019996,[16 32] ; [17 32],[16.32989691 31.67010309] ; [16.67010309 32.32989691],0
u2,1,0.890764,0.018861,[13 14] ; [14 14],[13.25454545 13.74545455] ; [13.74545455 14.25454545],0
u3,1,0.890764,0.018861,[13 14] ; [14 14],[13.25454545 13.74545455] ; [13.74545455 14.25454545],0
a3,1,0.925398,0.008768,[23 26] ; [23 27],[22.76767677 26.23232323] ; [23.23232323 26.76767677],0
p7,1,0.944345,0.004873,[16 32] ; [17 33],[16.16326531 31.83673469] ; [16.83673469 33.16326531],0
n1,1,0.960732,0.002424,[7 9] ; [6 8],[6.93333333 9.06666667] ; [6.06666667 7.93333333],0
a2,1,0.983878,0.000408,[ 2 48] ; [ 2 49],[ 1.98019802 48.01980198] ; [ 2.01980198 48.98019802],0
u1,1,0.988715,0.0002,[ 1 49] ; [ 1 50],[ 0.99009901 49.00990099] ; [ 1.00990099 49.99009901],0
