Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.044268,4.046306,[ 5 16] ; [3 1],[ 6.72 14.28] ; [1.28 2.72],0
p3,1,0.046131,3.976812,[ 4 19] ; [3 2],[ 5.75 17.25] ; [1.25 3.75],0
d1,1,0.096759,2.758172,[ 9 14] ; [4 1],[10.67857143 12.32142857] ; [2.32142857 2.67857143],0
b5,1,0.138792,2.191304,[13 10] ; [1 4],[11.5 11.5] ; [2.5 2.5],0
n1,1,0.157299,2.0,[2 7] ; [2 1],[3. 6.] ; [1. 2.],0
s5,1,0.17072,1.876612,[ 3 19] ; [2 3],[ 4.07407407 17.92592593] ; [0.92592593 4.07407407],0
b1,1,0.191071,1.709342,[11 12] ; [4 1],[12.32142857 10.67857143] ; [2.67857143 2.32142857],0
d2,1,0.191071,1.709342,[11 12] ; [4 1],[12.32142857 10.67857143] ; [2.67857143 2.32142857],0
s6,1,0.211128,1.563671,[ 7 16] ; [3 2],[ 8.21428571 14.78571429] ; [1.78571429 3.21428571],0
b3,1,0.21289,1.551667,[6 9] ; [3 1],[7.10526316 7.89473684] ; [1.89473684 2.10526316],0
b2,1,0.21289,1.551667,[6 9] ; [3 1],[7.10526316 7.89473684] ; [1.89473684 2.10526316],0
p1,1,0.218065,1.517057,[ 1 22] ; [1 4],[ 1.64285714 21.35714286] ; [0.35714286 4.64285714],0
s3,1,0.238821,1.38754,[ 7 15] ; [3 2],[ 8.14814815 13.85185185] ; [1.85185185 3.14814815],0
p11,1,0.254478,1.298551,[11 12] ; [1 4],[ 9.85714286 13.14285714] ; [2.14285714 2.85714286],0
d3,1,0.254478,1.298551,[12 11] ; [4 1],[13.14285714  9.85714286] ; [2.85714286 2.14285714],0
a5,1,0.254478,1.298551,[12 11] ; [4 1],[13.14285714  9.85714286] ; [2.85714286 2.14285714],0
s2,1,0.264145,1.246904,[ 4 19] ; [2 3],[ 4.92857143 18.07142857] ; [1.07142857 3.92857143],0
p9,1,0.331567,0.942769,[ 8 14] ; [3 2],[ 8.96296296 13.03703704] ; [2.03703704 2.96296296],0
s1,1,0.458875,0.548638,[ 2 21] ; [1 4],[ 2.46428571 20.53571429] ; [0.53571429 4.46428571],0
a4,1,0.50198,0.450747,[10 13] ; [3 2],[10.67857143 12.32142857] ; [2.32142857 2.67857143],0
a7,1,0.50198,0.450747,[13 10] ; [2 3],[12.32142857 10.67857143] ; [2.67857143 2.32142857],0
r1,1,0.50198,0.450747,[13 10] ; [2 3],[12.32142857 10.67857143] ; [2.67857143 2.32142857],0
n2,1,0.504985,0.444444,[5 4] ; [1 2],[4.5 4.5] ; [1.5 1.5],0
n6,1,0.521213,0.411492,[ 8 15] ; [1 4],[ 7.39285714 15.60714286] ; [1.60714286 3.39285714],0
p4,1,0.532528,0.389565,[ 6 17] ; [2 3],[ 6.57142857 16.42857143] ; [1.42857143 3.57142857],0
p10,1,0.532528,0.389565,[ 6 17] ; [2 3],[ 6.57142857 16.42857143] ; [1.42857143 3.57142857],0
v1,1,0.573714,0.316507,[ 6 16] ; [2 3],[ 6.51851852 15.48148148] ; [1.48148148 3.51851852],0
b4,1,0.678088,0.172286,[16  7] ; [3 2],[15.60714286  7.39285714] ; [3.39285714 1.60714286],0
p7,1,0.678088,0.172286,[ 7 16] ; [2 3],[ 7.39285714 15.60714286] ; [1.60714286 3.39285714],0
r3,1,0.678088,0.172286,[16  7] ; [3 2],[15.60714286  7.39285714] ; [3.39285714 1.60714286],0
d4,1,0.687031,0.162319,[20  3] ; [4 1],[19.71428571  3.28571429] ; [4.28571429 0.71428571],0
p6,1,0.687031,0.162319,[ 3 20] ; [1 4],[ 3.28571429 19.71428571] ; [0.71428571 4.28571429],0
p8,1,0.701671,0.146739,[ 8 15] ; [1 3],[ 7.66666667 15.33333333] ; [1.33333333 2.66666667],0
v3,1,0.717675,0.130731,[ 4 19] ; [1 3],[ 4.25925926 18.74074074] ; [0.74074074 3.25925926],0
n3,1,0.782252,0.076389,[6 2] ; [2 1],[5.81818182 2.18181818] ; [2.18181818 0.81818182],0
n4,1,0.825349,0.048696,[ 8 15] ; [2 3],[ 8.21428571 14.78571429] ; [1.78571429 3.21428571],0
r4,1,0.825349,0.048696,[ 8 15] ; [2 3],[ 8.21428571 14.78571429] ; [1.78571429 3.21428571],0
v2,1,0.886731,0.02029,[10 13] ; [2 3],[ 9.85714286 13.14285714] ; [2.14285714 2.85714286],0
p2,1,0.971216,0.001302,[ 9 14] ; [2 3],[ 9.03571429 13.96428571] ; [1.96428571 3.03571429],0
