Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,34.974162,[265 125] ; [132 159],[227.35682819 162.64317181] ; [169.64317181 121.35682819],1
v3,1,0.0,32.94065,[196 193] ; [ 84 210],[159.47291362 229.52708638] ; [120.52708638 173.47291362],1
n5,1,1e-06,24.294916,[337  64] ; [207  96],[309.86363636  91.13636364] ; [234.13636364  68.86363636],1
s8,1,3.5e-05,17.122654,[216 185] ; [116 188],[188.83971631 212.16028369] ; [143.16028369 160.83971631],1
p4,1,7.3e-05,15.741575,[272 129] ; [161 142],[246.63778409 154.36221591] ; [186.36221591 116.63778409],1
p3,1,0.000309,13.01602,[235 166] ; [137 168],[211.2917847 189.7082153] ; [160.7082153 144.2917847],1
p8,1,0.00072,11.436863,[241 155] ; [145 157],[218.99140401 177.00859599] ; [167.00859599 134.99140401],1
p6,1,0.001485,10.097617,[180 217] ; [101 201],[159.59513591 237.40486409] ; [121.40486409 180.59513591],0
s6,1,0.004609,8.026656,[293 102] ; [192 107],[276.04466859 118.95533141] ; [208.95533141  90.04466859],0
p5,1,0.007482,7.153362,[ 61 339] ; [ 26 278],[ 49.43181818 350.56818182] ; [ 37.56818182 266.43181818],0
b3,1,0.007503,7.148519,[115 147] ; [ 50 112],[101.95754717 160.04245283] ; [63.04245283 98.95754717],0
b2,1,0.007503,7.148519,[115 147] ; [ 50 112],[101.95754717 160.04245283] ; [63.04245283 98.95754717],0
s5,1,0.011285,6.419847,[159 229] ; [ 92 200],[143.21764706 244.78235294] ; [107.78235294 184.21764706],0
n4,1,0.012108,6.295003,[327  75] ; [224  81],[313.29844413  88.70155587] ; [237.70155587  67.29844413],0
p10,1,0.012368,6.25732,[374  28] ; [266  38],[364.41926346  37.58073654] ; [275.58073654  28.41926346],0
b5,1,0.015038,5.911966,[259 145] ; [168 137],[243.31170663 160.68829337] ; [183.68829337 121.31170663],0
a8,1,0.017752,5.620449,[ 61 302] ; [ 29 253],[ 50.65116279 312.34883721] ; [ 39.34883721 242.65116279],0
r1,1,0.019054,5.496563,[341  61] ; [237  67],[329.11614731  72.88385269] ; [248.88385269  55.11614731],0
p7,1,0.019438,5.461674,[272 120] ; [182 117],[257.55137482 134.44862518] ; [196.44862518 102.55137482],0
a5,1,0.024232,5.077954,[316  88] ; [216  89],[303.14245416 100.85754584] ; [228.85754584  76.14245416],0
d5,1,0.031248,4.639311,[341  61] ; [238  65],[330.15319149  71.84680851] ; [248.84680851  54.15319149],0
s2,1,0.033452,4.522481,[229 171] ; [149 154],[215.07823613 184.92176387] ; [162.92176387 140.07823613],0
u4,1,0.047347,3.933003,[ 13 391] ; [  3 302],[  9.11706629 394.88293371] ; [  6.88293371 298.11706629],0
s4,1,0.056227,3.645324,[ 62 337] ; [ 64 239],[ 71.61538462 327.38461538] ; [ 54.38461538 248.61538462],0
n6,1,0.058714,3.573355,[353  47] ; [254  51],[344.39716312  55.60283688] ; [262.60283688  42.39716312],0
d4,1,0.059065,3.563442,[343  59] ; [243  61],[333.6713881  68.3286119] ; [252.3286119  51.6713881],0
p11,1,0.061608,3.493551,[340  64] ; [240  65],[330.49365303  73.50634697] ; [249.50634697  55.49365303],0
p12,1,0.07211,3.234316,[ 42 360] ; [ 20 284],[ 35.30311615 366.69688385] ; [ 26.69688385 277.30311615],0
a3,1,0.081647,3.031802,[306  95] ; [215  90],[295.92209632 105.07790368] ; [225.07790368  79.92209632],0
u3,1,0.094758,2.791623,[62 36] ; [45 43],[56.37634409 41.62365591] ; [50.62365591 37.37634409],0
d1,1,0.095783,2.774395,[258 146] ; [176 129],[247.30042313 156.69957687] ; [186.69957687 118.30042313],0
u1,1,0.102518,2.665934,[ 83 321] ; [ 48 257],[ 74.64598025 329.35401975] ; [ 56.35401975 248.64598025],0
s7,1,0.102546,2.665496,[212 175] ; [142 151],[201.46764706 185.53235294] ; [152.53235294 140.46764706],0
p2,1,0.105604,2.618802,[352  49] ; [253  50],[344.609375  56.390625] ; [260.390625  42.609375],0
n1,1,0.107462,2.591152,[32 35] ; [30 56],[27.1503268 39.8496732] ; [34.8496732 51.1503268],0
b4,1,0.12026,2.413938,[246 158] ; [168 137],[235.90409027 168.09590973] ; [178.09590973 126.90409027],0
s1,1,0.122503,2.385026,[  8 390] ; [ 12 290],[ 11.37142857 386.62857143] ; [  8.62857143 293.37142857],0
r4,1,0.148689,2.085644,[383  21] ; [281  24],[378.35825106  25.64174894] ; [285.64174894  19.35825106],0
p1,1,0.157088,2.002032,[ 43 359] ; [ 23 281],[ 37.58073654 364.41926346] ; [ 28.41926346 275.58073654],0
n2,1,0.159566,1.978337,[55 12] ; [63 24],[51.33766234 15.66233766] ; [66.66233766 20.33766234],0
a4,1,0.160438,1.970089,[198 204] ; [134 171],[188.77510608 213.22489392] ; [143.22489392 161.77510608],0
v4,1,0.181204,1.787723,[394   9] ; [291  12],[391.01274788  11.98725212] ; [293.98725212   9.01274788],0
a1,1,0.197976,1.657244,[ 23 381] ; [ 11 294],[ 19.37376587 384.62623413] ; [ 14.62623413 290.37376587],0
d2,1,0.292259,1.109185,[201 202] ; [139 164],[194.07932011 208.92067989] ; [145.92067989 157.07932011],0
a2,1,0.294574,1.098599,[108 296] ; [ 71 234],[101.99717913 302.00282087] ; [ 77.00282087 227.99717913],0
u2,1,0.492744,0.470529,[55 42] ; [46 43],[52.67204301 44.32795699] ; [48.32795699 40.67204301],0
a6,1,0.554577,0.349182,[276 126] ; [215  89],[279.57790368 122.42209632] ; [211.42209632  92.57790368],0
a7,1,0.710006,0.138271,[298 105] ; [221  83],[295.83734088 107.16265912] ; [223.16265912  80.83734088],0
b1,1,0.823922,0.049508,[141 263] ; [104 201],[139.60507757 264.39492243] ; [105.39492243 199.60507757],0
r3,1,0.826681,0.047944,[388  16] ; [290  13],[387.42857143  16.57142857] ; [290.57142857  12.42857143],0
s3,1,0.828601,0.046871,[232 166] ; [173 128],[230.60085837 167.39914163] ; [174.39914163 126.60085837],0
n3,1,0.882218,0.021951,[50 16] ; [65 22],[49.60784314 16.39215686] ; [65.39215686 21.60784314],0
d3,1,0.948179,0.004224,[286 117] ; [215  87],[286.38723404 116.61276596] ; [214.61276596  87.38723404],0
