Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,55.07935,[451  92] ; [39 44],[425.03194888 117.96805112] ; [64.96805112 18.03194888],1
n4,1,0.0,47.544493,[460  84] ; [44 40],[436.58598726 107.41401274] ; [67.41401274 16.58598726],1
r4,1,0.000329,12.89842,[506  39] ; [68 16],[497.34499205  47.65500795] ; [76.65500795  7.34499205],1
p10,1,0.000774,11.30149,[503  38] ; [68 15],[495.04967949  45.95032051] ; [75.95032051  7.04967949],1
p11,1,0.000834,11.16487,[463  82] ; [59 25],[452.28934817  92.71065183] ; [69.71065183 14.28934817],1
p2,1,0.001764,9.7801,[482  59] ; [63 19],[473.26645265  67.73354735] ; [71.73354735 10.26645265],0
p3,1,0.003317,8.624104,[310 234] ; [33 50],[297.59489633 246.40510367] ; [45.40510367 37.59489633],0
a4,1,0.005121,7.83605,[290 254] ; [31 53],[278.06369427 265.93630573] ; [42.93630573 41.06369427],0
u1,1,0.005581,7.680974,[124 421] ; [ 8 76],[114.37201908 430.62798092] ; [17.62798092 66.37201908],0
p6,1,0.009599,6.707784,[228 311] ; [22 59],[217.33870968 321.66129032] ; [32.66129032 48.33870968],0
a5,1,0.010873,6.486024,[442 103] ; [58 26],[433.22734499 111.77265501] ; [66.77265501 17.22734499],0
p4,1,0.011328,6.413165,[359 184] ; [43 40],[348.69968051 194.30031949] ; [53.30031949 29.69968051],0
s6,1,0.012127,6.292176,[387 144] ; [50 34],[377.31219512 153.68780488] ; [59.68780488 24.31219512],0
b1,1,0.01219,6.282969,[177 368] ; [39 45],[187.15421304 357.84578696] ; [28.84578696 55.15421304],0
r3,1,0.020992,5.327427,[525  17] ; [77  7],[521.22044728  20.77955272] ; [80.77955272  3.22044728],0
s7,1,0.03063,4.67358,[280 242] ; [33 48],[270.95522388 251.04477612] ; [42.04477612 38.95522388],0
d2,1,0.032859,4.553111,[301 243] ; [36 48],[291.92356688 252.07643312] ; [45.07643312 38.92356688],0
u2,1,0.032928,4.549526,[65 55] ; [20  6],[69.8630137 50.1369863] ; [15.1369863 10.8630137],0
a3,1,0.035192,4.435859,[425 118] ; [57 27],[417.42583732 125.57416268] ; [64.57416268 19.42583732],0
v3,1,0.037127,4.344575,[225 300] ; [23 53],[216.63893511 308.36106489] ; [31.36106489 44.63893511],0
s5,1,0.03782,4.313121,[199 321] ; [21 59],[190.66666667 329.33333333] ; [29.33333333 50.66666667],0
v4,1,0.0395,4.23924,[522  19] ; [77  7],[518.4944  22.5056] ; [80.5056  3.4944],0
s2,1,0.052074,3.7734,[297 245] ; [36 47],[288.7776 253.2224] ; [44.2224 38.7776],0
p7,1,0.055512,3.666651,[365 166] ; [47 34],[357.47058824 173.52941176] ; [54.52941176 26.47058824],0
p8,1,0.059598,3.548544,[302 235] ; [37 45],[294.09208401 242.90791599] ; [44.90791599 37.09208401],0
a2,1,0.071695,3.243771,[155 390] ; [16 68],[148.16375199 396.83624801] ; [22.83624801 61.16375199],0
s8,1,0.091479,2.848154,[273 269] ; [34 50],[265.80511182 276.19488818] ; [41.19488818 42.80511182],0
b5,1,0.106314,2.608174,[326 219] ; [58 26],[332.71860095 212.28139905] ; [51.28139905 32.71860095],0
d1,1,0.113317,2.507342,[396 149] ; [54 30],[389.90461049 155.09538951] ; [60.09538951 23.90461049],0
r2,1,0.139367,2.184937,[516  20] ; [77  6],[513.48626817  22.51373183] ; [79.51373183  3.48626817],0
a8,1,0.144324,2.13124,[ 75 418] ; [ 7 71],[ 70.79859895 422.20140105] ; [11.20140105 66.79859895],0
s3,1,0.169045,1.891388,[313 226] ; [41 41],[307.25603865 231.74396135] ; [46.74396135 35.25603865],0
r1,1,0.177523,1.818235,[445  97] ; [63 20],[440.5376 101.4624] ; [67.4624 15.5376],0
b3,1,0.190896,1.710687,[136 200] ; [14 32],[131.93717277 204.06282723] ; [18.06282723 27.93717277],0
b2,1,0.190896,1.710687,[136 200] ; [14 32],[131.93717277 204.06282723] ; [18.06282723 27.93717277],0
p5,1,0.197342,1.661939,[ 73 467] ; [ 7 76],[ 69.34189406 470.65810594] ; [10.65810594 72.34189406],0
p12,1,0.199994,1.64242,[ 49 494] ; [ 4 79],[ 45.97284345 497.02715655] ; [ 7.02715655 75.97284345],0
v1,1,0.209932,1.571892,[311 219] ; [41 39],[305.83606557 224.16393443] ; [46.16393443 33.83606557],0
n3,1,0.21294,1.551322,[89 25] ; [18  9],[86.5106383 27.4893617] ; [20.4893617  6.5106383],0
d3,1,0.264979,1.242554,[418 127] ; [59 24],[413.95700637 131.04299363] ; [63.04299363 19.95700637],0
u4,1,0.357464,0.846781,[ 16 528] ; [ 1 83],[ 14.72611465 529.27388535] ; [ 2.27388535 81.72611465],0
d4,1,0.371753,0.797798,[491  54] ; [73 11],[488.68044515  56.31955485] ; [75.31955485  8.68044515],0
u3,1,0.395427,0.72219,[67 52] ; [17  9],[68.93793103 50.06206897] ; [15.06206897 10.93793103],0
n2,1,0.462919,0.538829,[86 29] ; [22  5],[87.46478873 27.53521127] ; [20.53521127  6.46478873],0
s1,1,0.506798,0.440673,[ 13 526] ; [ 3 79],[ 13.88727858 525.11272142] ; [ 2.11272142 79.88727858],0
a6,1,0.560027,0.339657,[378 166] ; [61 23],[380.28025478 163.71974522] ; [58.71974522 25.28025478],0
a7,1,0.564305,0.332304,[405 139] ; [65 19],[407.13375796 136.86624204] ; [62.86624204 21.13375796],0
n1,1,0.636036,0.223965,[45 69] ; [12 15],[46.08510638 67.91489362] ; [10.91489362 16.08510638],0
s4,1,0.70651,0.141788,[ 92 445] ; [13 71],[ 90.79710145 446.20289855] ; [14.20289855 69.79710145],0
p1,1,0.717692,0.130715,[ 45 497] ; [ 6 78],[ 44.15654952 497.84345048] ; [ 6.84345048 77.15654952],0
v2,1,0.742941,0.107559,[319 207] ; [44 31],[317.70049917 208.29950083] ; [45.29950083 29.70049917],0
b4,1,0.859729,0.03123,[317 228] ; [48 36],[316.25596184 228.74403816] ; [48.74403816 35.25596184],0
a1,1,0.93961,0.00574,[ 27 518] ; [ 4 80],[ 26.86009539 518.13990461] ; [ 4.13990461 79.86009539],0
