Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,38.921212,[72 16] ; [12 33],[55.57894737 32.42105263] ; [28.42105263 16.57894737],1
r3,1,3.9e-05,16.930631,[73 15] ; [22 23],[62.85714286 25.14285714] ; [32.14285714 12.85714286],1
s6,1,8.9e-05,15.354526,[52 34] ; [11 34],[41.35877863 44.64122137] ; [21.64122137 23.35877863],1
d4,1,0.000458,12.278468,[75 13] ; [26 19],[66.82706767 21.17293233] ; [34.17293233 10.82706767],1
r2,1,0.000872,11.082107,[81  7] ; [30 13],[74.5648855 13.4351145] ; [36.4351145  6.5648855],1
v4,1,0.001422,10.177495,[76 12] ; [28 17],[68.81203008 19.18796992] ; [35.18796992  9.81203008],0
s7,1,0.001485,10.097236,[39 40] ; [ 8 33],[30.94166667 48.05833333] ; [16.05833333 24.94166667],0
s8,1,0.00228,9.309265,[34 53] ; [ 6 39],[26.36363636 60.63636364] ; [13.63636364 31.36363636],0
d5,1,0.003733,8.409502,[73 15] ; [27 18],[66.16541353 21.83458647] ; [33.83458647 11.16541353],0
a3,1,0.004761,7.968055,[60 26] ; [20 25],[52.51908397 33.48091603] ; [27.48091603 17.51908397],0
n3,1,0.005143,7.828283,[27 17] ; [ 4 14],[22. 22.] ; [9. 9.],0
a7,1,0.005598,7.675312,[66 22] ; [23 22],[58.88721805 29.11278195] ; [30.11278195 14.88721805],0
s2,1,0.005657,7.656522,[43 44] ; [11 34],[35.59090909 51.40909091] ; [18.40909091 26.59090909],0
d1,1,0.007052,7.259664,[53 35] ; [16 29],[45.65413534 42.34586466] ; [23.34586466 21.65413534],0
v2,1,0.010205,6.598843,[39 46] ; [10 34],[32.28682171 52.71317829] ; [16.71317829 27.28682171],0
b3,1,0.011504,6.385769,[13 34] ; [15 11],[18.02739726 28.97260274] ; [ 9.97260274 16.02739726],0
b2,1,0.011504,6.385769,[13 34] ; [15 11],[18.02739726 28.97260274] ; [ 9.97260274 16.02739726],0
d3,1,0.027967,4.830075,[62 26] ; [23 22],[56.2406015 31.7593985] ; [28.7593985 16.2406015],0
a1,1,0.029171,4.757479,[ 4 84] ; [ 7 38],[ 7.27819549 80.72180451] ; [ 3.72180451 41.27819549],0
s3,1,0.029837,4.718668,[43 44] ; [13 31],[37.19083969 49.80916031] ; [18.80916031 25.19083969],0
a6,1,0.048646,3.887525,[53 35] ; [19 26],[47.63909774 40.36090226] ; [24.36090226 20.63909774],0
u2,1,0.079877,3.067399,[14 13] ; [ 7 18],[10.90384615 16.09615385] ; [10.09615385 14.90384615],0
a5,1,0.080841,3.047917,[55 33] ; [21 24],[50.28571429 37.71428571] ; [25.71428571 19.28571429],0
u3,1,0.113704,2.501973,[15 13] ; [ 8 17],[12.1509434 15.8490566] ; [10.8490566 14.1509434],0
a2,1,0.118402,2.438333,[22 66] ; [ 6 39],[18.52631579 69.47368421] ; [ 9.47368421 35.52631579],0
p2,1,0.143267,2.142512,[47 41] ; [18 27],[43.0075188 44.9924812] ; [21.9924812 23.0075188],0
n1,1,0.144246,2.132064,[22 24] ; [ 5 13],[19.40625 26.59375] ; [ 7.59375 10.40625],0
v3,1,0.147946,2.093301,[28 53] ; [10 35],[24.42857143 56.57142857] ; [13.57142857 31.42857143],0
p4,1,0.15595,2.013068,[34 53] ; [12 33],[30.31818182 56.68181818] ; [15.68181818 29.31818182],0
p3,1,0.200825,1.636364,[25 63] ; [ 8 36],[22. 66.] ; [11. 33.],0
n2,1,0.208639,1.580844,[29 18] ; [ 8 10],[26.75384615 20.24615385] ; [10.24615385  7.75384615],0
u1,1,0.262802,1.253937,[14 74] ; [ 4 41],[11.90977444 76.09022556] ; [ 6.09022556 38.90977444],0
b1,1,0.274031,1.196456,[44 44] ; [27 18],[46.97744361 41.02255639] ; [24.02255639 20.97744361],0
p8,1,0.33061,0.946506,[20 68] ; [ 7 38],[17.86466165 70.13533835] ; [ 9.13533835 35.86466165],0
n5,1,0.332172,0.940412,[47 41] ; [28 17],[49.62406015 38.37593985] ; [25.37593985 19.62406015],0
p6,1,0.369494,0.805366,[13 74] ; [ 4 39],[11.37692308 75.62307692] ; [ 5.62307692 37.37692308],0
b4,1,0.379915,0.770977,[52 36] ; [23 22],[49.62406015 38.37593985] ; [25.37593985 19.62406015],0
n6,1,0.402023,0.702266,[53 34] ; [24 21],[50.75 36.25] ; [26.25 18.75],0
b5,1,0.446116,0.580501,[53 35] ; [24 21],[50.94736842 37.05263158] ; [26.05263158 18.94736842],0
s5,1,0.46815,0.526338,[22 60] ; [ 9 34],[20.336 61.664] ; [10.664 32.336],0
s1,1,0.485934,0.485517,[ 9 78] ; [ 3 42],[ 7.90909091 79.09090909] ; [ 4.09090909 40.90909091],0
p10,1,0.492932,0.470121,[37 48] ; [16 27],[35.1953125 49.8046875] ; [17.8046875 25.1953125],0
a4,1,0.498718,0.457664,[39 48] ; [17 27],[37.19083969 49.80916031] ; [18.80916031 25.19083969],0
p5,1,0.585918,0.296765,[ 6 82] ; [ 2 43],[ 5.29323308 82.70676692] ; [ 2.70676692 42.29323308],0
s4,1,0.599824,0.275261,[16 71] ; [10 35],[17.13636364 69.86363636] ; [ 8.86363636 36.13636364],0
d2,1,0.622301,0.242647,[44 44] ; [20 24],[42.66666667 45.33333333] ; [21.33333333 22.66666667],0
v1,1,0.694918,0.153813,[32 55] ; [15 30],[30.97727273 56.02272727] ; [16.02272727 28.97727273],0
a8,1,0.737021,0.112762,[ 5 75] ; [ 2 40],[ 4.59016393 75.40983607] ; [ 2.40983607 39.59016393],0
n4,1,0.785492,0.074076,[53 35] ; [26 19],[52.27067669 35.72932331] ; [26.72932331 18.27067669],0
p9,1,0.807889,0.059122,[45 41] ; [20 20],[44.36507937 41.63492063] ; [20.63492063 19.36507937],0
p1,1,0.81579,0.054272,[11 77] ; [ 5 40],[10.58646617 77.41353383] ; [ 5.41353383 39.58646617],0
p12,1,0.977661,0.000784,[ 2 85] ; [ 1 44],[ 1.97727273 85.02272727] ; [ 1.02272727 43.97727273],0
