Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,92.714368,[ 44 133] ; [192  77],[93.65919283 83.34080717] ; [142.34080717 126.65919283],1
s2,1,0.0,68.921762,[ 35 142] ; [162 110],[77.65924276 99.34075724] ; [119.34075724 152.65924276],1
s7,1,0.0,56.816204,[ 32 136] ; [149 119],[69.74311927 98.25688073] ; [111.25688073 156.74311927],1
s8,1,0.0,53.551676,[ 31 149] ; [140 133],[ 67.94701987 112.05298013] ; [103.05298013 169.94701987],1
s5,1,0.0,31.138228,[ 22 153] ; [ 99 171],[ 47.58426966 127.41573034] ; [ 73.41573034 196.58426966],1
s4,1,0.000132,14.619797,[ 11 169] ; [ 51 221],[ 24.69026549 155.30973451] ; [ 37.30973451 234.69026549],1
p9,1,0.001059,10.721103,[139  39] ; [244  29],[151.16186253  26.83813747] ; [231.83813747  41.16186253],0
u1,1,0.00189,9.653186,[ 16 164] ; [ 54 221],[ 27.69230769 152.30769231] ; [ 42.30769231 232.69230769],0
p12,1,0.001989,9.55993,[  3 175] ; [ 24 251],[ 10.60927152 167.39072848] ; [ 16.39072848 258.60927152],0
a2,1,0.002292,9.299944,[ 25 155] ; [ 71 204],[ 37.97802198 142.02197802] ; [ 58.02197802 216.97802198],0
n5,1,0.002735,8.976591,[117  61] ; [215  59],[130.74336283  47.25663717] ; [201.25663717  72.74336283],0
v4,1,0.0103,6.582315,[161  17] ; [262  10],[167.32  10.68] ; [255.68  16.32],0
p10,1,0.014792,5.94106,[140  38] ; [240  35],[149.31567329  28.68432671] ; [230.68432671  44.31567329],0
p2,1,0.015294,5.882224,[136  43] ; [233  41],[145.80794702  33.19205298] ; [223.19205298  50.80794702],0
p4,1,0.023839,5.106336,[ 74 105] ; [143 131],[85.74613687 93.25386313] ; [131.25386313 142.74613687],0
a3,1,0.027446,4.862525,[114  66] ; [201  74],[124.61538462  55.38461538] ; [190.38461538  84.61538462],0
a5,1,0.029592,4.732861,[120  60] ; [209  66],[130.15384615  49.84615385] ; [198.84615385  76.15384615],0
r4,1,0.035566,4.417781,[152  28] ; [250  25],[159.03296703  20.96703297] ; [242.96703297  32.03296703],0
n4,1,0.04507,4.016036,[125  55] ; [214  61],[134.10989011  45.89010989] ; [204.89010989  70.10989011],0
b5,1,0.060394,3.526542,[98 82] ; [174 101],[107.6043956  72.3956044] ; [164.3956044 110.6043956],0
v3,1,0.066247,3.373645,[ 55 117] ; [107 156],[ 64.05517241 107.94482759] ; [ 97.94482759 165.05517241],0
u4,1,0.077909,3.107998,[  1 179] ; [  8 267],[  3.56043956 176.43956044] ; [  5.43956044 269.56043956],0
p1,1,0.081846,3.027862,[ 14 164] ; [ 11 262],[  9.86696231 168.13303769] ; [ 15.13303769 257.86696231],0
a6,1,0.083423,2.996924,[120  60] ; [204  71],[128.17582418  51.82417582] ; [195.82417582  79.17582418],0
v1,1,0.09692,2.755504,[76 99] ; [135 127],[84.49656751 90.50343249] ; [126.50343249 135.49656751],0
p3,1,0.097032,2.753663,[ 66 113] ; [123 152],[ 74.51762115 104.48237885] ; [114.48237885 160.51762115],0
d1,1,0.109723,2.55821,[91 89] ; [160 115],[99.2967033 80.7032967] ; [151.7032967 123.2967033],0
a7,1,0.110573,2.546016,[119  60] ; [202  73],[126.56167401  52.43832599] ; [194.43832599  80.56167401],0
r1,1,0.115428,2.478282,[136  44] ; [223  50],[142.64900662  37.35099338] ; [216.35099338  56.64900662],0
d3,1,0.120208,2.414613,[111  69] ; [189  86],[118.68131868  61.31868132] ; [181.31868132  93.68131868],0
d5,1,0.146183,2.111631,[135  45] ; [222  53],[141.23076923  38.76923077] ; [215.76923077  59.23076923],0
p7,1,0.149946,2.072797,[88 90] ; [150 116],[95.41441441 82.58558559] ; [142.58558559 123.41441441],0
b1,1,0.172043,1.86505,[ 64 116] ; [ 81 194],[ 57.36263736 122.63736264] ; [ 87.63736264 187.36263736],0
n6,1,0.215991,1.53081,[145  34] ; [234  40],[149.7593819  29.2406181] ; [229.2406181  44.7593819],0
u2,1,0.274935,1.19196,[35 30] ; [46 27],[38.15217391 26.84782609] ; [42.84782609 30.15217391],0
n1,1,0.333781,0.934172,[13 31] ; [21 33],[15.26530612 28.73469388] ; [18.73469388 35.26530612],0
