Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,121.154358,[ 7 68] ; [303  99],[48.74213836 26.25786164] ; [261.25786164 140.74213836],1
d4,1,0.0,80.155956,[37 38] ; [364  38],[63.05031447 11.94968553] ; [337.94968553  64.05031447],1
a4,1,0.0,25.99355,[16 58] ; [216 185],[36.14315789 37.85684211] ; [195.85684211 205.14315789],1
d3,1,0.0,25.784541,[38 37] ; [316  86],[55.66037736 19.33962264] ; [298.33962264 103.66037736],1
d2,1,4e-06,21.407608,[22 53] ; [234 167],[40.33613445 34.66386555] ; [215.66386555 185.33613445],1
a5,1,1.1e-05,19.351128,[44 31] ; [328  74],[58.49056604 16.50943396] ; [313.50943396  88.49056604],1
a3,1,1.6e-05,18.656632,[40 35] ; [310  91],[55.14705882 19.85294118] ; [294.85294118 106.14705882],1
u1,1,4.1e-05,16.819376,[ 3 72] ; [102 300],[16.50943396 58.49056604] ; [ 88.49056604 313.50943396],1
n4,1,0.001107,10.639896,[55 20] ; [352  49],[64.12815126 10.87184874] ; [342.87184874  58.12815126],0
r1,1,0.001322,10.311926,[52 23] ; [339  61],[61.73684211 13.26315789] ; [329.26315789  70.73684211],0
a2,1,0.002039,9.513661,[ 9 66] ; [117 285],[19.81132075 55.18867925] ; [106.18867925 295.81132075],0
r3,1,0.004226,8.183858,[67  8] ; [386  13],[71.67721519  3.32278481] ; [381.32278481  17.67721519],0
v1,1,0.011764,6.346161,[36 39] ; [247 142],[45.74353448 29.25646552] ; [237.25646552 151.74353448],0
n5,1,0.016129,5.788711,[57 18] ; [348  53],[63.81302521 11.18697479] ; [341.18697479  59.81302521],0
s6,1,0.018052,5.591141,[46 27] ; [298  93],[54.12068966 18.87931034] ; [289.87931034 101.12068966],0
p1,1,0.024405,5.065608,[14 61] ; [ 39 361],[ 8.36842105 66.63157895] ; [ 44.63157895 355.36842105],0
r2,1,0.044992,4.018949,[67  8] ; [377  19],[70.70063694  4.29936306] ; [373.29936306  22.70063694],0
s5,1,0.0512,3.801721,[21 51] ; [159 225],[28.42105263 43.57894737] ; [151.57894737 232.42105263],0
r4,1,0.061513,3.496113,[65 10] ; [374  28],[69.02515723  5.97484277] ; [369.97484277  32.02515723],0
v2,1,0.066591,3.365111,[35 37] ; [236 156],[42.05172414 29.94827586] ; [228.94827586 163.05172414],0
v3,1,0.090107,2.872468,[25 48] ; [174 213],[31.58043478 41.41956522] ; [167.41956522 219.58043478],0
p12,1,0.090788,2.860354,[12 63] ; [ 38 363],[ 7.87815126 67.12184874] ; [ 42.12184874 358.87815126],0
p3,1,0.092572,2.829072,[46 29] ; [285 116],[52.15336134 22.84663866] ; [278.84663866 122.15336134],0
p2,1,0.111851,2.527865,[64 11] ; [365  35],[67.73684211  7.26315789] ; [361.26315789  38.73684211],0
u3,1,0.115845,2.472621,[16 18] ; [57 34],[19.856 14.144] ; [53.144 37.856],0
v4,1,0.116733,2.460613,[70  5] ; [388  12],[72.31578947  2.68421053] ; [385.68421053  14.31578947],0
p9,1,0.128741,2.307615,[63 12] ; [359  40],[66.7721519  8.2278481] ; [355.2278481  43.7721519],0
p8,1,0.174542,1.843496,[53 21] ; [253 146],[47.87315011 26.12684989] ; [258.12684989 140.87315011],0
p5,1,0.222327,1.489286,[17 57] ; [ 68 331],[13.29809725 60.70190275] ; [ 71.70190275 327.29809725],0
n2,1,0.242859,1.36392,[7 5] ; [53 18],[8.6746988 3.3253012] ; [51.3253012 19.6746988],0
p11,1,0.27418,1.195716,[59 16] ; [337  65],[62.26415094 12.73584906] ; [333.73584906  68.26415094],0
s1,1,0.294658,1.098214,[ 4 70] ; [ 12 387],[ 2.50317125 71.49682875] ; [ 13.49682875 385.50317125],0
a7,1,0.297551,1.085137,[53 22] ; [306  95],[56.56512605 18.43487395] ; [302.43487395  98.56512605],0
a8,1,0.315277,1.008438,[ 7 62] ; [ 53 307],[ 9.65034965 59.34965035] ; [ 50.34965035 309.65034965],0
b5,1,0.401439,0.70401,[47 28] ; [231 171],[43.71069182 31.28930818] ; [234.28930818 167.71069182],0
s8,1,0.418407,0.654785,[35 40] ; [206 192],[38.21353066 36.78646934] ; [202.78646934 195.21353066],0
s2,1,0.437276,0.603421,[39 35] ; [228 168],[42.03829787 31.96170213] ; [224.96170213 171.03829787],0
p6,1,0.465853,0.531795,[35 40] ; [204 194],[37.89640592 37.10359408] ; [201.10359408 196.89640592],0
s7,1,0.472105,0.517046,[39 33] ; [222 156],[41.76 30.24] ; [219.24 158.76],0
a1,1,0.54661,0.363426,[ 3 72] ; [ 23 379],[ 4.08805031 70.91194969] ; [ 21.91194969 380.08805031],0
n3,1,0.562343,0.335663,[8 4] ; [53 18],[8.81927711 3.18072289] ; [52.18072289 18.81927711],0
a6,1,0.600492,0.274255,[49 26] ; [275 127],[50.94339623 24.05660377] ; [273.05660377 128.94339623],0
b2,1,0.619434,0.246664,[16 29] ; [103 158],[17.5 27.5] ; [101.5 159.5],0
b3,1,0.619434,0.246664,[16 29] ; [103 158],[17.5 27.5] ; [101.5 159.5],0
s4,1,0.637806,0.221623,[12 63] ; [ 72 322],[13.43283582 61.56716418] ; [ 70.56716418 323.43283582],0
n1,1,0.648369,0.207962,[4 8] ; [29 43],[4.71428571 7.28571429] ; [28.28571429 43.71428571],0
p7,1,0.704533,0.143799,[56 19] ; [288 109],[54.66101695 20.33898305] ; [289.33898305 107.66101695],0
b4,1,0.772593,0.083512,[45 30] ; [234 168],[43.86792453 31.13207547] ; [235.13207547 166.86792453],0
u4,1,0.793531,0.068502,[ 2 73] ; [ 13 388],[ 2.36344538 72.63655462] ; [ 12.63655462 388.36344538],0
p10,1,0.82163,0.050827,[64 10] ; [348  50],[64.59322034  9.40677966] ; [347.40677966  50.59322034],0
b1,1,0.856248,0.032816,[29 46] ; [151 251],[28.30188679 46.69811321] ; [151.69811321 250.30188679],0
s3,1,0.887831,0.019895,[43 31] ; [233 162],[43.54797441 30.45202559] ; [232.45202559 162.54797441],0
u2,1,0.928063,0.008151,[18 16] ; [49 42],[18.224 15.776] ; [48.776 42.224],0
