Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,88.243699,[20 65] ; [114  17],[52.73148148 32.26851852] ; [81.26851852 49.73148148],1
s6,1,0.0,30.592277,[48 35] ; [114  12],[64.33492823 18.66507177] ; [97.66507177 28.33492823],1
s8,1,3e-06,21.948338,[33 52] ; [93 38],[49.58333333 35.41666667] ; [76.41666667 54.58333333],1
s7,1,6e-06,20.336282,[38 41] ; [99 27],[52.79512195 26.20487805] ; [84.20487805 41.79512195],1
s5,1,0.002444,9.182359,[29 53] ; [69 52],[39.5862069 42.4137931] ; [58.4137931 62.5862069],0
d2,1,0.009741,6.681742,[38 47] ; [82 49],[47.22222222 37.77777778] ; [72.77777778 58.22222222],0
p12,1,0.015096,5.905263,[ 7 77] ; [ 27 103],[13.34579439 70.65420561] ; [ 20.65420561 109.34579439],0
s4,1,0.017873,5.608506,[12 71] ; [37 93],[19.09389671 63.90610329] ; [ 29.90610329 100.09389671],0
d1,1,0.036319,4.382045,[50 35] ; [95 36],[57.06018519 27.93981481] ; [87.93981481 43.06018519],0
n1,1,0.038774,4.270737,[ 3 10] ; [13  9],[5.94285714 7.05714286] ; [10.05714286 11.94285714],0
v4,1,0.076473,3.138307,[84  1] ; [123   8],[81.45833333  3.54166667] ; [125.54166667   5.45833333],0
b5,1,0.083982,2.986105,[53 32] ; [66 65],[46.8287037 38.1712963] ; [72.1712963 58.8287037],0
p1,1,0.089489,2.883536,[ 9 76] ; [ 25 105],[13.44186047 71.55813953] ; [ 20.55813953 109.44186047],0
b1,1,0.098569,2.728551,[35 50] ; [69 62],[40.92592593 44.07407407] ; [63.07407407 67.92592593],0
p5,1,0.145973,2.113832,[16 69] ; [36 95],[20.46296296 64.53703704] ; [31.53703704 99.46296296],0
u2,1,0.156692,2.005863,[11 12] ; [17  8],[13.41666667  9.58333333] ; [14.58333333 10.41666667],0
u1,1,0.171624,1.868702,[17 68] ; [37 94],[21.25 63.75] ; [32.75 98.25],0
a3,1,0.178943,1.806379,[62 22] ; [106  24],[65.94392523 18.05607477] ; [102.05607477  27.94392523],0
n2,1,0.184711,1.759309,[8 5] ; [18  4],[9.65714286 3.34285714] ; [16.34285714  5.65714286],0
r2,1,0.297076,1.087276,[78  5] ; [126   4],[79.49295775  3.50704225] ; [124.50704225   5.49295775],0
p2,1,0.306173,1.047112,[75 10] ; [121  10],[77.12962963  7.87037037] ; [118.87037037  12.12962963],0
a4,1,0.333567,0.935,[41 44] ; [72 59],[44.46759259 40.53240741] ; [68.53240741 62.46759259],0
r3,1,0.343621,0.896876,[82  3] ; [128   2],[83.02325581  1.97674419] ; [126.97674419   3.02325581],0
d4,1,0.357306,0.84734,[70 15] ; [113  17],[72.34883721 12.65116279] ; [110.65116279  19.34883721],0
n5,1,0.37099,0.800347,[65 18] ; [109  22],[67.48598131 15.51401869] ; [106.51401869  24.48598131],0
a7,1,0.380323,0.769658,[66 19] ; [94 36],[63.25581395 21.74418605] ; [96.74418605 33.25581395],0
p7,1,0.410669,0.676863,[71 12] ; [117  14],[72.91588785 10.08411215] ; [115.08411215  15.91588785],0
a6,1,0.425968,0.633791,[60 25] ; [85 45],[57.3255814 27.6744186] ; [87.6744186 42.3255814],0
d3,1,0.537007,0.381115,[59 26] ; [96 35],[60.99537037 24.00462963] ; [94.00462963 36.99537037],0
n3,1,0.58018,0.305944,[10  3] ; [15  7],[9.28571429 3.71428571] ; [15.71428571  6.28571429],0
a1,1,0.585121,0.298028,[ 6 79] ; [ 12 119],[ 7.08333333 77.91666667] ; [ 10.91666667 120.08333333],0
v1,1,0.60814,0.262892,[55 30] ; [79 50],[53.22429907 31.77570093] ; [80.77570093 48.22429907],0
p10,1,0.624878,0.239071,[73 10] ; [118  13],[74.07943925  8.92056075] ; [116.92056075  14.07943925],0
p8,1,0.641781,0.216421,[63 20] ; [103  28],[64.38317757 18.61682243] ; [101.61682243  29.38317757],0
p11,1,0.651624,0.203858,[68 17] ; [108  23],[69.25925926 15.74074074] ; [106.74074074  24.25925926],0
a8,1,0.670103,0.181481,[ 9 61] ; [ 19 107],[10. 60.] ; [ 18. 108.],0
v3,1,0.67087,0.180586,[40 45] ; [56 71],[38.49056604 46.50943396] ; [57.50943396 69.49056604],0
r1,1,0.701923,0.146479,[69 16] ; [109  22],[70.0462963 14.9537037] ; [107.9537037  23.0462963],0
v2,1,0.735486,0.114134,[54 31] ; [79 50],[52.8271028 32.1728972] ; [80.1728972 48.8271028],0
u3,1,0.752747,0.099238,[14  8] ; [17  8],[14.5106383  7.4893617] ; [16.4893617  8.5106383],0
a5,1,0.75848,0.094542,[68 17] ; [107  24],[68.86574074 16.13425926] ; [106.13425926  24.86574074],0
p4,1,0.762094,0.091646,[77  8] ; [117  14],[76.34259259  8.65740741] ; [117.65740741  13.34259259],0
b3,1,0.803311,0.062033,[26 31] ; [42 46],[26.73103448 30.26896552] ; [41.26896552 46.73103448],0
b2,1,0.803311,0.062033,[26 31] ; [42 46],[26.73103448 30.26896552] ; [41.26896552 46.73103448],0
a2,1,0.808328,0.058847,[24 61] ; [39 92],[24.79166667 60.20833333] ; [38.20833333 92.79166667],0
n4,1,0.810178,0.057694,[73 12] ; [114  17],[73.58796296 11.41203704] ; [113.41203704  17.58796296],0
b4,1,0.822533,0.050305,[48 37] ; [76 55],[48.7962963 36.2037037] ; [75.2037037 55.7962963],0
d5,1,0.831036,0.045528,[71 14] ; [110  20],[71.55813953 13.44186047] ; [109.44186047  20.55813953],0
n6,1,0.887041,0.020178,[77  8] ; [117  13],[76.69767442  8.30232558] ; [117.30232558  12.69767442],0
p9,1,0.938973,0.005862,[78  6] ; [122   9],[78.13953488  5.86046512] ; [121.86046512   9.13953488],0
r4,1,0.957519,0.002837,[79  6] ; [122   9],[79.09722222  5.90277778] ; [121.90277778   9.09722222],0
