Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,30.596877,[ 43 122] ; [35 16],[ 59.58333333 105.41666667] ; [18.41666667 32.58333333],1
s8,1,0.001212,10.471355,[ 23 145] ; [18 36],[ 31.02702703 136.97297297] ; [ 9.97297297 44.02702703],0
a3,1,0.003325,8.619832,[93 75] ; [42 12],[102.16216216  65.83783784] ; [32.83783784 21.16216216],0
n4,1,0.005111,7.839814,[99 70] ; [43 11],[107.61434978  61.38565022] ; [34.38565022 19.61434978],0
r1,1,0.005736,7.631506,[96 73] ; [42 12],[104.58295964  64.41704036] ; [33.41704036 20.58295964],0
r2,1,0.019215,5.48184,[135  32] ; [50  3],[140.43181818  26.56818182] ; [44.56818182  8.43181818],0
d1,1,0.039515,4.238586,[73 96] ; [32 22],[79.57399103 89.42600897] ; [25.42600897 28.57399103],0
b1,1,0.04621,3.97394,[76 93] ; [16 38],[69.72197309 99.27802691] ; [22.27802691 31.72197309],0
s7,1,0.04833,3.898467,[ 29 132] ; [15 33],[ 33.89473684 127.10526316] ; [10.10526316 37.89473684],0
n5,1,0.053501,3.728205,[96 71] ; [39 15],[102.01357466  64.98642534] ; [32.98642534 21.01357466],0
p10,1,0.067098,3.352627,[99 67] ; [39 14],[104.60273973  61.39726027] ; [33.39726027 19.60273973],0
p12,1,0.082949,3.006157,[  4 165] ; [ 4 50],[  6.06278027 162.93721973] ; [ 1.93721973 52.06278027],0
u1,1,0.084147,2.982934,[ 12 157] ; [ 8 46],[ 15.15695067 153.84304933] ; [ 4.84304933 49.15695067],0
n6,1,0.101369,2.683869,[125  43] ; [46  8],[129.40540541  38.59459459] ; [41.59459459 12.40540541],0
d3,1,0.107447,2.59137,[97 70] ; [38 16],[102.01357466  64.98642534] ; [32.98642534 21.01357466],0
d4,1,0.107559,2.589725,[118  51] ; [43 10],[122.56306306  46.43693694] ; [38.43693694 14.56306306],0
r4,1,0.149492,2.077426,[121  48] ; [44 10],[125.04484305  43.95515695] ; [39.95515695 14.04484305],0
v4,1,0.160121,1.973079,[144  25] ; [50  4],[147.02242152  21.97757848] ; [46.97757848  7.02242152],0
a7,1,0.161,1.964804,[106  62] ; [39 14],[110.22624434  57.77375566] ; [34.77375566 18.22624434],0
a5,1,0.161405,1.961016,[101  68] ; [38 16],[105.34080717  63.65919283] ; [33.65919283 20.34080717],0
p2,1,0.162583,1.950036,[111  57] ; [30 24],[106.7027027  61.2972973] ; [34.2972973 19.7027027],0
u2,1,0.169715,1.88546,[34 41] ; [8 4],[36.20689655 38.79310345] ; [5.79310345 6.20689655],0
d2,1,0.191809,1.703665,[ 65 102] ; [26 27],[69.07727273 97.92272727] ; [21.92272727 31.07727273],0
s2,1,0.193034,1.694312,[ 17 151] ; [ 9 45],[ 19.67567568 148.32432432] ; [ 6.32432432 47.67567568],0
a2,1,0.201401,1.632184,[ 25 144] ; [12 42],[ 28.04035874 140.95964126] ; [ 8.95964126 45.04035874],0
s6,1,0.224458,1.475639,[ 53 114] ; [22 32],[ 56.67420814 110.32579186] ; [18.32579186 35.67420814],0
n2,1,0.229267,1.445402,[39 30] ; [11  4],[41.07142857 27.92857143] ; [8.92857143 6.07142857],0
p3,1,0.230207,1.439581,[ 48 121] ; [20 34],[ 51.53363229 117.46636771] ; [16.46636771 37.53363229],0
p9,1,0.237327,1.396403,[104  60] ; [39 15],[107.57798165  56.42201835] ; [35.42201835 18.57798165],0
p1,1,0.272622,1.203505,[ 11 157] ; [ 6 48],[ 12.86486486 155.13513514] ; [ 4.13513514 49.86486486],0
s5,1,0.277983,1.176925,[ 32 136] ; [14 40],[ 34.81081081 133.18918919] ; [11.18918919 42.81081081],0
p11,1,0.306437,1.045972,[116  53] ; [33 21],[112.91928251  56.08071749] ; [36.08071749 17.91928251],0
n3,1,0.34819,0.880043,[40 29] ; [10  4],[41.56626506 27.43373494] ; [8.43373494 5.56626506],0
r3,1,0.354708,0.856543,[141  28] ; [47  6],[143.11711712  25.88288288] ; [44.88288288  8.11711712],0
p6,1,0.358824,0.842007,[ 37 130] ; [15 38],[ 39.47272727 127.52727273] ; [12.52727273 40.47272727],0
a8,1,0.363173,0.826891,[ 13 146] ; [ 6 42],[ 14.5942029 144.4057971] ; [ 4.4057971 43.5942029],0
a6,1,0.364257,0.823164,[101  68] ; [36 18],[103.82511211  65.17488789] ; [33.17488789 20.82511211],0
a1,1,0.393348,0.728567,[ 10 159] ; [ 5 49],[ 11.367713 157.632287] ; [ 3.632287 50.367713],0
b4,1,0.39696,0.717516,[89 80] ; [32 22],[91.69955157 77.30044843] ; [29.30044843 24.69955157],0
a4,1,0.407573,0.685869,[ 61 107] ; [23 31],[ 63.56756757 104.43243243] ; [20.43243243 33.56756757],0
s4,1,0.492983,0.470009,[ 19 149] ; [ 8 46],[ 20.43243243 147.56756757] ; [ 6.56756757 47.43243243],0
b2,1,0.540464,0.374681,[25 62] ; [13 25],[26.448 60.552] ; [11.552 26.448],0
b3,1,0.540464,0.374681,[25 62] ; [13 25],[26.448 60.552] ; [11.552 26.448],0
p8,1,0.54175,0.372307,[ 65 103] ; [23 30],[ 66.8959276 101.1040724] ; [21.1040724 31.8959276],0
u3,1,0.572871,0.317903,[31 44] ; [6 6],[31.89655172 43.10344828] ; [5.10344828 6.89655172],0
b5,1,0.68938,0.159757,[96 73] ; [29 25],[94.7309417 74.2690583] ; [30.2690583 23.7309417],0
s1,1,0.772577,0.083524,[  5 163] ; [ 2 51],[  5.32126697 162.67873303] ; [ 1.67873303 51.32126697],0
p5,1,0.818494,0.052662,[ 11 158] ; [ 4 50],[ 11.367713 157.632287] ; [ 3.632287 50.367713],0
p4,1,0.819126,0.05229,[ 68 101] ; [20 32],[ 67.29411765 101.70588235] ; [20.70588235 31.29411765],0
d5,1,0.834102,0.043866,[122  46] ; [40 14],[122.59459459  45.40540541] ; [39.40540541 14.59459459],0
p7,1,0.924858,0.008896,[78 90] ; [25 28],[78.29864253 89.70135747] ; [24.70135747 28.29864253],0
n1,1,0.962457,0.002216,[22 48] ; [4 9],[21.92771084 48.07228916] ; [4.07228916 8.92771084],0
