Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,48.082846,[166   8] ; [46 29],[148.14457831  25.85542169] ; [63.85542169 11.14457831],1
p10,1,0.0,45.476993,[148  27] ; [31 42],[126.31048387  48.68951613] ; [52.68951613 20.31048387],1
p9,1,1e-06,25.121307,[150  24] ; [41 31],[135.09756098  38.90243902] ; [55.90243902 16.09756098],1
n6,1,4e-06,21.135677,[164  12] ; [53 21],[152.768  23.232] ; [64.232  9.768],1
r4,1,9e-06,19.78057,[152  24] ; [46 29],[138.83665339  37.16334661] ; [59.16334661 15.83665339],1
b1,1,2.1e-05,18.136204,[ 55 121] ; [45 30],[ 70.11952191 105.88047809] ; [29.88047809 45.11952191],1
v4,1,4.5e-05,16.653972,[164  12] ; [56 19],[154.26294821  21.73705179] ; [65.73705179  9.26294821],1
p2,1,0.00016,14.246787,[132  44] ; [38 37],[119.20318725  56.79681275] ; [50.79681275 24.20318725],1
a1,1,0.001328,10.303768,[  5 171] ; [10 65],[ 10.51792829 165.48207171] ; [ 4.48207171 70.51792829],0
n3,1,0.001329,10.301296,[36  9] ; [17 20],[29.08536585 15.91463415] ; [23.91463415 13.08536585],0
u2,1,0.001449,10.141965,[31 22] ; [ 6 22],[24.20987654 28.79012346] ; [12.79012346 15.20987654],0
a5,1,0.007153,7.234127,[135  41] ; [45 30],[126.21513944  49.78486056] ; [53.78486056 21.21513944],0
a6,1,0.009296,6.76504,[126  50] ; [41 34],[117.09960159  58.90039841] ; [49.90039841 25.09960159],0
u3,1,0.015639,5.842992,[32 21] ; [ 9 19],[26.82716049 26.17283951] ; [14.17283951 13.82716049],0
v2,1,0.016436,5.755592,[81 84] ; [24 50],[72.48953975 92.51046025] ; [32.51046025 41.48953975],0
s6,1,0.025032,5.021677,[109  65] ; [35 39],[101.03225806  72.96774194] ; [42.96774194 31.03225806],0
b4,1,0.030415,4.685684,[117  59] ; [39 36],[109.38645418  66.61354582] ; [46.61354582 28.38645418],0
p3,1,0.043161,4.089068,[ 65 110] ; [18 57],[ 58.1 116.9] ; [24.9 50.1],0
d4,1,0.05249,3.76009,[137  38] ; [50 25],[130.9  44.1] ; [56.1 18.9],0
p1,1,0.055533,3.666004,[ 14 162] ; [12 63],[ 18.2310757 157.7689243] ; [ 7.7689243 67.2310757],0
d5,1,0.062299,3.47511,[135  41] ; [49 26],[129.01992032  46.98007968] ; [54.98007968 20.01992032],0
d1,1,0.066212,3.374528,[102  74] ; [34 41],[95.3625498 80.6374502] ; [40.6374502 34.3625498],0
p12,1,0.079462,3.075871,[ 19 156] ; [ 3 72],[ 15.4 159.6] ; [ 6.6 68.4],0
v1,1,0.10115,2.68732,[79 88] ; [27 48],[73.14876033 93.85123967] ; [32.85123967 42.14876033],0
r1,1,0.11231,2.521415,[128  48] ; [47 28],[122.70916335  53.29083665] ; [52.29083665 22.70916335],0
a7,1,0.135011,2.233914,[122  53] ; [45 30],[116.9  58.1] ; [50.1 24.9],0
p4,1,0.151181,2.060299,[84 92] ; [28 46],[78.848 97.152] ; [33.152 40.848],0
s1,1,0.190337,1.71501,[  7 166] ; [ 6 68],[  9.10526316 163.89473684] ; [ 3.89473684 70.10526316],0
n1,1,0.19433,1.684484,[18 26] ; [21 17],[20.92682927 23.07317073] ; [18.07317073 19.92682927],0
b5,1,0.19683,1.665742,[116  60] ; [43 32],[111.49003984  64.50996016] ; [47.50996016 27.49003984],0
r2,1,0.229851,1.441783,[161  15] ; [64 10],[158.4  17.6] ; [66.6  7.4],0
s7,1,0.245434,1.349107,[ 65 105] ; [32 37],[ 68.9958159 101.0041841] ; [28.0041841 40.9958159],0
n2,1,0.254722,1.29722,[35 10] ; [26 13],[32.67857143 12.32142857] ; [28.32142857 10.67857143],0
n4,1,0.311617,1.02381,[154  22] ; [62 13],[151.45816733  24.54183267] ; [64.54183267 10.45816733],0
d3,1,0.39306,0.729456,[111  65] ; [43 32],[107.98406375  68.01593625] ; [46.01593625 28.98406375],0
a3,1,0.395712,0.721318,[123  53] ; [47 26],[120.16064257  55.83935743] ; [49.83935743 23.16064257],0
p5,1,0.399861,0.708744,[ 11 163] ; [ 7 68],[ 12.57831325 161.42168675] ; [ 5.42168675 69.57831325],0
p8,1,0.486602,0.484031,[ 47 128] ; [17 58],[ 44.8 130.2] ; [19.2 55.8],0
v3,1,0.515577,0.422733,[ 58 108] ; [23 52],[ 55.79253112 110.20746888] ; [25.20746888 49.79253112],0
s3,1,0.53206,0.390456,[86 85] ; [34 40],[83.75510204 87.24489796] ; [36.24489796 37.75510204],0
b2,1,0.539984,0.375569,[38 65] ; [19 26],[39.66891892 63.33108108] ; [17.33108108 27.66891892],0
b3,1,0.539984,0.375569,[38 65] ; [19 26],[39.66891892 63.33108108] ; [17.33108108 27.66891892],0
u1,1,0.56696,0.327796,[ 31 145] ; [11 64],[ 29.4501992 146.5498008] ; [12.5498008 62.4501992],0
a8,1,0.572845,0.317945,[ 19 144] ; [ 6 60],[ 17.79475983 145.20524017] ; [ 7.20524017 58.79475983],0
