Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.000109,14.976262,[36 11] ; [ 2 10],[30.27118644 16.72881356] ; [7.72881356 4.27118644],1
r3,1,0.000615,11.730052,[45  1] ; [8 4],[42.03448276  3.96551724] ; [10.96551724  1.03448276],1
s2,1,0.001401,10.204187,[35 12] ; [3 9],[30.27118644 16.72881356] ; [7.72881356 4.27118644],0
s5,1,0.002304,9.290062,[26 19] ; [ 1 11],[21.31578947 23.68421053] ; [5.68421053 6.31578947],0
r4,1,0.004236,8.179606,[41  6] ; [6 6],[37.44067797  9.55932203] ; [9.55932203 2.44067797],0
r1,1,0.006692,7.353704,[32 15] ; [3 9],[27.88135593 19.11864407] ; [7.11864407 4.88135593],0
d5,1,0.008843,6.854254,[39  8] ; [5 6],[35.65517241 11.34482759] ; [8.34482759 2.65517241],0
a5,1,0.015599,5.847549,[30 17] ; [3 9],[26.28813559 20.71186441] ; [6.71186441 5.28813559],0
d1,1,0.023408,5.137994,[25 22] ; [ 2 10],[21.50847458 25.49152542] ; [5.49152542 6.50847458],0
r2,1,0.040738,4.186888,[46  1] ; [10  2],[44.61016949  2.38983051] ; [11.38983051  0.61016949],0
u2,1,0.046906,3.948774,[ 7 12] ; [5 1],[9.12 9.88] ; [2.88 3.12],0
a4,1,0.07924,3.080425,[16 31] ; [ 1 11],[13.54237288 33.45762712] ; [3.45762712 8.54237288],0
p4,1,0.105768,2.616338,[24 23] ; [3 9],[21.50847458 25.49152542] ; [5.49152542 6.50847458],0
s8,1,0.124974,2.353854,[19 28] ; [ 2 10],[16.72881356 30.27118644] ; [4.27118644 7.72881356],0
p3,1,0.124974,2.353854,[19 28] ; [ 2 10],[16.72881356 30.27118644] ; [4.27118644 7.72881356],0
v1,1,0.144839,2.125782,[18 28] ; [ 2 10],[15.86206897 30.13793103] ; [4.13793103 7.86206897],0
s7,1,0.171255,1.871921,[25 20] ; [4 8],[22.89473684 22.10526316] ; [6.10526316 5.89473684],0
b2,1,0.207196,1.590909,[ 8 14] ; [1 7],[ 6.6 15.4] ; [2.4 5.6],0
b3,1,0.207196,1.590909,[ 8 14] ; [1 7],[ 6.6 15.4] ; [2.4 5.6],0
p11,1,0.209991,1.571487,[29 18] ; [5 7],[27.08474576 19.91525424] ; [6.91525424 5.08474576],0
n6,1,0.220416,1.501661,[35 11] ; [7 5],[33.31034483 12.68965517] ; [8.68965517 3.31034483],0
p8,1,0.2225,1.488171,[20 25] ; [3 9],[18.15789474 26.84210526] ; [4.84210526 7.15789474],0
p7,1,0.270912,1.212121,[28 16] ; [5 6],[26.4 17.6] ; [6.6 4.4],0
b4,1,0.307599,1.040959,[31 16] ; [6 6],[29.47457627 17.52542373] ; [7.52542373 4.47457627],0
n2,1,0.348972,0.877193,[16  4] ; [3 2],[15.2  4.8] ; [3.8 1.2],0
d2,1,0.390501,0.737382,[18 29] ; [3 9],[16.72881356 30.27118644] ; [4.27118644 7.72881356],0
b5,1,0.390501,0.737382,[29 18] ; [9 3],[30.27118644 16.72881356] ; [7.72881356 4.27118644],0
v4,1,0.404103,0.696084,[43  4] ; [10  2],[42.22033898  4.77966102] ; [10.77966102  1.22033898],0
p9,1,0.426905,0.631229,[35 10] ; [8 4],[33.94736842 11.05263158] ; [9.05263158 2.94736842],0
v3,1,0.426905,0.631229,[10 35] ; [4 8],[11.05263158 33.94736842] ; [2.94736842 9.05263158],0
p2,1,0.435061,0.609274,[34 13] ; [10  2],[35.05084746 11.94915254] ; [8.94915254 3.05084746],0
d3,1,0.518133,0.417609,[34 13] ; [9 2],[34.84482759 12.15517241] ; [8.15517241 2.84482759],0
d4,1,0.526469,0.401203,[39  8] ; [9 3],[38.23728814  8.76271186] ; [9.76271186 2.23728814],0
v2,1,0.538756,0.37785,[19 25] ; [4 8],[18.07142857 25.92857143] ; [4.92857143 7.07142857],0
a3,1,0.549132,0.358874,[28 19] ; [6 6],[27.08474576 19.91525424] ; [6.91525424 5.08474576],0
a6,1,0.642821,0.215072,[27 20] ; [6 6],[26.28813559 20.71186441] ; [6.71186441 5.28813559],0
n1,1,0.668108,0.183824,[ 6 14] ; [2 3],[ 6.4 13.6] ; [1.6 3.4],0
p6,1,0.76458,0.089683,[17 29] ; [5 7],[17.44827586 28.55172414] ; [4.55172414 7.44827586],0
n3,1,0.834969,0.043403,[13  7] ; [3 2],[12.8  7.2] ; [3.2 1.8],0
b1,1,0.925222,0.008809,[15 32] ; [4 8],[15.13559322 31.86440678] ; [3.86440678 8.13559322],0
u3,1,0.935989,0.00645,[13  6] ; [4 2],[12.92  6.08] ; [4.08 1.92],0
n5,1,0.937735,0.006102,[19 28] ; [5 7],[19.11864407 27.88135593] ; [4.88135593 7.11864407],0
p10,1,0.938958,0.005865,[34 12] ; [9 3],[34.10344828 11.89655172] ; [8.89655172 3.10344828],0
a7,1,0.979384,0.000668,[34 13] ; [8 3],[34.03448276 12.96551724] ; [7.96551724 3.03448276],0
u1,1,0.984296,0.000387,[ 4 43] ; [ 1 11],[ 3.98305085 43.01694915] ; [ 1.01694915 10.98305085],0
