Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,39.097529,[41 36] ; [258  43],[60.90740741 16.09259259] ; [238.09259259  62.90740741],1
d2,1,0.0,36.876335,[21 56] ; [198 104],[44.49340369 32.50659631] ; [174.50659631 127.49340369],1
d1,1,0.0,30.508406,[32 45] ; [225  77],[52.21372032 24.78627968] ; [204.78627968  97.21372032],1
a4,1,0.0,26.05616,[17 60] ; [165 137],[36.9762533 40.0237467] ; [145.0237467 156.9762533],1
u1,1,2.2e-05,17.986553,[ 4 73] ; [ 85 217],[18.0817942 58.9182058] ; [ 70.9182058 231.0817942],1
d4,1,0.000564,11.891764,[56 21] ; [266  35],[65.59259259 11.40740741] ; [256.40740741  44.59259259],1
d5,1,0.000711,11.459989,[57 20] ; [268  33],[66.2037037 10.7962963] ; [258.7962963  42.2037037],1
a6,1,0.001405,10.19891,[40 37] ; [214  87],[51.74074074 25.25925926] ; [202.25925926  98.74074074],0
s5,1,0.002551,9.103698,[21 50] ; [143 146],[32.34444444 38.65555556] ; [131.65555556 157.34444444],0
b3,1,0.004754,7.970655,[13 36] ; [102 107],[21.84108527 27.15891473] ; [ 93.15891473 115.84108527],0
b2,1,0.004754,7.970655,[13 36] ; [102 107],[21.84108527 27.15891473] ; [ 93.15891473 115.84108527],0
r1,1,0.006082,7.525875,[60 16] ; [272  29],[66.92838196  9.07161804] ; [265.07161804  35.92838196],0
p9,1,0.00751,7.14672,[62 13] ; [279  22],[68.01861702  6.98138298] ; [272.98138298  28.01861702],0
n4,1,0.008994,6.824081,[56 21] ; [256  44],[63.72413793 13.27586207] ; [248.27586207  51.72413793],0
v4,1,0.014516,5.974337,[73  4] ; [299   3],[75.57783641  1.42216359] ; [296.42216359   5.57783641],0
p3,1,0.015773,5.828046,[36 41] ; [187 115],[45.3060686 31.6939314] ; [177.6939314 124.3060686],0
d3,1,0.021052,5.322459,[46 31] ; [221  81],[54.24538259 22.75461741] ; [212.75461741  89.24538259],0
p10,1,0.022461,5.20971,[60 15] ; [269  31],[65.8  9.2] ; [263.2  36.8],0
v1,1,0.028123,4.820529,[38 36] ; [191 102],[46.17438692 27.82561308] ; [182.82561308 110.17438692],0
p7,1,0.033142,4.53845,[46 30] ; [214  79],[53.5501355 22.4498645] ; [206.4498645  86.5501355],0
p1,1,0.034696,4.460058,[13 64] ; [ 26 274],[ 7.96551724 69.03448276] ; [ 31.03448276 268.96551724],0
p11,1,0.045818,3.988286,[56 21] ; [250  52],[62.16886544 14.83113456] ; [243.83113456  58.16886544],0
p4,1,0.066723,3.361848,[45 32] ; [209  92],[51.74074074 25.25925926] ; [202.25925926  98.74074074],0
v2,1,0.132028,2.268496,[38 33] ; [184 107],[43.54143646 27.45856354] ; [178.45856354 112.54143646],0
r2,1,0.137263,2.208376,[74  3] ; [296   4],[75.57029178  1.42970822] ; [294.42970822   5.57029178],0
u4,1,0.153029,2.041799,[ 1 76] ; [ 15 287],[ 3.25065963 73.74934037] ; [ 12.74934037 289.25065963],0
n5,1,0.153937,2.032798,[57 20] ; [244  56],[61.47745358 15.52254642] ; [239.52254642  60.47745358],0
s7,1,0.176606,1.825958,[49 21] ; [226  65],[53.32409972 16.67590028] ; [221.67590028  69.32409972],0
a1,1,0.205953,1.599652,[ 2 75] ; [ 19 283],[ 4.26649077 72.73350923] ; [ 16.73350923 285.26649077],0
n6,1,0.230554,1.437438,[65 12] ; [268  32],[68.0132626  8.9867374] ; [264.9867374  35.0132626],0
b4,1,0.245456,1.348984,[40 37] ; [179 123],[44.49340369 32.50659631] ; [174.50659631 127.49340369],0
p2,1,0.294129,1.100626,[62 15] ; [257  44],[64.98148148 12.01851852] ; [254.01851852  46.98148148],0
u2,1,0.31204,1.022022,[26  9] ; [28 16],[23.92405063 11.07594937] ; [30.07594937 13.92405063],0
s4,1,0.317765,0.998125,[18 59] ; [ 55 245],[14.90981432 62.09018568] ; [ 58.09018568 241.90981432],0
p6,1,0.325259,0.967683,[31 44] ; [143 157],[34.8 40.2] ; [139.2 160.8],0
u3,1,0.412618,0.671243,[24 12] ; [33 11],[25.65 10.35] ; [31.35 12.65],0
a7,1,0.415243,0.663738,[51 25] ; [217  85],[53.88359788 22.11640212] ; [214.11640212  87.88359788],0
s3,1,0.435427,0.608303,[59 17] ; [219  80],[56.34133333 19.65866667] ; [221.65866667  77.34133333],0
p8,1,0.435716,0.607539,[42 35] ; [176 120],[45.00268097 31.99731903] ; [172.99731903 123.00268097],0
p12,1,0.444061,0.585765,[ 7 69] ; [ 37 262],[ 8.91733333 67.08266667] ; [ 35.08266667 263.91733333],0
s1,1,0.455031,0.55809,[ 4 73] ; [ 10 286],[ 2.89008043 74.10991957] ; [ 11.10991957 284.89008043],0
n2,1,0.54896,0.359183,[9 5] ; [47 18],[9.92405063 4.07594937] ; [46.07594937 18.92405063],0
v3,1,0.61598,0.251559,[33 39] ; [142 147],[34.90304709 37.09695291] ; [140.09695291 148.90304709],0
p5,1,0.625261,0.238542,[13 62] ; [ 45 254],[11.63101604 63.36898396] ; [ 46.36898396 252.63101604],0
s2,1,0.653158,0.201942,[53 23] ; [217  83],[54.57446809 21.42553191] ; [215.42553191  84.57446809],0
n1,1,0.705717,0.142593,[7 7] ; [28 35],[6.36363636 7.63636364] ; [28.63636364 34.36363636],0
b1,1,0.73475,0.114795,[33 44] ; [123 179],[31.6939314 45.3060686] ; [124.3060686 177.6939314],0
r3,1,0.739318,0.110727,[75  2] ; [296   6],[75.37467018  1.62532982] ; [295.62532982   6.37467018],0
b5,1,0.859644,0.031268,[47 30] ; [181 121],[46.32189974 30.67810026] ; [181.67810026 120.32189974],0
a8,1,0.894806,0.017483,[12 58] ; [ 49 226],[12.37681159 57.62318841] ; [ 48.62318841 226.37681159],0
s6,1,0.948946,0.0041,[65 11] ; [254  44],[64.82352941 11.17647059] ; [254.17647059  43.82352941],0
n3,1,0.973177,0.001131,[10  4] ; [46 18],[10.05128205  3.94871795] ; [45.94871795 18.05128205],0
