Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,98.733772,[ 4 87] ; [155  81],[44.24770642 46.75229358] ; [114.75229358 121.24770642],1
d4,1,0.0,46.715997,[46 44] ; [204  31],[69.23076923 20.76923077] ; [180.76923077  54.23076923],1
a5,1,0.0,35.696467,[33 58] ; [170  66],[56.49235474 34.50764526] ; [146.50764526  89.49235474],1
d3,1,0.0,29.279968,[37 54] ; [171  64],[58.06134969 32.93865031] ; [149.93865031  85.06134969],1
a4,1,1e-06,23.852751,[19 71] ; [120 115],[38.49230769 51.50769231] ; [100.50769231 134.49230769],1
d2,1,8e-06,20.012792,[23 68] ; [123 110],[41.00617284 49.99382716] ; [104.99382716 128.00617284],1
a7,1,1.3e-05,19.068739,[41 49] ; [168  67],[57.87692308 32.12307692] ; [151.12307692  83.87692308],1
v2,1,5.4e-05,16.297351,[23 61] ; [120 106],[38.7483871 45.2516129] ; [104.2516129 121.7483871],1
a6,1,7e-05,15.797921,[43 48] ; [167  69],[58.44036697 32.55963303] ; [151.55963303  84.44036697],1
a2,1,0.000111,14.945045,[ 6 85] ; [ 61 175],[18.64525994 72.35474006] ; [ 48.35474006 187.64525994],1
r2,1,0.000366,12.700072,[70 20] ; [211  18],[79.27899687 10.72100313] ; [201.72100313  27.27899687],1
a3,1,0.00065,11.628217,[45 44] ; [167  69],[58.05538462 30.94461538] ; [153.94461538  82.05538462],1
u1,1,0.002267,9.319802,[ 4 87] ; [ 41 195],[12.52293578 78.47706422] ; [ 32.47706422 203.52293578],0
s8,1,0.002777,8.948621,[16 75] ; [ 81 154],[27.07668712 63.92331288] ; [ 69.92331288 165.07668712],0
s7,1,0.003509,8.521691,[19 66] ; [ 91 136],[29.96794872 55.03205128] ; [ 80.03205128 146.96794872],0
s6,1,0.005091,7.846692,[37 54] ; [135  98],[48.30864198 42.69135802] ; [123.69135802 109.30864198],0
r3,1,0.008332,6.960782,[71 18] ; [212  22],[77.97832817 11.02167183] ; [205.02167183  28.97832817],0
