Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,66.297247,[34 59] ; [337  91],[66.22456814 26.77543186] ; [304.77543186 123.22456814],1
d5,1,0.17795,1.814663,[70 23] ; [350  80],[74.68451243 18.31548757] ; [345.31548757  84.68451243],0
s2,1,0.188103,1.73241,[37 56] ; [201 224],[42.72972973 50.27027027] ; [195.27027027 229.72972973],0
r1,1,0.224366,1.476227,[83 10] ; [360  67],[79.22884615 13.77115385] ; [363.77115385  63.22884615],0
p5,1,0.269559,1.218988,[ 4 89] ; [ 32 394],[ 6.45086705 86.54913295] ; [ 29.54913295 396.45086705],0
p3,1,0.282592,1.154582,[34 60] ; [181 248],[38.64244742 55.35755258] ; [176.35755258 252.64244742],0
v4,1,0.351032,0.869724,[88  4] ; [419  11],[89.35632184  2.64367816] ; [417.64367816  12.35632184],0
a7,1,0.429264,0.624814,[66 28] ; [319 111],[69.0648855 24.9351145] ; [315.9351145 114.0648855],0
n2,1,0.434195,0.611577,[21  8] ; [73 19],[22.52892562  6.47107438] ; [71.47107438 20.52892562],0
n3,1,0.436126,0.606453,[22  5] ; [69 24],[20.475  6.525] ; [70.525 22.475],0
a8,1,0.484086,0.489645,[10 77] ; [ 56 334],[12.03773585 74.96226415] ; [ 53.96226415 336.03773585],0
r3,1,0.508829,0.436474,[93  1] ; [421   9],[92.20610687  1.79389313] ; [421.79389313   8.20610687],0
u4,1,0.508829,0.436474,[ 1 93] ; [  9 421],[ 1.79389313 92.20610687] ; [  8.20610687 421.79389313],0
d3,1,0.512893,0.428161,[59 34] ; [288 142],[61.70363289 31.29636711] ; [285.29636711 144.70363289],0
p1,1,0.61124,0.258373,[ 6 87] ; [ 22 406],[ 4.99808061 88.00191939] ; [ 23.00191939 404.99808061],0
r2,1,0.630019,0.232036,[91  3] ; [418  10],[91.65900383  2.34099617] ; [417.34099617  10.65900383],0
d4,1,0.630931,0.230801,[72 20] ; [346  84],[73.67049808 18.32950192] ; [344.32950192  85.67049808],0
a6,1,0.663612,0.189166,[67 26] ; [300 130],[65.26003824 27.73996176] ; [301.73996176 128.26003824],0
a1,1,0.718009,0.130409,[ 2 92] ; [ 12 418],[ 2.51145038 91.48854962] ; [ 11.48854962 418.51145038],0
n1,1,0.772067,0.08391,[11 17] ; [33 58],[10.35294118 17.64705882] ; [33.64705882 57.35294118],0
b5,1,0.869839,0.026851,[59 35] ; [266 164],[58.30152672 35.69847328] ; [266.69847328 163.30152672],0
s3,1,0.882017,0.022026,[50 43] ; [231 192],[50.64534884 42.35465116] ; [230.35465116 192.64534884],0
a5,1,0.929258,0.007882,[68 26] ; [313 117],[68.34732824 25.65267176] ; [312.65267176 117.34732824],0
b4,1,0.999299,1e-06,[54 40] ; [247 183],[53.99618321 40.00381679] ; [247.00381679 182.99618321],0
