Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.007973,7.039626,[12 16] ; [46 18],[17.65217391 10.34782609] ; [40.34782609 23.65217391],0
a6,1,0.01183,6.336117,[10 18] ; [41 23],[15.52173913 12.47826087] ; [35.47826087 28.52173913],0
d5,1,0.015394,5.870798,[16 12] ; [52 12],[20.69565217  7.30434783] ; [47.30434783 16.69565217],0
a2,1,0.020713,5.35077,[ 1 27] ; [15 49],[ 4.86956522 23.13043478] ; [11.13043478 52.86956522],0
d3,1,0.022211,5.229181,[12 16] ; [43 20],[16.92307692 11.07692308] ; [38.07692308 24.92307692],0
s7,1,0.035388,4.426364,[ 3 21] ; [21 38],[ 6.93975904 17.06024096] ; [17.06024096 41.93975904],0
a1,1,0.047636,3.922788,[ 3 25] ; [ 1 63],[ 1.2173913 26.7826087] ; [ 2.7826087 61.2173913],0
r4,1,0.061438,3.498137,[15 13] ; [47 17],[18.86956522  9.13043478] ; [43.13043478 20.86956522],0
d1,1,0.063452,3.444776,[ 9 19] ; [34 30],[13.08695652 14.91304348] ; [29.91304348 34.08695652],0
r2,1,0.084009,2.985577,[21  7] ; [57  7],[23.73913043  4.26086957] ; [54.26086957  9.73913043],0
r3,1,0.106585,2.604134,[20  8] ; [54  9],[22.76923077  5.23076923] ; [51.23076923 11.76923077],0
p10,1,0.112428,2.519761,[ 9 18] ; [31 29],[12.4137931 14.5862069] ; [27.5862069 32.4137931],0
b1,1,0.173991,1.848214,[17 11] ; [29 35],[14. 14.] ; [32. 32.],0
u2,1,0.178565,1.809524,[5 9] ; [14 10],[7. 7.] ; [12. 12.],0
u1,1,0.184697,1.759419,[ 1 27] ; [ 8 56],[ 2.73913043 25.26086957] ; [ 6.26086957 57.73913043],0
p9,1,0.192284,1.700031,[11 15] ; [34 25],[13.76470588 12.23529412] ; [31.23529412 27.76470588],0
p7,1,0.193134,1.693548,[14 14] ; [22 40],[11.2 16.8] ; [24.8 37.2],0
s6,1,0.230066,1.440452,[11 15] ; [36 28],[13.57777778 12.42222222] ; [33.42222222 30.57777778],0
b5,1,0.282121,1.156845,[16 12] ; [44 20],[18.26086957  9.73913043] ; [41.73913043 22.26086957],0
a4,1,0.282121,1.156845,[12 16] ; [20 44],[ 9.73913043 18.26086957] ; [22.26086957 41.73913043],0
n5,1,0.314869,1.010141,[ 9 19] ; [14 49],[ 7.07692308 20.92307692] ; [15.92307692 47.07692308],0
b4,1,0.320405,0.987294,[18 10] ; [34 30],[15.82608696 12.17391304] ; [36.17391304 27.82608696],0
v4,1,0.328879,0.953305,[22  5] ; [57  7],[23.43956044  3.56043956] ; [55.56043956  8.43956044],0
s5,1,0.339427,0.912593,[ 8 17] ; [14 49],[ 6.25 18.75] ; [15.75 47.25],0
p2,1,0.344016,0.895408,[13 15] ; [36 27],[15.07692308 12.92307692] ; [33.92307692 29.07692308],0
n2,1,0.375399,0.785714,[9 5] ; [15 15],[7.63636364 6.36363636] ; [16.36363636 13.63636364],0
u3,1,0.451549,0.566761,[7 7] ; [15  9],[8.10526316 5.89473684] ; [13.89473684 10.10526316],0
p4,1,0.455094,0.557933,[13 15] ; [24 39],[11.38461538 16.61538462] ; [25.61538462 37.38461538],0
b2,1,0.468541,0.525415,[4 8] ; [ 7 24],[3.06976744 8.93023256] ; [ 7.93023256 23.06976744],0
b3,1,0.468541,0.525415,[4 8] ; [ 7 24],[3.06976744 8.93023256] ; [ 7.93023256 23.06976744],0
a3,1,0.507678,0.43885,[14 13] ; [38 26],[15.42857143 11.57142857] ; [36.57142857 27.42857143],0
d4,1,0.604713,0.267946,[22  5] ; [49 15],[21.06593407  5.93406593] ; [49.93406593 14.06593407],0
p3,1,0.647166,0.209492,[ 9 19] ; [17 45],[ 8.08888889 19.91111111] ; [17.91111111 44.08888889],0
p6,1,0.661024,0.192282,[ 4 24] ; [11 50],[ 4.71910112 23.28089888] ; [10.28089888 50.71910112],0
s1,1,0.665814,0.186538,[ 3 25] ; [ 5 58],[ 2.46153846 25.53846154] ; [ 5.53846154 57.46153846],0
v1,1,0.66749,0.184552,[ 9 18] ; [24 39],[ 9.9 17.1] ; [23.1 39.9],0
s2,1,0.690115,0.158961,[11 17] ; [28 36],[11.86956522 16.13043478] ; [27.13043478 36.86956522],0
