Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,41.420996,[65 53] ; [ 32 139],[39.60553633 78.39446367] ; [ 57.39446367 113.60553633],1
p2,1,0.0,28.264868,[104  16] ; [99 73],[83.42465753 36.57534247] ; [119.57534247  52.42465753],1
p4,1,1.4e-05,18.857404,[67 53] ; [ 52 119],[49.07216495 70.92783505] ; [ 69.92783505 101.07216495],1
p3,1,0.000262,13.324982,[54 66] ; [ 42 129],[39.58762887 80.41237113] ; [ 56.41237113 114.58762887],1
s6,1,0.002151,9.41579,[75 44] ; [76 94],[62.17647059 56.82352941] ; [88.82352941 81.17647059],0
n3,1,0.00774,7.092767,[26  6] ; [33 29],[20.08510638 11.91489362] ; [38.91489362 23.08510638],0
s3,1,0.00912,6.79912,[67 51] ; [ 70 100],[56.13194444 61.86805556] ; [80.86805556 89.13194444],0
r4,1,0.010935,6.475781,[100  20] ; [121  51],[90.82191781 29.17808219] ; [130.17808219  41.82191781],0
p11,1,0.026765,4.905917,[85 35] ; [100  72],[76.02739726 43.97260274] ; [108.97260274  63.02739726],0
p9,1,0.03417,4.486193,[89 28] ; [108  60],[80.87368421 36.12631579] ; [116.12631579  51.87368421],0
v4,1,0.043181,4.088307,[109  11] ; [141  30],[103.09278351  16.90721649] ; [146.90721649  24.09278351],0
s8,1,0.044132,4.051523,[42 77] ; [ 42 130],[34.35051546 84.64948454] ; [ 49.64948454 122.35051546],0
r3,1,0.058885,3.568523,[105  15] ; [135  36],[98.96907216 21.03092784] ; [141.03092784  29.96907216],0
p10,1,0.06436,3.421297,[84 35] ; [102  68],[76.58823529 42.41176471] ; [109.41176471  60.58823529],0
a4,1,0.072204,3.232197,[37 83] ; [ 70 100],[44.27586207 75.72413793] ; [ 62.72413793 107.27586207],0
s7,1,0.078758,3.090354,[45 68] ; [ 48 114],[38.21454545 74.78545455] ; [ 54.78545455 107.21454545],0
u2,1,0.089624,2.88112,[25 16] ; [31 39],[20.68468468 20.31531532] ; [35.31531532 34.68468468],0
p1,1,0.095681,2.776095,[  5 114] ; [ 16 155],[  8.61724138 110.38275862] ; [ 12.38275862 158.61724138],0
s2,1,0.098789,2.724983,[52 67] ; [ 58 112],[45.29411765 73.70588235] ; [ 64.70588235 105.29411765],0
a7,1,0.127384,2.324101,[83 37] ; [104  68],[76.84931507 43.15068493] ; [110.15068493  61.84931507],0
b4,1,0.129809,2.294788,[64 56] ; [107  65],[70.2739726 49.7260274] ; [100.7260274  71.2739726],0
a1,1,0.176732,1.824895,[  3 117] ; [ 10 162],[  5.34246575 114.65753425] ; [  7.65753425 164.34246575],0
a8,1,0.184966,1.757263,[17 95] ; [ 16 146],[13.48905109 98.51094891] ; [ 19.51094891 142.48905109],0
n6,1,0.231925,1.429015,[93 26] ; [123  48],[88.63448276 30.36551724] ; [127.36551724  43.63448276],0
b3,1,0.243018,1.363002,[19 54] ; [34 65],[22.49418605 50.50581395] ; [30.50581395 68.49418605],0
b2,1,0.243018,1.363002,[19 54] ; [34 65],[22.49418605 50.50581395] ; [30.50581395 68.49418605],0
v1,1,0.285681,1.139863,[45 74] ; [ 53 114],[40.77622378 78.22377622] ; [ 57.22377622 109.77622378],0
d2,1,0.331335,0.943673,[45 74] ; [74 96],[49. 70.] ; [ 70. 100.],0
a3,1,0.338364,0.916619,[78 41] ; [102  68],[74.11764706 44.88235294] ; [105.88235294  64.11764706],0
a5,1,0.350758,0.870713,[79 41] ; [104  68],[75.20547945 44.79452055] ; [107.79452055  64.20547945],0
p12,1,0.380364,0.769524,[  5 115] ; [  4 166],[  3.72413793 116.27586207] ; [  5.27586207 164.72413793],0
s1,1,0.395982,0.720493,[  6 112] ; [ 13 158],[  7.75778547 110.24221453] ; [ 11.24221453 159.75778547],0
n2,1,0.401635,0.703427,[22 10] ; [39 26],[20.12371134 11.87628866] ; [40.87628866 24.12371134],0
s5,1,0.458079,0.550584,[29 91] ; [ 34 132],[26.43356643 93.56643357] ; [ 36.56643357 129.43356643],0
a2,1,0.496394,0.462637,[ 18 102] ; [ 31 141],[20.1369863 99.8630137] ; [ 28.8630137 143.1369863],0
v3,1,0.532305,0.38999,[ 18 100] ; [ 30 136],[19.94366197 98.05633803] ; [ 28.05633803 137.94366197],0
r1,1,0.563568,0.333564,[78 40] ; [108  64],[75.68275862 42.31724138] ; [110.31724138  61.68275862],0
u3,1,0.575182,0.314088,[20 21] ; [38 32],[21.42342342 19.57657658] ; [36.57657658 33.42342342],0
b1,1,0.598983,0.276532,[50 70] ; [77 95],[52.19178082 67.80821918] ; [74.80821918 97.19178082],0
d5,1,0.606105,0.265885,[85 34] ; [118  54],[83.0137457 35.9862543] ; [119.9862543  52.0137457],0
n5,1,0.618962,0.247329,[79 41] ; [118  54],[80.95890411 39.04109589] ; [116.04109589  55.95890411],0
p5,1,0.704852,0.143474,[  7 111] ; [ 12 158],[  7.78472222 110.21527778] ; [ 11.21527778 158.78472222],0
u1,1,0.718349,0.13008,[ 13 107] ; [ 21 151],[ 13.97260274 106.02739726] ; [ 20.02739726 151.97260274],0
u4,1,0.783558,0.075452,[  1 119] ; [  2 170],[  1.23287671 118.76712329] ; [  1.76712329 170.23287671],0
n4,1,0.792083,0.069488,[82 37] ; [116  56],[80.96907216 38.03092784] ; [117.03092784  54.96907216],0
b5,1,0.801573,0.063158,[75 45] ; [105  67],[73.97260274 46.02739726] ; [106.02739726  65.97260274],0
d4,1,0.842153,0.039657,[85 34] ; [121  51],[84.24054983 34.75945017] ; [121.75945017  50.24054983],0
s4,1,0.862612,0.029946,[22 98] ; [ 30 141],[21.44329897 98.55670103] ; [ 30.55670103 140.44329897],0
a6,1,0.88131,0.022293,[73 46] ; [107  65],[73.60824742 45.39175258] ; [106.39175258  65.60824742],0
r2,1,0.951951,0.003631,[102  17] ; [147  24],[102.17586207  16.82413793] ; [146.82413793  24.17586207],0
n1,1,0.973622,0.001093,[12 19] ; [25 39],[12.07368421 18.92631579] ; [24.92631579 39.07368421],0
d1,1,0.973646,0.001091,[50 70] ; [ 72 100],[50.1369863 69.8630137] ; [ 71.8630137 100.1369863],0
d3,1,0.987475,0.000246,[67 52] ; [97 75],[67.0652921 51.9347079] ; [96.9347079 75.0652921],0
