Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.005409,7.737197,[33 24] ; [14 32],[26.00970874 30.99029126] ; [20.99029126 25.00970874],0
r1,1,0.04523,4.010026,[46 11] ; [29 17],[41.50485437 15.49514563] ; [33.49514563 12.50485437],0
d5,1,0.053538,3.727056,[46 11] ; [30 17],[41.65384615 15.34615385] ; [34.34615385 12.65384615],0
a3,1,0.078243,3.101017,[41 16] ; [26 21],[36.72115385 20.27884615] ; [30.27884615 16.72115385],0
a2,1,0.086748,2.933717,[10 47] ; [ 3 44],[ 7.125 49.875] ; [ 5.875 41.125],0
v4,1,0.087356,2.922441,[53  2] ; [41  6],[50.68627451  4.31372549] ; [43.31372549  3.68627451],0
a4,1,0.097584,2.744588,[22 35] ; [11 36],[18.08653846 38.91346154] ; [14.91346154 32.08653846],0
p2,1,0.102523,2.665844,[47  8] ; [34 13],[43.67647059 11.32352941] ; [37.32352941  9.67647059],0
r2,1,0.141177,2.165088,[50  5] ; [38  9],[47.45098039  7.54901961] ; [40.54901961  6.45098039],0
r3,1,0.148681,2.085728,[55  2] ; [42  5],[53.16346154  3.83653846] ; [43.83653846  3.16346154],0
d2,1,0.175751,1.833188,[23 34] ; [13 34],[19.73076923 37.26923077] ; [16.26923077 30.73076923],0
a5,1,0.177203,1.820928,[40 17] ; [27 20],[36.72115385 20.27884615] ; [30.27884615 16.72115385],0
s2,1,0.183482,1.769193,[19 37] ; [22 25],[22.29126214 33.70873786] ; [18.70873786 28.29126214],0
b5,1,0.18448,1.761163,[41 16] ; [28 19],[37.81730769 19.18269231] ; [31.18269231 15.81730769],0
v3,1,0.224966,1.472412,[16 37] ; [ 9 37],[13.38383838 39.61616162] ; [11.61616162 34.38383838],0
s8,1,0.236486,1.401418,[19 38] ; [21 26],[21.92307692 35.07692308] ; [18.07692308 28.92307692],0
b2,1,0.242514,1.365922,[ 7 26] ; [10 19],[ 9.0483871 23.9516129] ; [ 7.9516129 21.0483871],0
b3,1,0.242514,1.365922,[ 7 26] ; [10 19],[ 9.0483871 23.9516129] ; [ 7.9516129 21.0483871],0
p5,1,0.263855,1.248416,[ 2 55] ; [ 4 42],[ 3.32038835 53.67961165] ; [ 2.67961165 43.32038835],0
n3,1,0.280038,1.166905,[9 6] ; [11  3],[10.34482759  4.65517241] ; [9.65517241 4.34482759],0
s5,1,0.372003,0.796964,[ 9 46] ; [11 36],[10.78431373 44.21568627] ; [ 9.21568627 37.78431373],0
b4,1,0.380305,0.769716,[34 23] ; [24 23],[31.78846154 25.21153846] ; [26.21153846 20.78846154],0
