Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,53.941239,[127  27] ; [65 90],[95.68932039 58.31067961] ; [96.31067961 58.68932039],1
v1,1,4.5e-05,16.665479,[114  39] ; [79 73],[96.81639344 56.18360656] ; [96.18360656 55.81639344],1
d4,1,0.003744,8.40415,[141  13] ; [129  32],[132.  22.] ; [138.  23.],0
s6,1,0.005484,7.712448,[119  34] ; [143  17],[128.07028754  24.92971246] ; [133.92971246  26.07028754],0
a1,1,0.007169,7.230168,[ 15 140] ; [  4 157],[  9.31962025 145.68037975] ; [  9.68037975 151.31962025],0
p5,1,0.010283,6.585265,[ 33 122] ; [ 17 142],[ 24.68152866 130.31847134] ; [ 25.31847134 133.68152866],0
n5,1,0.014015,6.036261,[134  20] ; [122  38],[125.55414013  28.44585987] ; [130.44585987  29.55414013],0
u4,1,0.015287,5.88313,[  8 147] ; [  1 160],[  4.41455696 150.58544304] ; [  4.58544304 156.41455696],0
d1,1,0.017957,5.600346,[112  43] ; [96 65],[102.02531646  52.97468354] ; [105.97468354  55.02531646],0
s4,1,0.018897,5.510989,[ 21 134] ; [ 38 121],[ 29.12420382 125.87579618] ; [ 29.87579618 129.12420382],0
n6,1,0.019376,5.467216,[143  11] ; [136  25],[136.4  17.6] ; [142.6  18.4],0
s7,1,0.023495,5.1315,[121  28] ; [110  47],[112.48039216  36.51960784] ; [118.51960784  38.48039216],0
n4,1,0.028742,4.783008,[138  17] ; [129  32],[130.96518987  24.03481013] ; [136.03481013  24.96518987],0
d5,1,0.046835,3.951301,[136  18] ; [129  32],[129.55555556  24.44444444] ; [135.44444444  25.55555556],0
p1,1,0.057707,3.602098,[ 18 137] ; [  9 151],[ 13.28571429 141.71428571] ; [ 13.71428571 146.28571429],0
a3,1,0.059054,3.563743,[129  25] ; [121  40],[122.22222222  31.77777778] ; [127.77777778  33.22222222],0
s5,1,0.067577,3.340925,[71 78] ; [57 96],[63.15231788 85.84768212] ; [64.84768212 88.15231788],0
d3,1,0.111489,2.532988,[113  42] ; [104  57],[106.43987342  48.56012658] ; [110.56012658  50.43987342],0
p3,1,0.148552,2.087053,[99 56] ; [90 71],[92.7056962 62.2943038] ; [96.2943038 64.7056962],0
b5,1,0.189534,1.721233,[85 70] ; [100  61],[90.74367089 64.25632911] ; [94.25632911 66.74367089],0
p12,1,0.191959,1.70252,[ 23 131] ; [ 16 143],[ 19.1884984 134.8115016] ; [ 19.8115016 139.1884984],0
n2,1,0.204605,1.609194,[23  5] ; [21 10],[20.88135593  7.11864407] ; [23.11864407  7.88135593],0
a7,1,0.215856,1.531712,[100  54] ; [115  46],[105.11111111  48.88888889] ; [109.88888889  51.11111111],0
r4,1,0.238984,1.386576,[146   9] ; [146  15],[143.2278481  11.7721519] ; [148.7721519  12.2278481],0
p8,1,0.271948,1.206893,[103  48] ; [99 60],[98.39354839 52.60645161] ; [103.60645161  55.39354839],0
r3,1,0.273052,1.20135,[153   2] ; [156   5],[151.5664557   3.4335443] ; [157.4335443   3.5664557],0
r1,1,0.287392,1.1318,[132  22] ; [130  30],[128.49681529  25.50318471] ; [133.50318471  26.49681529],0
u1,1,0.350378,0.872087,[ 29 126] ; [ 37 124],[ 32.37341772 122.62658228] ; [ 33.62658228 127.37341772],0
p6,1,0.452134,0.565297,[70 82] ; [80 79],[73.31189711 78.68810289] ; [76.68810289 82.31189711],0
p2,1,0.466386,0.530525,[137  18] ; [137  23],[134.82539683  20.17460317] ; [139.17460317  20.82539683],0
p9,1,0.471545,0.518354,[143  10] ; [147  14],[141.30573248  11.69426752] ; [148.69426752  12.30573248],0
b2,1,0.481984,0.494371,[52 58] ; [49 66],[49.37777778 60.62222222] ; [51.62222222 63.37777778],0
b3,1,0.481984,0.494371,[52 58] ; [49 66],[49.37777778 60.62222222] ; [51.62222222 63.37777778],0
a4,1,0.513591,0.426744,[75 80] ; [72 89],[72.10443038 82.89556962] ; [74.89556962 86.10443038],0
n1,1,0.550087,0.357161,[12 15] ; [11 19],[10.89473684 16.10526316] ; [12.10526316 17.89473684],0
u2,1,0.57498,0.31442,[18  8] ; [25 15],[16.93939394  9.06060606] ; [26.06060606 13.93939394],0
n3,1,0.591519,0.287978,[19  9] ; [23  8],[19.93220339  8.06779661] ; [22.06779661  8.93220339],0
p7,1,0.60973,0.260569,[116  34] ; [116  39],[114.09836066  35.90163934] ; [117.90163934  37.09836066],0
b4,1,0.685264,0.164261,[87 68] ; [94 67],[88.78164557 66.21835443] ; [92.21835443 68.78164557],0
s2,1,0.691172,0.157819,[107  45] ; [110  51],[105.38019169  46.61980831] ; [111.61980831  49.38019169],0
a2,1,0.748185,0.103062,[ 38 117] ; [ 42 119],[ 39.24050633 115.75949367] ; [ 40.75949367 120.24050633],0
p10,1,0.748601,0.10271,[137  16] ; [145  15],[137.84664537  15.15335463] ; [144.15335463  15.84664537],0
d2,1,0.76039,0.093006,[84 71] ; [90 71],[85.34810127 69.65189873] ; [88.65189873 72.34810127],0
s3,1,0.773719,0.082664,[113  37] ; [119  42],[111.89710611  38.10289389] ; [120.10289389  40.89710611],0
a5,1,0.792892,0.068936,[126  29] ; [129  32],[125.07911392  29.92088608] ; [129.92088608  31.07911392],0
s1,1,0.825511,0.048604,[  5 147] ; [  6 154],[  5.35897436 146.64102564] ; [  5.64102564 154.35897436],0
b1,1,0.84181,0.039832,[58 97] ; [62 99],[58.86075949 96.13924051] ; [61.13924051 99.86075949],0
