Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,39.037113,[233  96] ; [130 153],[195.14215686 133.85784314] ; [167.85784314 115.14215686],1
v3,1,0.0,26.160786,[162 165] ; [ 84 203],[131.01302932 195.98697068] ; [114.98697068 172.01302932],1
n5,1,0.0,26.034194,[272  65] ; [183 110],[243.38888889  93.61111111] ; [211.61111111  81.38888889],1
p4,1,1e-06,24.993333,[234 101] ; [148 146],[203.44992051 131.55007949] ; [178.55007949 115.44992051],1
p3,1,1e-06,23.30242,[194 141] ; [114 181],[163.77777778 171.22222222] ; [144.22222222 150.77777778],1
p6,1,2e-06,23.114377,[150 180] ; [ 79 215],[121.10576923 208.89423077] ; [107.89423077 186.10576923],1
s8,1,0.000136,14.555143,[163 171] ; [100 196],[139.43174603 194.56825397] ; [123.56825397 172.43174603],1
a5,1,0.000187,13.954206,[272  67] ; [199  97],[251.44724409  87.55275591] ; [219.55275591  76.44724409],1
p8,1,0.000225,13.607375,[198 134] ; [131 161],[175.04487179 156.95512821] ; [153.95512821 138.04487179],1
n4,1,0.000253,13.388214,[274  64] ; [202  93],[254.16745656  83.83254344] ; [221.83254344  73.16745656],1
n6,1,0.000882,11.060624,[299  37] ; [235  61],[283.89873418  52.10126582] ; [250.10126582  45.89873418],1
p9,1,0.00099,10.84527,[296  38] ; [229  61],[281.00961538  52.99038462] ; [243.99038462  46.00961538],1
p2,1,0.001688,9.861601,[299  38] ; [235  60],[284.74367089  52.25632911] ; [249.25632911  45.74367089],0
p5,1,0.00209,9.468387,[ 47 289] ; [ 19 275],[ 35.2 300.8] ; [ 30.8 263.2],0
s6,1,0.002946,8.840867,[239  91] ; [180 114],[221.58653846 108.41346154] ; [197.41346154  96.58653846],0
p7,1,0.003673,8.438861,[225 103] ; [165 123],[207.66233766 120.33766234] ; [182.33766234 105.66233766],0
s5,1,0.00444,8.094382,[120 203] ; [ 76 212],[103.61374795 219.38625205] ; [ 92.38625205 195.61374795],0
