Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.000858,11.110961,[646  15] ; [9 2],[644.27827381  16.72172619] ; [10.72172619  0.27827381],1
a8,1,0.002606,9.064789,[ 82 523] ; [5 6],[ 85.44642857 519.55357143] ; [1.55357143 9.44642857],0
s2,1,0.036063,4.394131,[365 294] ; [3 9],[361.41877794 297.58122206] ; [6.58122206 5.41877794],0
a4,1,0.042106,4.130934,[306 357] ; [ 2 10],[302.52444444 360.47555556] ; [5.47555556 6.52444444],0
p11,1,0.06467,3.413381,[569  95] ; [8 4],[566.75739645  97.24260355] ; [10.24260355  1.75739645],0
r1,1,0.068941,3.308049,[566  96] ; [8 4],[563.78041543  98.21958457] ; [10.21958457  1.78041543],0
v1,1,0.089093,2.890691,[373 272] ; [4 8],[370.11415525 274.88584475] ; [6.88584475 5.11415525],0
b1,1,0.097874,2.73985,[234 430] ; [7 5],[236.72189349 427.27810651] ; [4.27810651 7.72189349],0
a6,1,0.113513,2.504613,[470 192] ; [6 6],[467.52522255 194.47477745] ; [8.47477745 3.52522255],0
u2,1,0.148454,2.088068,[107  69] ; [1 3],[105.6  70.4] ; [2.4 1.6],0
a2,1,0.184601,1.760189,[166 498] ; [ 1 11],[164.03550296 499.96449704] ; [2.96449704 9.03550296],0
v3,1,0.212943,1.551302,[274 364] ; [3 9],[271.88615385 366.11384615] ; [5.11384615 6.88615385],0
d2,1,0.213739,1.54592,[321 340] ; [8 4],[323.13372957 337.86627043] ; [5.86627043 6.13372957],0
s3,1,0.244327,1.355455,[383 274] ; [9 3],[384.96860987 272.03139013] ; [7.03139013 4.96860987],0
n1,1,0.283133,1.151988,[44 77] ; [2 1],[44.88709677 76.11290323] ; [1.11290323 1.88709677],0
p4,1,0.30088,1.070288,[426 235] ; [6 6],[424.29717682 236.70282318] ; [7.70282318 4.29717682],0
n4,1,0.313786,1.014671,[531 133] ; [11  1],[532.37869822 131.62130178] ; [9.62130178 2.37869822],0
p3,1,0.375275,0.786123,[361 301] ; [5 7],[359.48367953 302.51632047] ; [6.51632047 5.48367953],0
d4,1,0.382807,0.761669,[558 104] ; [9 3],[556.90504451 105.09495549] ; [10.09495549  1.90504451],0
a5,1,0.402751,0.700097,[511 153] ; [8 4],[509.78698225 154.21301775] ; [9.21301775 2.78698225],0
s7,1,0.462315,0.540284,[332 302] ; [5 7],[330.73993808 303.26006192] ; [6.26006192 5.73993808],0
a7,1,0.49692,0.461507,[498 164] ; [8 4],[496.99109792 165.00890208] ; [9.00890208 2.99109792],0
b4,1,0.53214,0.390303,[383 281] ; [8 4],[384.0591716 279.9408284] ; [6.9408284 5.0591716],0
p9,1,0.554585,0.349168,[632  31] ; [11  1],[631.56888889  31.43111111] ; [11.43111111  0.56888889],0
p8,1,0.589129,0.291707,[379 277] ; [6 6],[378.08383234 277.91616766] ; [6.91616766 5.08383234],0
a3,1,0.591791,0.287557,[487 175] ; [8 4],[486.18694362 175.81305638] ; [8.81305638 3.18694362],0
s5,1,0.596842,0.279785,[244 395] ; [3 7],[243.19414484 395.80585516] ; [3.80585516 6.19414484],0
s8,1,0.613709,0.254809,[324 337] ; [5 7],[323.13372957 337.86627043] ; [5.86627043 6.13372957],0
p7,1,0.623937,0.240373,[443 205] ; [9 3],[443.78181818 204.21818182] ; [8.21818182 3.78181818],0
b5,1,0.629948,0.232132,[397 267] ; [8 4],[397.81065089 266.18934911] ; [7.18934911 4.81065089],0
v2,1,0.63418,0.226435,[379 254] ; [8 4],[379.8 253.2] ; [7.2 4.8],0
u3,1,0.669136,0.182615,[106  69] ; [2 2],[105.58659218  69.41340782] ; [2.41340782 1.58659218],0
n2,1,0.673839,0.177144,[94 28] ; [2 1],[93.696 28.304] ; [2.304 0.696],0
p5,1,0.68725,0.162078,[ 84 575] ; [ 2 10],[ 84.46199702 574.53800298] ; [ 1.53800298 10.46199702],0
n5,1,0.717738,0.13067,[524 137] ; [9 3],[523.49628529 137.50371471] ; [9.50371471 2.49628529],0
p2,1,0.73348,0.11594,[574  88] ; [10  2],[573.60237389  88.39762611] ; [10.39762611  1.60237389],0
d3,1,0.734389,0.11512,[471 191] ; [8 4],[470.47181009 191.52818991] ; [8.52818991 3.47181009],0
b3,1,0.754169,0.098061,[154 238] ; [4 5],[154.45386534 237.54613466] ; [3.54613466 5.45386534],0
b2,1,0.754169,0.098061,[154 238] ; [4 5],[154.45386534 237.54613466] ; [3.54613466 5.45386534],0
d1,1,0.792755,0.069029,[412 252] ; [7 5],[411.56213018 252.43786982] ; [7.43786982 4.56213018],0
p6,1,0.878067,0.023538,[259 397] ; [5 7],[259.25748503 396.74251497] ; [4.74251497 7.25748503],0
s6,1,0.892665,0.018207,[469 183] ; [7 3],[468.80966767 183.19033233] ; [7.19033233 2.80966767],0
p12,1,0.937101,0.006227,[ 65 598] ; [ 1 10],[ 64.92284866 598.07715134] ; [1.07715134 9.92284866],0
s4,1,0.950477,0.003857,[114 543] ; [ 2 10],[113.91928251 543.08071749] ; [2.08071749 9.91928251],0
d5,1,0.998146,5e-06,[551 110] ; [10  2],[550.99702823 110.00297177] ; [10.00297177  1.99702823],0
