Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,36.373586,[307  27] ; [37 21],[293.10204082  40.89795918] ; [50.89795918  7.10204082],1
p9,1,0.0,34.431262,[310  23] ; [39 19],[297.23017903  35.76982097] ; [51.76982097  6.23017903],1
p7,1,0.000123,14.753365,[283  47] ; [37 20],[272.86821705  57.13178295] ; [47.13178295  9.86821705],1
r3,1,0.000127,14.690353,[328   7] ; [50  7],[323.03571429  11.96428571] ; [54.96428571  2.03571429],1
n6,1,0.00038,12.626182,[298  36] ; [41 16],[289.58056266  44.41943734] ; [49.41943734  7.58056266],1
p2,1,0.000699,11.491382,[315  20] ; [47 11],[308.57506361  26.42493639] ; [53.42493639  4.57506361],1
n5,1,0.003076,8.761549,[276  59] ; [38 20],[267.65903308  67.34096692] ; [46.34096692 11.65903308],0
n4,1,0.004099,8.239578,[279  56] ; [39 19],[271.06870229  63.93129771] ; [46.93129771 11.06870229],0
v1,1,0.036832,4.358149,[206 122] ; [28 30],[198.83937824 129.16062176] ; [35.16062176 22.83937824],0
a6,1,0.037077,4.346849,[236  98] ; [33 25],[229.19897959 104.80102041] ; [39.80102041 18.19897959],0
r4,1,0.039897,4.222242,[329   7] ; [54  4],[326.61928934   9.38071066] ; [56.38071066  1.61928934],0
b3,1,0.097721,2.742345,[ 83 123] ; [ 8 24],[ 78.76470588 127.23529412] ; [12.23529412 19.76470588],0
b2,1,0.097721,2.742345,[ 83 123] ; [ 8 24],[ 78.76470588 127.23529412] ; [12.23529412 19.76470588],0
v2,1,0.108903,2.570065,[205 120] ; [29 27],[199.60629921 125.39370079] ; [34.39370079 21.60629921],0
s5,1,0.110669,2.544643,[135 189] ; [17 39],[129.6 194.4] ; [22.4 33.6],0
n1,1,0.116896,2.458426,[16 25] ; [11  7],[18.76271186 22.23728814] ; [8.23728814 9.76271186],0
p4,1,0.119073,2.429475,[255  79] ; [38 19],[250.28644501  83.71355499] ; [42.71355499 14.28644501],0
a5,1,0.135484,2.228517,[272  64] ; [42 16],[267.77664975  68.22335025] ; [46.22335025 11.77664975],0
s8,1,0.138918,2.189902,[175 157] ; [24 33],[169.84061697 162.15938303] ; [29.15938303 27.84061697],0
u3,1,0.153899,2.033169,[52 31] ; [ 8 10],[49.30693069 33.69306931] ; [10.69306931  7.30693069],0
