Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,77.388652,[219 218] ; [217  43],[273.36011478 163.63988522] ; [162.63988522  97.36011478],1
p4,1,0.0,77.353658,[208 236] ; [213  52],[263.64456982 180.35543018] ; [157.35543018 107.64456982],1
p8,1,0.0,51.185384,[185 258] ; [183  80],[230.9121813 212.0878187] ; [137.0878187 125.9121813],1
p3,1,0.0,39.936984,[184 263] ; [174  91],[224.75561798 222.24438202] ; [133.24438202 131.75561798],1
s8,1,0.0,33.69678,[166 280] ; [157 106],[203.18476728 242.81523272] ; [119.81523272 143.18476728],1
s7,1,0.0,28.667191,[181 248] ; [161  93],[214.81405564 214.18594436] ; [127.18594436 126.81405564],1
s6,1,7e-06,20.301739,[274 167] ; [202  55],[300.73925501 140.26074499] ; [175.26074499  81.73925501],1
p5,1,1.1e-05,19.405112,[ 31 411] ; [ 47 218],[ 48.76379066 393.23620934] ; [ 29.23620934 235.76379066],1
p9,1,1.5e-05,18.747868,[352  89] ; [243  21],[372.19148936  68.80851064] ; [222.80851064  41.19148936],1
p2,1,3.6e-05,17.07593,[348  98] ; [239  26],[368.21659634  77.78340366] ; [218.78340366  46.21659634],1
v1,1,3.7e-05,17.011185,[209 224] ; [168  93],[235.21757925 197.78242075] ; [141.78242075 119.21757925],1
s2,1,6.6e-05,15.912576,[212 233] ; [166  97],[237.58474576 207.41525424] ; [140.41525424 122.58474576],1
n4,1,7.8e-05,15.600667,[321 125] ; [225  40],[342.4978903 103.5021097] ; [203.5021097  61.4978903],1
s5,1,9.4e-05,15.251488,[131 301] ; [113 137],[154.55718475 277.44281525] ; [ 89.44281525 160.55718475],1
p1,1,0.000496,12.13133,[ 22 423] ; [ 32 232],[ 33.89280677 411.10719323] ; [ 20.10719323 243.89280677],1
n6,1,0.00066,11.598001,[360  85] ; [238  25],[375.86158192  69.13841808] ; [222.13841808  40.86158192],1
n5,1,0.001019,10.793513,[308 135] ; [214  51],[326.61864407 116.38135593] ; [195.38135593  69.61864407],0
p10,1,0.004557,8.047504,[345  99] ; [228  36],[359.33898305  84.66101695] ; [213.66101695  50.33898305],0
u1,1,0.011759,6.346785,[ 81 367] ; [ 69 196],[ 94.24964937 353.75035063] ; [ 55.75035063 209.24964937],0
s4,1,0.012037,6.305432,[ 63 381] ; [ 56 204],[ 75.05113636 368.94886364] ; [ 43.94886364 216.05113636],0
p12,1,0.020451,5.373023,[ 26 418] ; [ 28 235],[ 33.91230552 410.08769448] ; [ 20.08769448 242.91230552],0
s3,1,0.025504,4.989356,[241 201] ; [166  97],[255.16879433 186.83120567] ; [151.83120567 111.16879433],0
a4,1,0.029191,4.756307,[208 238] ; [146 119],[222.05907173 223.94092827] ; [131.94092827 133.05907173],0
r4,1,0.036481,4.374473,[409  39] ; [253  12],[415.95511921  32.04488079] ; [246.04488079  18.95511921],0
d1,1,0.040489,4.19727,[304 144] ; [199  66],[316.05049088 131.94950912] ; [186.94950912  78.05049088],0
b3,1,0.041806,4.143041,[ 95 164] ; [80 92],[105.16241299 153.83758701] ; [ 69.83758701 102.16241299],0
b2,1,0.041806,4.143041,[ 95 164] ; [80 92],[105.16241299 153.83758701] ; [ 69.83758701 102.16241299],0
a1,1,0.042615,4.11061,[ 18 430] ; [ 20 245],[ 23.87657784 424.12342216] ; [ 14.12342216 250.87657784],0
r3,1,0.042666,4.108596,[426  22] ; [258   5],[430.98734177  17.01265823] ; [253.01265823   9.98734177],0
a6,1,0.060093,3.53482,[322 126] ; [172  92],[310.83146067 137.16853933] ; [183.16853933  80.83146067],0
p11,1,0.090394,2.867337,[339 109] ; [215  50],[348.09537167  99.90462833] ; [205.90462833  59.09537167],0
d5,1,0.114913,2.485323,[388  60] ; [240  25],[394.59186536  53.40813464] ; [233.40813464  31.59186536],0
u4,1,0.157399,1.999036,[  9 439] ; [ 10 255],[ 11.93828892 436.06171108] ; [  7.06171108 257.93828892],0
d3,1,0.16542,1.923963,[340 108] ; [213  52],[347.46704067 100.53295933] ; [205.53295933  59.46704067],0
a3,1,0.174163,1.846736,[328 119] ; [205  58],[335.56478873 111.43521127] ; [197.43521127  65.56478873],0
v4,1,0.175251,1.837442,[426  21] ; [257   7],[429.39662447  17.60337553] ; [253.60337553  10.39662447],0
d2,1,0.1914,1.706806,[235 211] ; [153 112],[243.38677918 202.61322082] ; [144.61322082 120.38677918],0
s1,1,0.21646,1.52769,[ 11 430] ; [ 11 253],[ 13.76170213 427.23829787] ; [  8.23829787 255.76170213],0
b1,1,0.221662,1.49358,[162 286] ; [108 157],[169.64936886 278.35063114] ; [100.35063114 164.64936886],0
a2,1,0.246067,1.345498,[114 334] ; [ 78 187],[120.63955119 327.36044881] ; [ 71.36044881 193.63955119],0
