Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,59.118853,[ 32 108] ; [395 280],[73.34969325 66.65030675] ; [353.65030675 321.34969325],1
p7,1,0.0,55.812434,[50 86] ; [472 199],[87.97026022 48.02973978] ; [434.02973978 236.97026022],1
p4,1,0.0,39.80311,[49 88] ; [442 241],[82.03292683 54.96707317] ; [408.96707317 274.03292683],1
p9,1,0.0,38.089291,[92 45] ; [597  81],[115.8196319  21.1803681] ; [573.1803681 104.8196319],1
p10,1,0.0,33.510467,[87 50] ; [576 104],[111.17625459  25.82374541] ; [551.82374541 128.17625459],1
p11,1,9e-06,19.79995,[92 48] ; [565 121],[111.3559322  28.6440678] ; [545.6440678 140.3559322],1
d5,1,6e-05,16.098679,[96 42] ; [575 109],[112.64963504  25.35036496] ; [558.35036496 125.64963504],1
d3,1,0.000108,14.98652,[77 61] ; [496 189],[96.08019441 41.91980559] ; [476.91980559 208.08019441],1
n4,1,0.000202,13.81227,[91 49] ; [543 140],[107.84933171  32.15066829] ; [526.15066829 156.84933171],1
p6,1,0.000205,13.783552,[ 32 107] ; [268 407],[51.22850123 87.77149877] ; [248.77149877 426.22850123],1
p3,1,0.000286,13.162884,[50 89] ; [362 323],[69.5 69.5] ; [342.5 342.5],1
v1,1,0.00122,10.460391,[57 80] ; [380 290],[74.18711276 62.81288724] ; [362.81288724 307.18711276],0
n5,1,0.001317,10.319159,[88 51] ; [521 161],[103.10718636  35.89281364] ; [505.89281364 176.10718636],0
a7,1,0.001896,9.64736,[88 52] ; [517 167],[102.79126214  37.20873786] ; [502.20873786 181.79126214],0
a3,1,0.002876,8.884459,[85 55] ; [501 183],[99.5631068 40.4368932] ; [486.4368932 197.5631068],0
b1,1,0.007358,7.183443,[66 74] ; [241 445],[52.03389831 87.96610169] ; [254.96610169 431.03389831],0
a5,1,0.008931,6.836521,[91 49] ; [519 167],[103.38983051  36.61016949] ; [506.61016949 179.38983051],0
n6,1,0.012291,6.268378,[108  31] ; [588  95],[117.69343066  21.30656934] ; [578.30656934 104.69343066],0
s1,1,0.014875,5.931225,[  9 129] ; [ 17 658],[  4.41328413 133.58671587] ; [ 21.58671587 653.41328413],0
d4,1,0.015867,5.817509,[104  34] ; [574 110],[113.82481752  24.17518248] ; [564.17518248 119.82481752],0
d1,1,0.016501,5.748704,[70 70] ; [418 268],[82.71186441 57.28813559] ; [405.28813559 280.71186441],0
a6,1,0.016516,5.747039,[83 55] ; [483 202],[94.90643985 43.09356015] ; [471.09356015 213.90643985],0
v4,1,0.060496,3.523746,[133   7] ; [669  15],[136.26213592   3.73786408] ; [665.73786408  18.26213592],0
r1,1,0.066643,3.363829,[112  28] ; [587  95],[119.05109489  20.94890511] ; [579.94890511 102.05109489],0
s7,1,0.081948,3.025847,[55 76] ; [331 327],[64.0887199 66.9112801] ; [321.9112801 336.0887199],0
p5,1,0.108258,2.579473,[ 10 126] ; [ 83 601],[ 15.42439024 120.57560976] ; [ 77.57560976 606.42439024],0
u4,1,0.115299,2.48005,[  6 134] ; [ 14 672],[  3.38983051 136.61016949] ; [ 16.61016949 669.38983051],0
s4,1,0.13468,2.23771,[ 29 109] ; [107 570],[ 23.02822086 114.97177914] ; [112.97177914 564.02822086],0
a2,1,0.135325,2.230327,[ 27 113] ; [173 513],[ 33.89830508 106.10169492] ; [166.10169492 519.89830508],0
s3,1,0.144182,2.132754,[71 68] ; [392 286],[78.77233782 60.22766218] ; [384.22766218 293.77233782],0
a8,1,0.194606,1.682396,[ 15 119] ; [ 96 520],[ 19.832 114.168] ; [ 91.168 524.832],0
n1,1,0.207599,1.588091,[19 22] ; [46 84],[15.58479532 25.41520468] ; [49.41520468 80.58479532],0
v2,1,0.214295,1.542168,[68 63] ; [382 279],[74.43181818 56.56818182] ; [375.56818182 285.43181818],0
s6,1,0.290625,1.116724,[88 49] ; [462 209],[93.2549505 43.7450495] ; [456.7450495 214.2549505],0
r2,1,0.328488,0.95485,[134   5] ; [668  15],[135.61800487   3.38199513] ; [666.38199513  16.61800487],0
p1,1,0.333549,0.935069,[  9 131] ; [ 61 622],[ 11.90765492 128.09234508] ; [ 58.09234508 624.90765492],0
s5,1,0.358861,0.841876,[40 90] ; [231 430],[44.53855879 85.46144121] ; [226.46144121 434.53855879],0
a1,1,0.388537,0.743516,[  8 132] ; [ 28 658],[  6.10169492 133.89830508] ; [ 29.89830508 656.10169492],0
u1,1,0.3886,0.743319,[ 22 118] ; [129 557],[ 25.59322034 114.40677966] ; [125.40677966 560.59322034],0
s8,1,0.431633,0.618425,[58 80] ; [312 371],[62.19244823 75.80755177] ; [307.80755177 375.19244823],0
d2,1,0.435352,0.608503,[63 74] ; [340 345],[67.16666667 69.83333333] ; [335.83333333 349.16666667],0
v3,1,0.438047,0.601394,[48 80] ; [273 390],[51.94437421 76.05562579] ; [269.05562579 393.94437421],0
b5,1,0.496482,0.462448,[89 51] ; [415 271],[85.42372881 54.57627119] ; [418.57627119 267.42372881],0
u2,1,0.528505,0.397265,[33 21] ; [103  80],[30.98734177 23.01265823] ; [105.01265823  77.98734177],0
s2,1,0.531581,0.391369,[67 71] ; [350 330],[70.34963325 67.65036675] ; [346.65036675 333.34963325],0
u3,1,0.638288,0.220988,[35 20] ; [110  73],[33.50840336 21.49159664] ; [111.49159664  71.50840336],0
b4,1,0.681206,0.168771,[79 61] ; [400 286],[81.18644068 58.81355932] ; [397.81355932 288.18644068],0
b2,1,0.768746,0.086445,[33 57] ; [156 251],[34.22535211 55.77464789] ; [154.77464789 252.22535211],0
