Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,26.095783,[104  36] ; [15 31],[89.56989247 50.43010753] ; [29.43010753 16.56989247],1
b4,1,0.002709,8.993454,[69 73] ; [34 12],[77.79787234 64.20212766] ; [25.20212766 20.79787234],0
p6,1,0.00423,8.182182,[71 68] ; [12 33],[62.70108696 76.29891304] ; [20.29891304 24.70108696],0
p10,1,0.005728,7.634001,[123  18] ; [32 14],[116.87165775  24.12834225] ; [38.12834225  7.87165775],0
r4,1,0.008055,7.021303,[133   9] ; [37  9],[128.40425532  13.59574468] ; [41.59574468  4.40425532],0
p2,1,0.02125,5.306136,[125  17] ; [34 12],[120.09574468  21.90425532] ; [38.90425532  7.09574468],0
v3,1,0.030228,4.696306,[64 76] ; [12 32],[57.82608696 82.17391304] ; [18.17391304 25.82608696],0
s7,1,0.034256,4.481878,[54 78] ; [ 9 31],[48.34883721 83.65116279] ; [14.65116279 25.34883721],0
p9,1,0.037033,4.348889,[124  16] ; [35 11],[119.67741935  20.32258065] ; [39.32258065  6.67741935],0
u1,1,0.056942,3.6243,[ 30 112] ; [ 4 42],[ 25.68085106 116.31914894] ; [ 8.31914894 37.68085106],0
r1,1,0.062184,3.478154,[117  25] ; [32 14],[112.54255319  29.45744681] ; [36.45744681  9.54255319],0
p11,1,0.080758,3.049582,[116  26] ; [32 14],[111.78723404  30.21276596] ; [36.21276596  9.78723404],0
v2,1,0.095586,2.777692,[91 49] ; [23 22],[86.27027027 53.72972973] ; [27.72972973 17.27027027],0
s8,1,0.109615,2.559767,[49 91] ; [10 35],[44.64864865 95.35135135] ; [14.35135135 30.64864865],0
a7,1,0.12115,2.40239,[109  33] ; [30 16],[104.9893617  37.0106383] ; [34.0106383 11.9893617],0
p5,1,0.121746,2.394708,[ 26 116] ; [ 4 42],[ 22.65957447 119.34042553] ; [ 7.34042553 38.65957447],0
v1,1,0.15088,2.063331,[92 49] ; [24 21],[87.93548387 53.06451613] ; [28.06451613 16.93548387],0
n5,1,0.178317,1.811593,[109  32] ; [31 15],[105.56149733  35.43850267] ; [34.43850267 11.56149733],0
a5,1,0.19503,1.679205,[112  30] ; [32 14],[108.76595745  33.23404255] ; [35.23404255 10.76595745],0
d1,1,0.207239,1.590608,[83 59] ; [22 24],[79.30851064 62.69148936] ; [25.69148936 20.30851064],0
d3,1,0.227055,1.459216,[100  42] ; [28 18],[96.68085106 45.31914894] ; [31.31914894 14.68085106],0
r2,1,0.228922,1.447544,[133   8] ; [41  5],[131.19786096   9.80213904] ; [42.80213904  3.19786096],0
a2,1,0.267739,1.228296,[ 36 106] ; [ 8 38],[ 33.23404255 108.76595745] ; [10.76595745 35.23404255],0
a3,1,0.2719,1.207138,[101  40] ; [29 17],[98.02139037 42.97860963] ; [31.97860963 14.02139037],0
a8,1,0.282506,1.154993,[ 17 102] ; [ 3 36],[ 15.06329114 103.93670886] ; [ 4.93670886 34.06329114],0
d4,1,0.303862,1.05717,[115  27] ; [34 12],[112.54255319  29.45744681] ; [36.45744681  9.54255319],0
s4,1,0.322263,0.97974,[ 17 123] ; [ 3 41],[ 15.2173913 124.7826087] ; [ 4.7826087 39.2173913],0
