Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,42.731698,[ 1 36] ; [98 59],[18.8814433 18.1185567] ; [80.1185567 76.8814433],1
d5,1,0.0,41.375108,[12 24] ; [133  24],[27.04663212  8.95336788] ; [117.95336788  39.04663212],1
d3,1,0.0,38.303249,[12 24] ; [131  26],[26.67357513  9.32642487] ; [116.32642487  40.67357513],1
d2,1,0.001472,10.113912,[ 6 31] ; [70 87],[14.49484536 22.50515464] ; [61.50515464 95.49484536],0
a7,1,0.00194,9.605736,[21 15] ; [129  28],[27.97927461  8.02072539] ; [122.02072539  34.97927461],0
a4,1,0.002794,8.937176,[ 5 32] ; [62 95],[12.77835052 24.22164948] ; [ 54.22164948 102.77835052],0
a3,1,0.005083,7.849678,[16 21] ; [106  50],[23.38860104 13.61139896] ; [98.61139896 57.38860104],0
r1,1,0.007424,7.167476,[21 16] ; [122  34],[27.41450777  9.58549223] ; [115.58549223  40.41450777],0
p9,1,0.007981,7.037797,[22 15] ; [125  31],[28.18134715  8.81865285] ; [118.81865285  37.18134715],0
a5,1,0.009022,6.81841,[17 20] ; [108  49],[23.84020619 13.15979381] ; [101.15979381  55.84020619],0
s5,1,0.014523,5.973395,[ 4 33] ; [ 46 104],[ 9.89304813 27.10695187] ; [ 40.10695187 109.89304813],0
p1,1,0.03401,4.494195,[ 6 31] ; [  9 146],[ 2.890625 34.109375] ; [ 12.109375 142.890625],0
u3,1,0.055285,3.673469,[ 9 12] ; [33 16],[12.6  8.4] ; [29.4 19.6],0
u2,1,0.055285,3.673469,[ 9 12] ; [33 16],[12.6  8.4] ; [29.4 19.6],0
b4,1,0.055457,3.668298,[18 19] ; [103  54],[23.07731959 13.92268041] ; [97.92268041 59.07731959],0
s6,1,0.059663,3.54674,[15 22] ; [90 66],[20.12953368 16.87046632] ; [84.87046632 71.12953368],0
a2,1,0.059962,3.538422,[ 2 35] ; [ 28 129],[ 5.72164948 31.27835052] ; [ 24.27835052 132.72164948],0
v2,1,0.114076,2.496832,[14 23] ; [78 71],[18.30107527 18.69892473] ; [73.69892473 75.30107527],0
r3,1,0.132843,2.258964,[33  4] ; [150   7],[34.90206186  2.09793814] ; [148.09793814   8.90206186],0
r2,1,0.15596,2.012965,[31  6] ; [141  13],[33.31937173  3.68062827] ; [138.68062827  15.31937173],0
s2,1,0.168626,1.895116,[11 26] ; [66 91],[14.68556701 22.31443299] ; [62.31443299 94.68556701],0
p10,1,0.174796,1.841325,[22 15] ; [110  45],[25.4375 11.5625] ; [106.5625  48.4375],0
