Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.013954,6.043956,[3 6] ; [11  2],[5.72727273 3.27272727] ; [8.27272727 4.72727273],0
r2,1,0.030041,4.706916,[3 6] ; [11  3],[5.47826087 3.52173913] ; [8.52173913 5.47826087],0
p10,1,0.030041,4.706916,[3 6] ; [11  3],[5.47826087 3.52173913] ; [8.52173913 5.47826087],0
p4,1,0.035791,4.407029,[4 5] ; [12  2],[6.26086957 2.73913043] ; [9.73913043 4.26086957],0
v4,1,0.035791,4.407029,[4 5] ; [12  2],[6.26086957 2.73913043] ; [9.73913043 4.26086957],0
v2,1,0.055991,3.652315,[1 8] ; [7 7],[3.13043478 5.86956522] ; [4.86956522 9.13043478],0
d3,1,0.072073,3.235165,[3 6] ; [10  4],[5.08695652 3.91304348] ; [7.91304348 6.08695652],0
a7,1,0.099195,2.718437,[2 7] ; [8 6],[3.91304348 5.08695652] ; [6.08695652 7.91304348],0
p6,1,0.182803,1.774691,[2 7] ; [7 7],[3.52173913 5.47826087] ; [5.47826087 8.52173913],0
p11,1,0.195626,1.674729,[4 5] ; [10  4],[5.47826087 3.52173913] ; [8.52173913 5.47826087],0
a5,1,0.195626,1.674729,[4 5] ; [10  4],[5.47826087 3.52173913] ; [8.52173913 5.47826087],0
s3,1,0.29008,1.119251,[4 5] ; [ 3 10],[2.86363636 6.13636364] ; [4.13636364 8.86363636],0
s2,1,0.310557,1.028307,[2 7] ; [6 8],[3.13043478 5.86956522] ; [4.86956522 9.13043478],0
r1,1,0.310557,1.028307,[2 7] ; [6 8],[3.13043478 5.86956522] ; [4.86956522 9.13043478],0
v3,1,0.32179,0.981658,[1 8] ; [ 4 10],[1.95652174 7.04347826] ; [ 3.04347826 10.95652174],0
p2,1,0.32179,0.981658,[8 1] ; [10  4],[7.04347826 1.95652174] ; [10.95652174  3.04347826],0
d5,1,0.348861,0.877595,[4 5] ; [9 5],[5.08695652 3.91304348] ; [7.91304348 6.08695652],0
p3,1,0.348861,0.877595,[4 5] ; [9 5],[5.08695652 3.91304348] ; [7.91304348 6.08695652],0
b3,1,0.394344,0.725505,[1 5] ; [4 7],[1.76470588 4.23529412] ; [3.23529412 7.76470588],0
b2,1,0.394344,0.725505,[1 5] ; [4 7],[1.76470588 4.23529412] ; [3.23529412 7.76470588],0
v1,1,0.431333,0.619231,[3 6] ; [7 7],[3.91304348 5.08695652] ; [6.08695652 7.91304348],0
n5,1,0.435366,0.608466,[5 4] ; [10  4],[5.86956522 3.13043478] ; [9.13043478 4.86956522],0
d2,1,0.492519,0.471018,[2 7] ; [5 9],[2.73913043 6.26086957] ; [4.26086957 9.73913043],0
s5,1,0.524052,0.405911,[1 8] ; [ 3 11],[1.56521739 7.43478261] ; [ 2.43478261 11.56521739],0
b1,1,0.647854,0.208617,[6 3] ; [8 6],[5.47826087 3.52173913] ; [8.52173913 5.47826087],0
b4,1,0.647854,0.208617,[6 3] ; [8 6],[5.47826087 3.52173913] ; [8.52173913 5.47826087],0
d4,1,0.675447,0.175296,[5 4] ; [9 5],[5.47826087 3.52173913] ; [8.52173913 5.47826087],0
p9,1,0.675447,0.175296,[5 4] ; [9 5],[5.47826087 3.52173913] ; [8.52173913 5.47826087],0
b5,1,0.675447,0.175296,[5 4] ; [9 5],[5.47826087 3.52173913] ; [8.52173913 5.47826087],0
n3,1,0.77816,0.079365,[2 1] ; [4 3],[1.8 1.2] ; [4.2 2.8],0
n1,1,0.77816,0.079365,[1 2] ; [3 4],[1.2 1.8] ; [2.8 4.2],0
n2,1,0.77816,0.079365,[2 1] ; [4 3],[1.8 1.2] ; [4.2 2.8],0
a6,1,0.794625,0.067761,[4 5] ; [7 7],[4.30434783 4.69565217] ; [6.69565217 7.30434783],0
a4,1,0.808605,0.058673,[3 6] ; [ 4 10],[2.73913043 6.26086957] ; [4.26086957 9.73913043],0
a3,1,0.808605,0.058673,[6 3] ; [10  4],[6.26086957 2.73913043] ; [9.73913043 4.26086957],0
u2,1,0.80915,0.058333,[2 1] ; [3 1],[2.14285714 0.85714286] ; [2.85714286 1.14285714],0
s8,1,0.825381,0.048677,[1 8] ; [ 2 12],[1.17391304 7.82608696] ; [ 1.82608696 12.17391304],0
s6,1,0.906855,0.01369,[3 6] ; [5 9],[3.13043478 5.86956522] ; [4.86956522 9.13043478],0
s7,1,0.918517,0.010466,[2 5] ; [4 9],[2.1 4.9] ; [3.9 9.1],0
n4,1,0.940259,0.005617,[5 4] ; [8 6],[5.08695652 3.91304348] ; [7.91304348 6.08695652],0
s4,1,0.964079,0.002028,[2 7] ; [ 3 11],[1.95652174 7.04347826] ; [ 3.04347826 10.95652174],0
