Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000775,11.300361,[22  7] ; [48 69],[13.90410959 15.09589041] ; [56.09589041 60.90410959],1
p5,1,0.003341,8.611076,[ 4 25] ; [  2 115],[ 1.19178082 27.80821918] ; [  4.80821918 112.19178082],0
s7,1,0.011731,6.351136,[14 14] ; [28 82],[ 8.52173913 19.47826087] ; [33.47826087 76.52173913],0
d2,1,0.016802,5.716907,[19  9] ; [50 67],[13.32413793 14.67586207] ; [55.67586207 61.32413793],0
a7,1,0.023221,5.151898,[13 15] ; [81 36],[18.15172414  9.84827586] ; [75.84827586 41.15172414],0
a4,1,0.028964,4.769737,[15 14] ; [35 81],[10. 19.] ; [40. 76.],0
s2,1,0.039905,4.221898,[15 14] ; [36 79],[10.27083333 18.72916667] ; [40.72916667 74.27083333],0
s8,1,0.049198,3.868592,[11 18] ; [24 93],[ 6.95205479 22.04794521] ; [28.04794521 88.95205479],0
u1,1,0.094499,2.796017,[ 7 22] ; [ 14 103],[ 4.17123288 24.82876712] ; [ 16.82876712 100.17123288],0
s3,1,0.094945,2.788462,[17 12] ; [48 68],[13. 16.] ; [52. 64.],0
n1,1,0.098577,2.728421,[6 4] ; [12 26],[3.75 6.25] ; [14.25 23.75],0
s1,1,0.101285,2.685185,[ 4 25] ; [  6 110],[ 2. 27.] ; [  8. 108.],0
s4,1,0.111117,2.53826,[ 7 21] ; [ 15 101],[ 4.27777778 23.72222222] ; [17.72222222 98.27777778],0
p10,1,0.129833,2.294505,[11 17] ; [29 87],[ 7.77777778 20.22222222] ; [32.22222222 83.77777778],0
a3,1,0.218629,1.513347,[20  9] ; [66 51],[17.08219178 11.91780822] ; [68.91780822 48.08219178],0
p4,1,0.243118,1.362421,[15 13] ; [48 68],[12.25 15.75] ; [50.75 65.25],0
v3,1,0.246446,1.343341,[12 17] ; [34 79],[ 9.3943662 19.6056338] ; [36.6056338 76.3943662],0
v1,1,0.247218,1.338958,[13 16] ; [39 78],[10.32876712 18.67123288] ; [41.67123288 75.32876712],0
n6,1,0.24752,1.337245,[23  6] ; [80 37],[20.45890411  8.54109589] ; [82.54109589 34.45890411],0
u3,1,0.249065,1.328541,[4 5] ; [33 18],[5.55 3.45] ; [31.45 19.55],0
a2,1,0.262648,1.254748,[ 7 22] ; [18 99],[ 4.96575342 24.03424658] ; [20.03424658 96.96575342],0
p3,1,0.303701,1.057871,[12 17] ; [36 79],[ 9.66666667 19.33333333] ; [38.33333333 76.66666667],0
b3,1,0.340641,0.908018,[ 4 17] ; [21 50],[ 5.70652174 15.29347826] ; [19.29347826 51.70652174],0
b2,1,0.340641,0.908018,[ 4 17] ; [21 50],[ 5.70652174 15.29347826] ; [19.29347826 51.70652174],0
b4,1,0.365043,0.820468,[20  9] ; [70 47],[17.87671233 11.12328767] ; [72.12328767 44.87671233],0
n3,1,0.383637,0.759013,[9 3] ; [22 14],[7.75 4.25] ; [23.25 12.75],0
v2,1,0.428937,0.625701,[14 14] ; [48 67],[12.13986014 15.86013986] ; [49.86013986 65.13986014],0
d1,1,0.430749,0.620802,[15 14] ; [51 66],[13.10958904 15.89041096] ; [52.89041096 64.10958904],0
d5,1,0.464294,0.535523,[23  6] ; [85 32],[21.45205479  7.54794521] ; [86.54794521 30.45205479],0
r3,1,0.464371,0.535339,[26  2] ; [103  14],[24.91034483  3.08965517] ; [104.08965517  12.91034483],0
a8,1,0.509344,0.435414,[ 3 23] ; [ 8 98],[ 2.16666667 23.83333333] ; [ 8.83333333 97.16666667],0
p1,1,0.530472,0.393487,[ 3 26] ; [  8 108],[ 2.2 26.8] ; [  8.8 107.2],0
p6,1,0.560076,0.339572,[ 7 21] ; [23 92],[ 5.87412587 22.12587413] ; [24.12587413 90.87412587],0
r2,1,0.573871,0.316249,[27  2] ; [104  12],[26.2  2.8] ; [104.8  11.2],0
