Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,6e-06,20.639903,[50 38] ; [25 77],[34.73684211 53.26315789] ; [40.26315789 61.73684211],1
v2,1,2.1e-05,18.135561,[50 34] ; [28 71],[35.80327869 48.19672131] ; [42.19672131 56.80327869],1
v3,1,7.9e-05,15.571664,[39 45] ; [19 80],[26.62295082 57.37704918] ; [31.37704918 67.62295082],1
s8,1,9.9e-05,15.146853,[42 46] ; [22 82],[29.33333333 58.66666667] ; [34.66666667 69.33333333],1
p10,1,0.000112,14.931066,[69 18] ; [54 49],[56.32105263 30.67894737] ; [66.67894737 36.32105263],1
a3,1,0.000602,11.770048,[69 19] ; [57 47],[57.75 30.25] ; [68.25 35.75],1
r1,1,0.001138,10.588797,[68 20] ; [57 47],[57.29166667 30.70833333] ; [67.70833333 36.29166667],0
p9,1,0.001164,10.547141,[70 17] ; [59 42],[59.69680851 27.30319149] ; [69.30319149 31.69680851],0
s3,1,0.004671,8.002552,[53 35] ; [40 61],[43.3015873 44.6984127] ; [49.6984127 51.3015873],0
r3,1,0.005383,7.7461,[79  9] ; [77 27],[71.5 16.5] ; [84.5 19.5],0
s7,1,0.009172,6.789094,[41 43] ; [29 68],[32.48618785 51.51381215] ; [37.51381215 59.48618785],0
p7,1,0.009241,6.775732,[48 39] ; [37 65],[39.12698413 47.87301587] ; [45.87301587 56.12698413],0
d4,1,0.011622,6.367694,[68 20] ; [62 41],[59.89528796 28.10471204] ; [70.10471204 32.89528796],0
n3,1,0.015234,5.88925,[22  5] ; [21 19],[17.32835821  9.67164179] ; [25.67164179 14.32835821],0
v4,1,0.016015,5.801215,[78  8] ; [80 23],[71.89417989 14.10582011] ; [86.10582011 16.89417989],0
p2,1,0.019662,5.441619,[65 22] ; [61 43],[57.39267016 29.60732984] ; [68.60732984 35.39267016],0
r4,1,0.020925,5.333031,[70 18] ; [67 37],[62.79166667 25.20833333] ; [74.20833333 29.79166667],0
s6,1,0.023165,5.156064,[51 35] ; [44 59],[43.22751323 42.77248677] ; [51.77248677 51.22751323],0
b5,1,0.024485,5.059975,[49 39] ; [41 63],[41.25 46.75] ; [48.75 55.25],0
s5,1,0.025618,4.981646,[30 57] ; [20 80],[23.26203209 63.73796791] ; [26.73796791 73.26203209],0
r2,1,0.028068,4.823879,[77  9] ; [79 23],[71.36170213 14.63829787] ; [84.63829787 17.36170213],0
p3,1,0.031917,4.60295,[39 48] ; [31 73],[31.88481675 55.11518325] ; [38.11518325 65.88481675],0
d1,1,0.050956,3.809734,[40 48] ; [33 71],[33.45833333 54.54166667] ; [39.54166667 64.45833333],0
d5,1,0.053981,3.713289,[61 27] ; [58 46],[54.54166667 33.45833333] ; [64.45833333 39.54166667],0
p5,1,0.078376,3.09827,[10 75] ; [ 5 99],[ 6.74603175 78.25396825] ; [ 8.25396825 95.74603175],0
a5,1,0.103394,2.652394,[60 28] ; [59 45],[54.54166667 33.45833333] ; [64.45833333 39.54166667],0
a4,1,0.105541,2.619756,[40 48] ; [35 68],[34.55497382 53.44502618] ; [40.44502618 62.55497382],0
u3,1,0.1162,2.467812,[10  9] ; [15 32],[ 7.1969697 11.8030303] ; [17.8030303 29.1969697],0
p11,1,0.122949,2.379348,[65 23] ; [66 38],[60.04166667 27.95833333] ; [70.95833333 33.04166667],0
b4,1,0.141517,2.16139,[44 44] ; [63 41],[49.04166667 38.95833333] ; [57.95833333 46.04166667],0
a2,1,0.162269,1.952956,[10 78] ; [ 6 98],[ 7.33333333 80.66666667] ; [ 8.66666667 95.33333333],0
n1,1,0.172245,1.863294,[13 13] ; [14 28],[10.32352941 15.67647059] ; [16.67647059 25.32352941],0
n2,1,0.222209,1.49005,[20  6] ; [27 16],[17.71014493  8.28985507] ; [29.28985507 13.71014493],0
b2,1,0.240594,1.377108,[28 36] ; [19 38],[24.85950413 39.14049587] ; [22.14049587 34.85950413],0
b3,1,0.240594,1.377108,[28 36] ; [19 38],[24.85950413 39.14049587] ; [22.14049587 34.85950413],0
d3,1,0.281854,1.158128,[38 50] ; [37 67],[34.375 53.625] ; [40.625 63.375],0
n5,1,0.306608,1.045229,[65 22] ; [70 33],[61.81578947 25.18421053] ; [73.18421053 29.81578947],0
a1,1,0.355759,0.852809,[ 6 82] ; [  4 100],[ 4.58333333 83.41666667] ; [ 5.41666667 98.58333333],0
p4,1,0.415971,0.661669,[37 51] ; [37 65],[34.27368421 53.72631579] ; [39.72631579 62.27368421],0
d2,1,0.453068,0.562965,[41 47] ; [42 60],[38.44210526 49.55789474] ; [44.55789474 57.44210526],0
n4,1,0.533008,0.388654,[63 24] ; [71 33],[61.03664921 25.96335079] ; [72.96335079 31.03664921],0
