Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,2.7e-05,17.620042,[24 18] ; [16 65],[13.65853659 28.34146341] ; [26.34146341 54.65853659],1
v3,1,0.001382,10.230028,[18 25] ; [13 69],[10.664 32.336] ; [20.336 61.664],0
d1,1,0.005084,7.849241,[23 20] ; [23 59],[15.824 27.176] ; [30.176 51.824],0
d4,1,0.007102,7.247042,[35  8] ; [47 35],[28.208 14.792] ; [53.792 28.208],0
d3,1,0.012144,6.2897,[29 14] ; [35 45],[22.37398374 20.62601626] ; [41.62601626 38.37398374],0
s2,1,0.023342,5.142857,[13 30] ; [11 71],[ 8.256 34.744] ; [15.744 66.256],0
d5,1,0.026523,4.921565,[34  9] ; [48 33],[28.43548387 14.56451613] ; [53.56451613 27.43548387],0
p11,1,0.031589,4.620685,[33 10] ; [47 35],[27.52 15.48] ; [52.48 29.52],0
n4,1,0.033674,4.511202,[31 12] ; [43 39],[25.456 17.544] ; [48.544 33.456],0
s6,1,0.043251,4.085545,[20 22] ; [24 58],[14.90322581 27.09677419] ; [29.09677419 52.90322581],0
v4,1,0.049771,3.849173,[38  5] ; [60 22],[33.712  9.288] ; [64.288 17.712],0
p6,1,0.099631,2.711433,[15 26] ; [18 62],[11.18181818 29.81818182] ; [21.81818182 58.18181818],0
p7,1,0.103835,2.645624,[23 20] ; [31 50],[18.72580645 24.27419355] ; [35.27419355 45.72580645],0
p5,1,0.118933,2.431311,[ 7 36] ; [ 6 76],[ 4.472 38.528] ; [ 8.528 73.472],0
n3,1,0.12815,2.314775,[14  5] ; [15 14],[11.47916667  7.52083333] ; [17.52083333 11.47916667],0
p4,1,0.150795,2.064189,[21 21] ; [30 52],[17.27419355 24.72580645] ; [33.72580645 48.27419355],0
p1,1,0.173803,1.849828,[ 2 41] ; [10 72],[ 4.128 38.872] ; [ 7.872 74.128],0
