Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,7.2e-05,15.753038,[18 44] ; [23  9],[27.04255319 34.95744681] ; [13.95744681 18.04255319],1
r3,1,0.001492,10.089054,[39 27] ; [29  3],[45.79591837 20.20408163] ; [22.20408163  9.79591837],0
s8,1,0.00202,9.53154,[10 56] ; [14 18],[16.16326531 49.83673469] ; [ 7.83673469 24.16326531],0
p3,1,0.002057,9.498281,[13 53] ; [16 16],[19.53061224 46.46938776] ; [ 9.46938776 22.53061224],0
p2,1,0.002219,9.358993,[34 32] ; [26  5],[40.82474227 25.17525773] ; [19.17525773 11.82474227],0
s6,1,0.003565,8.493024,[19 47] ; [19 13],[25.59183673 40.40816327] ; [12.40816327 19.59183673],0
p11,1,0.004122,8.229232,[25 41] ; [22 10],[31.65306122 34.34693878] ; [15.34693878 16.65306122],0
u3,1,0.010876,6.485539,[13 16] ; [12  2],[16.86046512 12.13953488] ; [8.13953488 5.86046512],0
b1,1,0.028659,4.788009,[32 34] ; [23  9],[37.04081633 28.95918367] ; [17.95918367 14.04081633],0
p6,1,0.034248,4.482287,[ 9 56] ; [10 21],[12.86458333 52.13541667] ; [ 6.13541667 24.86458333],0
v4,1,0.035986,4.397748,[44 21] ; [28  4],[48.24742268 16.75257732] ; [23.75257732  8.24742268],0
s2,1,0.055999,3.65209,[17 49] ; [14 17],[21.09278351 44.90721649] ; [ 9.90721649 21.09278351],0
s7,1,0.056417,3.639706,[11 49] ; [11 19],[14.66666667 45.33333333] ; [ 7.33333333 22.66666667],0
u2,1,0.059161,3.560739,[14 15] ; [11  3],[16.86046512 12.13953488] ; [8.13953488 5.86046512],0
s5,1,0.061824,3.487762,[ 9 56] ; [ 9 21],[12.31578947 52.68421053] ; [ 5.68421053 24.31578947],0
r4,1,0.075086,3.168183,[35 31] ; [23  9],[39.06122449 26.93877551] ; [18.93877551 13.06122449],0
p8,1,0.075905,3.150477,[16 50] ; [13 18],[19.73195876 46.26804124] ; [ 9.26804124 21.73195876],0
s3,1,0.165369,1.924429,[30 35] ; [19 12],[33.17708333 31.82291667] ; [15.82291667 15.17708333],0
p9,1,0.186842,1.742343,[34 32] ; [21 11],[37.04081633 28.95918367] ; [17.95918367 14.04081633],0
p5,1,0.19034,1.714983,[ 1 65] ; [ 2 29],[ 2.04123711 63.95876289] ; [ 0.95876289 30.04123711],0
a5,1,0.192336,1.69963,[32 34] ; [20 12],[35.02040816 30.97959184] ; [16.97959184 15.02040816],0
p10,1,0.252646,1.308612,[29 37] ; [18 14],[31.65306122 34.34693878] ; [15.34693878 16.65306122],0
a8,1,0.292399,1.108544,[ 6 59] ; [ 5 25],[ 7.52631579 57.47368421] ; [ 3.47368421 26.52631579],0
a4,1,0.318803,0.993851,[24 42] ; [15 17],[26.26530612 39.73469388] ; [12.73469388 19.26530612],0
v1,1,0.353024,0.862557,[19 46] ; [12 19],[20.98958333 44.01041667] ; [10.01041667 20.98958333],0
a1,1,0.367895,0.810761,[ 8 58] ; [ 2 30],[ 6.73469388 59.26530612] ; [ 3.26530612 28.73469388],0
d4,1,0.375463,0.785503,[43 22] ; [24  8],[44.89690722 20.10309278] ; [22.10309278  9.89690722],0
a6,1,0.401635,0.703427,[39 26] ; [22 10],[40.87628866 24.12371134] ; [20.12371134 11.87628866],0
a2,1,0.409767,0.679477,[10 56] ; [ 7 25],[11.44897959 54.55102041] ; [ 5.55102041 26.44897959],0
n4,1,0.47599,0.508036,[36 30] ; [15 17],[34.34693878 31.65306122] ; [16.65306122 15.34693878],0
d1,1,0.479907,0.499074,[22 44] ; [13 19],[23.57142857 42.42857143] ; [11.42857143 20.57142857],0
a7,1,0.481584,0.495275,[42 24] ; [18 14],[40.40816327 25.59183673] ; [19.59183673 12.40816327],0
n5,1,0.544512,0.367241,[29 37] ; [12 20],[27.6122449 38.3877551] ; [13.3877551 18.6122449],0
d3,1,0.561572,0.33699,[34 30] ; [19 13],[35.33333333 28.66666667] ; [17.66666667 14.33333333],0
n2,1,0.582716,0.301865,[14 12] ; [7 4],[14.75675676 11.24324324] ; [6.24324324 4.75675676],0
d2,1,0.599847,0.275226,[28 37] ; [12 20],[26.80412371 38.19587629] ; [13.19587629 18.80412371],0
