Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,36.656677,[73 28] ; [ 82 145],[47.72865854 53.27134146] ; [107.27134146 119.72865854],1
s8,1,0.000314,12.986008,[44 57] ; [ 56 178],[30.14925373 70.85074627] ; [ 69.85074627 164.14925373],1
p12,1,0.000618,11.720454,[13 90] ; [  7 225],[ 6.14925373 96.85074627] ; [ 13.85074627 218.14925373],1
v1,1,0.00158,9.983128,[54 46] ; [ 81 148],[41.03343465 58.96656535] ; [ 93.96656535 135.03343465],0
s6,1,0.007656,7.112253,[65 36] ; [112 119],[53.84638554 47.15361446] ; [123.15361446 107.84638554],0
n4,1,0.014953,5.92196,[81 22] ; [153  81],[71.51928783 31.48071217] ; [162.48071217  71.51928783],0
s2,1,0.025764,4.971818,[49 51] ; [ 83 148],[39.87915408 60.12084592] ; [ 92.12084592 138.87915408],0
a3,1,0.040115,4.212993,[75 28] ; [142  90],[66.71940299 36.28059701] ; [150.28059701  81.71940299],0
r2,1,0.041118,4.171146,[97  6] ; [200  31],[91.58982036 11.41017964] ; [205.41017964  25.58982036],0
a2,1,0.041906,4.139013,[27 76] ; [ 39 195],[20.17210682 82.82789318] ; [ 45.82789318 188.17210682],0
r1,1,0.051913,3.778579,[79 24] ; [154  79],[71.42559524 31.57440476] ; [161.57440476  71.42559524],0
s7,1,0.060109,3.534381,[40 54] ; [ 71 154],[32.70846395 61.29153605] ; [ 78.29153605 146.70846395],0
s4,1,0.073198,3.2098,[12 90] ; [ 46 186],[17.71257485 84.28742515] ; [ 40.28742515 191.71257485],0
a7,1,0.078435,3.097034,[77 25] ; [154  80],[70.125 31.875] ; [160.875  73.125],0
b4,1,0.082725,3.010531,[71 32] ; [138  96],[63.87833828 39.12166172] ; [145.12166172  88.87833828],0
d1,1,0.091887,2.841,[60 43] ; [113 121],[52.87537092 50.12462908] ; [120.12462908 113.87537092],0
d2,1,0.094903,2.789176,[54 47] ; [101 131],[47.01201201 53.98798799] ; [107.98798799 124.01201201],0
r4,1,0.11115,2.537788,[84 19] ; [172  62],[78.24332344 24.75667656] ; [177.75667656  56.24332344],0
d3,1,0.117916,2.444785,[70 33] ; [138  96],[63.5727003 39.4272997] ; [144.4272997  89.5727003],0
r3,1,0.122221,2.388628,[93  9] ; [198  35],[88.60298507 13.39701493] ; [202.39701493  30.60298507],0
a1,1,0.129765,2.295311,[ 8 95] ; [  9 225],[ 5.1958457 97.8041543] ; [ 11.8041543 222.1958457],0
n5,1,0.13726,2.208408,[74 29] ; [148  85],[68.05357143 34.94642857] ; [153.94642857  79.05357143],0
a6,1,0.160978,1.965015,[72 31] ; [145  89],[66.32344214 36.67655786] ; [150.67655786  83.32344214],0
u2,1,0.162741,1.948574,[17 11] ; [42 50],[13.76666667 14.23333333] ; [45.23333333 46.76666667],0
v4,1,0.177659,1.8171,[92 11] ; [195  38],[87.97916667 15.02083333] ; [199.02083333  33.97916667],0
p4,1,0.179715,1.799978,[44 59] ; [ 82 152],[38.51038576 64.48961424] ; [ 87.48961424 146.51038576],0
n3,1,0.227734,1.454956,[20  7] ; [54 34],[17.37391304  9.62608696] ; [56.62608696 31.37391304],0
s3,1,0.287251,1.132459,[49 51] ; [ 99 133],[44.57831325 55.42168675] ; [103.42168675 128.57831325],0
d4,1,0.340716,0.907735,[82 20] ; [177  57],[78.625 23.375] ; [180.375  53.625],0
p10,1,0.352249,0.865338,[69 33] ; [144  87],[65.24324324 36.75675676] ; [147.75675676  83.24324324],0
u1,1,0.368439,0.808922,[17 86] ; [ 30 204],[14.36498516 88.63501484] ; [ 32.63501484 201.36498516],0
d5,1,0.37296,0.79378,[80 23] ; [171  63],[76.71513353 26.28486647] ; [174.28486647  59.71513353],0
a5,1,0.375653,0.784879,[72 31] ; [152  82],[68.46290801 34.53709199] ; [155.53709199  78.46290801],0
p8,1,0.403618,0.697521,[26 77] ; [ 49 183],[23.05970149 79.94029851] ; [ 51.94029851 180.05970149],0
n6,1,0.452377,0.56469,[80 23] ; [172  61],[77.25 25.75] ; [174.75  58.25],0
b1,1,0.539529,0.376413,[36 67] ; [ 90 144],[38.51038576 64.48961424] ; [ 87.48961424 146.51038576],0
p9,1,0.549875,0.357541,[73 27] ; [159  69],[70.73170732 29.26829268] ; [161.26829268  66.73170732],0
u3,1,0.552512,0.352836,[17 11] ; [50 42],[15.63333333 12.36666667] ; [51.36666667 40.63333333],0
s1,1,0.581542,0.303749,[ 3 97] ; [ 10 224],[ 3.89221557 96.10778443] ; [  9.10778443 224.89221557],0
p6,1,0.624677,0.239349,[16 85] ; [ 32 200],[14.55855856 86.44144144] ; [ 33.44144144 198.55855856],0
p2,1,0.631517,0.23001,[65 38] ; [154  80],[66.9347181 36.0652819] ; [152.0652819  81.9347181],0
p3,1,0.661018,0.19229,[29 74] ; [ 60 172],[27.3641791 75.6358209] ; [ 61.6358209 170.3641791],0
a8,1,0.715158,0.133179,[ 8 81] ; [ 23 199],[ 8.87138264 80.12861736] ; [ 22.12861736 199.87138264],0
b2,1,0.751436,0.100329,[22 34] ; [49 84],[21.03703704 34.96296296] ; [49.96296296 83.03703704],0
