Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,37.519658,[126  29] ; [23 37],[107.41860465  47.58139535] ; [41.58139535 18.41860465],1
a2,1,2.3e-05,17.906496,[ 51 104] ; [ 3 57],[ 38.93023256 116.06976744] ; [15.06976744 44.93023256],1
d1,1,0.000897,11.029813,[103  52] ; [25 35],[92.27906977 62.72093023] ; [35.72093023 24.27906977],1
b5,1,0.001705,9.842328,[101  54] ; [25 35],[90.8372093 64.1627907] ; [35.1627907 24.8372093],0
u1,1,0.004111,8.234273,[ 33 122] ; [ 3 57],[ 25.95348837 129.04651163] ; [10.04651163 49.95348837],0
a6,1,0.0044,8.110904,[114  41] ; [32 28],[105.25581395  49.74418605] ; [40.74418605 19.25581395],0
a4,1,0.006369,7.442953,[78 76] ; [18 42],[69.08411215 84.91588785] ; [26.91588785 33.08411215],0
s1,1,0.010683,6.517241,[  2 148] ; [ 5 55],[  5. 145.] ; [ 2. 58.],0
r2,1,0.012715,6.20836,[150   5] ; [51  7],[146.26760563   8.73239437] ; [54.73239437  3.26760563],0
r3,1,0.031465,4.627397,[149   6] ; [53  7],[145.62790698   9.37209302] ; [56.37209302  3.62790698],0
v2,1,0.0319,4.603842,[121  30] ; [39 20],[115.04761905  35.95238095] ; [44.95238095 14.04761905],0
b1,1,0.04873,3.884632,[ 50 105] ; [28 32],[56.23255814 98.76744186] ; [21.76744186 38.23255814],0
u3,1,0.057011,3.622266,[25 16] ; [4 9],[22.01851852 18.98148148] ; [6.98148148 6.01851852],0
p5,1,0.066944,3.356418,[ 11 144] ; [ 9 50],[ 14.48598131 140.51401869] ; [ 5.51401869 53.48598131],0
d2,1,0.068995,3.306781,[86 69] ; [25 35],[80.02325581 74.97674419] ; [30.97674419 29.02325581],0
a8,1,0.07065,3.267852,[ 23 113] ; [ 4 53],[ 19.02590674 116.97409326] ; [ 7.97409326 49.02590674],0
p3,1,0.080031,3.064279,[66 89] ; [33 26],[71.70560748 83.29439252] ; [27.29439252 31.70560748],0
d5,1,0.133801,2.24784,[130  25] ; [45 15],[126.1627907  28.8372093] ; [48.8372093 11.1627907],0
p7,1,0.134982,2.234254,[79 72] ; [37 21],[83.80861244 67.19138756] ; [32.19138756 25.80861244],0
p12,1,0.150311,2.069092,[ 14 140] ; [ 2 58],[ 11.51401869 142.48598131] ; [ 4.48598131 55.51401869],0
n5,1,0.168709,1.89438,[114  39] ; [50 10],[117.8028169  35.1971831] ; [46.1971831 13.8028169],0
n4,1,0.207086,1.591681,[116  38] ; [50 10],[119.45794393  34.54205607] ; [46.54205607 13.45794393],0
d4,1,0.229075,1.446597,[132  23] ; [47 13],[129.04651163  25.95348837] ; [49.95348837 10.04651163],0
p9,1,0.232629,1.424712,[122  29] ; [44 16],[118.79620853  32.20379147] ; [47.20379147 12.79620853],0
v1,1,0.241897,1.369508,[90 64] ; [39 19],[93.70754717 60.29245283] ; [35.29245283 22.70754717],0
p2,1,0.245137,1.350806,[122  33] ; [42 17],[118.78504673  36.21495327] ; [45.21495327 13.78504673],0
s4,1,0.27298,1.201712,[ 17 136] ; [10 50],[ 19.3943662 133.6056338] ; [ 7.6056338 52.3943662],0
v4,1,0.279313,1.17043,[147   7] ; [55  5],[145.36448598   8.63551402] ; [56.63551402  3.36448598],0
b4,1,0.32889,0.953263,[94 61] ; [32 28],[90.8372093 64.1627907] ; [35.1627907 24.8372093],0
a1,1,0.381416,0.766134,[  8 147] ; [ 5 55],[  9.37209302 145.62790698] ; [ 3.62790698 56.37209302],0
b2,1,0.388725,0.742928,[34 64] ; [17 23],[36.2173913 61.7826087] ; [14.7826087 25.2173913],0
b3,1,0.388725,0.742928,[34 64] ; [17 23],[36.2173913 61.7826087] ; [14.7826087 25.2173913],0
s8,1,0.413061,0.669972,[67 86] ; [30 30],[69.67605634 83.32394366] ; [27.32394366 32.67605634],0
a3,1,0.413062,0.66997,[113  42] ; [47 13],[115.34883721  39.65116279] ; [44.65116279 15.34883721],0
r4,1,0.436609,0.60518,[140  15] ; [52  8],[138.41860465  16.58139535] ; [53.58139535  6.41860465],0
p11,1,0.461395,0.542509,[121  34] ; [44 16],[118.95348837  36.04651163] ; [46.04651163 13.95348837],0
p8,1,0.477197,0.505263,[72 81] ; [25 35],[69.67605634 83.32394366] ; [27.32394366 32.67605634],0
p10,1,0.487717,0.481559,[123  29] ; [46 14],[121.16981132  30.83018868] ; [47.83018868 12.16981132],0
s6,1,0.505351,0.443682,[102  49] ; [37 22],[99.94761905 51.05238095] ; [39.05238095 19.94761905],0
n1,1,0.51122,0.431568,[ 8 25] ; [ 5 10],[ 8.9375 24.0625] ; [ 4.0625 10.9375],0
n3,1,0.526599,0.40095,[25 10] ; [12  3],[25.9  9.1] ; [11.1  3.9],0
s3,1,0.570485,0.321871,[83 66] ; [36 24],[84.83732057 64.16267943] ; [34.16267943 25.83732057],0
n2,1,0.602027,0.27195,[28  7] ; [11  4],[27.3  7.7] ; [11.7  3.3],0
s2,1,0.628511,0.234086,[78 74] ; [33 27],[79.58490566 72.41509434] ; [31.41509434 28.58490566],0
r1,1,0.660868,0.192471,[132  22] ; [50 10],[130.97196262  23.02803738] ; [51.02803738  8.97196262],0
s7,1,0.727181,0.121715,[69 77] ; [28 28],[70.10891089 75.89108911] ; [26.89108911 29.10891089],0
u2,1,0.765697,0.088809,[24 17] ; [7 6],[23.53703704 17.46296296] ; [7.46296296 5.53703704],0
p4,1,0.772429,0.083636,[77 76] ; [31 28],[77.94339623 75.05660377] ; [30.05660377 28.94339623],0
n6,1,0.845758,0.037843,[130  24] ; [50 10],[129.53271028  24.46728972] ; [50.46728972  9.53271028],0
u4,1,0.8959,0.01712,[  3 152] ; [ 1 59],[  2.88372093 152.11627907] ; [ 1.11627907 58.88372093],0
a5,1,0.980486,0.000598,[116  39] ; [45 15],[116.06976744  38.93023256] ; [44.93023256 15.06976744],0
p1,1,0.989814,0.000163,[ 13 142] ; [ 5 55],[ 12.97674419 142.02325581] ; [ 5.02325581 54.97674419],0
s5,1,0.990127,0.000153,[ 48 104] ; [19 41],[ 48.03773585 103.96226415] ; [18.96226415 41.03773585],0
