Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.003009,8.801983,[41 10] ; [21 20],[34.36956522 16.63043478] ; [27.63043478 13.36956522],0
p2,1,0.013021,6.166295,[44  7] ; [27 15],[38.93548387 12.06451613] ; [32.06451613  9.93548387],0
p6,1,0.050036,3.84024,[23 26] ; [11 30],[18.51111111 30.48888889] ; [15.48888889 25.51111111],0
s8,1,0.054214,3.706088,[16 34] ; [ 6 35],[12.08791209 37.91208791] ; [ 9.91208791 31.08791209],0
p8,1,0.059284,3.557312,[30 20] ; [16 24],[25.55555556 24.44444444] ; [20.44444444 19.55555556],0
p3,1,0.059863,3.541183,[18 33] ; [23 19],[22.48387097 28.51612903] ; [18.51612903 23.48387097],0
b5,1,0.097772,2.74152,[32 19] ; [33  9],[35.64516129 15.35483871] ; [29.35483871 12.64516129],0
v4,1,0.160184,1.972493,[48  3] ; [35  6],[46.01086957  4.98913043] ; [36.98913043  4.01086957],0
d1,1,0.163392,1.942546,[23 28] ; [13 29],[19.74193548 31.25806452] ; [16.25806452 25.74193548],0
d3,1,0.17928,1.803583,[32 19] ; [20 21],[28.82608696 22.17391304] ; [23.17391304 17.82608696],0
n4,1,0.203838,1.61466,[34 17] ; [22 19],[31.04347826 19.95652174] ; [24.95652174 16.04347826],0
r4,1,0.210517,1.567864,[44  7] ; [32 10],[41.67741935  9.32258065] ; [34.32258065  7.67741935],0
b4,1,0.216662,1.526346,[32 19] ; [21 21],[29.06451613 21.93548387] ; [23.93548387 18.06451613],0
s5,1,0.218349,1.515187,[14 36] ; [ 7 34],[11.53846154 38.46153846] ; [ 9.46153846 31.53846154],0
n6,1,0.265674,1.238949,[36 14] ; [25 16],[33.51648352 16.48351648] ; [27.48351648 13.51648352],0
d5,1,0.299336,1.077148,[34 17] ; [23 18],[31.59782609 19.40217391] ; [25.40217391 15.59782609],0
s7,1,0.322388,0.979232,[17 32] ; [10 30],[14.86516854 34.13483146] ; [12.13483146 27.86516854],0
