Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,59.298258,[ 1 57] ; [102  68],[26.20175439 31.79824561] ; [76.79824561 93.20175439],1
d5,1,0.0,58.463619,[17 41] ; [141  29],[40.19298246 17.80701754] ; [117.80701754  52.19298246],1
d3,1,0.0,44.796552,[11 47] ; [118  52],[32.81578947 25.18421053] ; [96.18421053 73.81578947],1
a4,1,3e-06,21.804599,[ 8 49] ; [83 86],[22.95132743 34.04867257] ; [ 68.04867257 100.95132743],1
r3,1,1.1e-05,19.371001,[36 21] ; [151  19],[46.95594714 10.04405286] ; [140.04405286  29.95594714],1
d2,1,1.3e-05,19.045621,[10 48] ; [84 84],[24.12389381 33.87610619] ; [69.87610619 98.12389381],1
a7,1,3.1e-05,17.337036,[24 34] ; [122  48],[37.14035088 20.85964912] ; [108.85964912  61.14035088],1
a3,1,0.000756,11.346911,[26 30] ; [121  49],[36.42477876 19.57522124] ; [110.57522124  59.42477876],1
r1,1,0.00113,10.601057,[28 30] ; [122  48],[38.15789474 19.84210526] ; [111.84210526  58.15789474],0
a5,1,0.001494,10.086552,[26 32] ; [116  54],[36.12280702 21.87719298] ; [105.87719298  64.12280702],0
v2,1,0.001845,9.697199,[12 42] ; [74 86],[21.70093458 32.29906542] ; [64.29906542 95.70093458],0
u2,1,0.001855,9.687827,[ 8 24] ; [29 19],[14.8 17.2] ; [22.2 25.8],0
a2,1,0.00412,8.23013,[ 3 55] ; [ 37 133],[10.1754386 47.8245614] ; [ 29.8245614 140.1754386],0
r4,1,0.004355,8.129645,[33 25] ; [130  40],[41.46491228 16.53508772] ; [121.53508772  48.46491228],0
a6,1,0.012693,6.211425,[29 29] ; [116  54],[36.88596491 21.11403509] ; [108.11403509  61.88596491],0
s5,1,0.018513,5.546983,[ 5 52] ; [ 37 123],[11.03225806 45.96774194] ; [ 30.96774194 129.03225806],0
r2,1,0.026056,4.952286,[46 12] ; [152  16],[50.81415929  7.18584071] ; [147.18584071  20.81415929],0
u3,1,0.02902,4.766442,[11 21] ; [29 20],[15.80246914 16.19753086] ; [24.19753086 24.80246914],0
n5,1,0.029531,4.736408,[42 16] ; [95 74],[35.00440529 22.99559471] ; [101.99559471  67.00440529],0
s1,1,0.033365,4.526942,[ 5 52] ; [  4 164],[ 2.28 54.72] ; [  6.72 161.28],0
s8,1,0.053423,3.730629,[ 9 49] ; [ 48 122],[14.5 43.5] ; [ 42.5 127.5],0
v4,1,0.061226,3.503868,[42 15] ; [144  26],[46.70484581 10.29515419] ; [139.29515419  30.70484581],0
s2,1,0.103986,2.643327,[14 43] ; [ 61 107],[19. 38.] ; [ 56. 112.],0
p10,1,0.126259,2.337913,[29 27] ; [107  62],[33.84888889 22.15111111] ; [102.15111111  66.84888889],0
p1,1,0.17631,1.82846,[ 7 51] ; [ 11 158],[ 4.59911894 53.40088106] ; [ 13.40088106 155.59911894],0
s7,1,0.182169,1.779838,[13 43] ; [ 53 109],[16.95412844 39.04587156] ; [ 49.04587156 112.95412844],0
p11,1,0.195841,1.673119,[32 26] ; [110  60],[36.12280702 21.87719298] ; [105.87719298  64.12280702],0
b5,1,0.201547,1.631128,[31 27] ; [107  63],[35.10526316 22.89473684] ; [102.89473684  67.10526316],0
s6,1,0.246566,1.34266,[22 36] ; [78 89],[25.77777778 32.22222222] ; [74.22222222 92.77777778],0
s3,1,0.26257,1.255155,[20 35] ; [76 93],[23.57142857 31.42857143] ; [72.42857143 96.57142857],0
p9,1,0.267174,1.231197,[34 21] ; [116  50],[37.33031674 17.66968326] ; [112.66968326  53.33031674],0
p5,1,0.286234,1.13725,[ 3 55] ; [  4 165],[ 1.78854626 56.21145374] ; [  5.21145374 163.78854626],0
b4,1,0.288216,1.127936,[33 25] ; [110  60],[36.37719298 21.62280702] ; [106.62280702  63.37719298],0
n6,1,0.348016,0.880679,[37 21] ; [119  50],[39.85903084 18.14096916] ; [116.14096916  52.85903084],0
p6,1,0.383681,0.758874,[ 3 54] ; [ 15 154],[ 4.53982301 52.46017699] ; [ 13.46017699 155.53982301],0
p2,1,0.39254,0.731058,[29 29] ; [96 74],[31.79824561 26.20175439] ; [93.20175439 76.79824561],0
p8,1,0.4116,0.674175,[12 46] ; [ 27 142],[ 9.96475771 48.03524229] ; [ 29.03524229 139.96475771],0
n3,1,0.463743,0.536845,[17  9] ; [33 25],[15.47619048 10.52380952] ; [34.52380952 23.47619048],0
a1,1,0.467613,0.527612,[ 5 53] ; [ 10 160],[ 3.81578947 54.18421053] ; [ 11.18421053 158.81578947],0
p3,1,0.499955,0.455031,[ 5 53] ; [ 20 149],[ 6.3876652 51.6123348] ; [ 18.6123348 150.3876652],0
n2,1,0.55013,0.357084,[20  8] ; [39 21],[18.77272727  9.22727273] ; [40.22727273 19.77272727],0
p12,1,0.669153,0.182594,[ 2 56] ; [  8 159],[ 2.57777778 55.42222222] ; [  7.42222222 159.57777778],0
v3,1,0.731285,0.117935,[15 41] ; [ 47 114],[16. 40.] ; [ 46. 115.],0
