Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.002851,8.900557,[14 34] ; [43 33],[22.06451613 25.93548387] ; [34.93548387 41.06451613],0
n5,1,0.006671,7.359387,[19 29] ; [49 27],[26.32258065 21.67741935] ; [41.67741935 34.32258065],0
s7,1,0.008278,6.972248,[ 4 38] ; [23 51],[ 9.77586207 32.22413793] ; [17.22413793 56.77586207],0
v4,1,0.010842,6.491021,[31 16] ; [65 11],[36.68292683 10.31707317] ; [59.31707317 16.68292683],0
r4,1,0.032372,4.578671,[25 23] ; [54 22],[30.58064516 17.41935484] ; [48.41935484 27.58064516],0
n4,1,0.048829,3.881227,[23 25] ; [50 26],[28.25806452 19.74193548] ; [44.74193548 31.25806452],0
s5,1,0.062637,3.46615,[ 4 43] ; [16 59],[ 7.70491803 39.29508197] ; [12.29508197 62.70491803],0
r3,1,0.064645,3.414022,[32 16] ; [61 14],[36.29268293 11.70731707] ; [56.70731707 18.29268293],0
s6,1,0.08295,3.006137,[14 34] ; [34 42],[18.58064516 29.41935484] ; [29.41935484 46.58064516],0
r2,1,0.088097,2.908807,[35 12] ; [65 10],[38.52459016  8.47540984] ; [61.47540984 13.52459016],0
n2,1,0.0997,2.710333,[ 9 13] ; [18 10],[11.88 10.12] ; [15.12 12.88],0
b5,1,0.105688,2.617546,[20 28] ; [43 33],[24.38709677 23.61290323] ; [38.61290323 37.38709677],0
p10,1,0.105692,2.617477,[ 9 39] ; [24 51],[12.87804878 35.12195122] ; [20.12195122 54.87804878],0
a6,1,0.111347,2.535002,[31 17] ; [38 38],[26.70967742 21.29032258] ; [42.29032258 33.70967742],0
u2,1,0.150162,2.070602,[14  9] ; [15 21],[11.30508475 11.69491525] ; [17.69491525 18.30508475],0
a5,1,0.211628,1.560253,[27 21] ; [34 42],[23.61290323 24.38709677] ; [37.38709677 38.61290323],0
s3,1,0.245554,1.348421,[21 26] ; [26 50],[17.95934959 29.04065041] ; [29.04065041 46.95934959],0
a8,1,0.265638,1.239135,[ 2 44] ; [ 7 63],[ 3.56896552 42.43103448] ; [ 5.43103448 64.56896552],0
p2,1,0.268639,1.223684,[21 27] ; [41 35],[24. 24.] ; [38. 38.],0
s8,1,0.28516,1.142332,[ 7 41] ; [17 59],[ 9.29032258 38.70967742] ; [14.70967742 61.29032258],0
r1,1,0.285454,1.140937,[29 19] ; [53 23],[31.74193548 16.25806452] ; [50.25806452 25.74193548],0
p3,1,0.294565,1.098637,[10 38] ; [22 53],[12.48780488 35.51219512] ; [19.51219512 55.48780488],0
p4,1,0.298816,1.079472,[15 33] ; [30 44],[17.70491803 30.29508197] ; [27.29508197 46.70491803],0
n1,1,0.300623,1.071429,[ 5 15] ; [11 17],[ 6.66666667 13.33333333] ; [ 9.33333333 18.66666667],0
u1,1,0.304929,1.052514,[ 3 45] ; [ 9 67],[ 4.64516129 43.35483871] ; [ 7.35483871 68.64516129],0
d4,1,0.342959,0.899338,[30 17] ; [54 21],[32.36065574 14.63934426] ; [51.63934426 23.36065574],0
d1,1,0.348391,0.87931,[18 30] ; [35 41],[20.51612903 27.48387097] ; [32.48387097 43.51612903],0
s2,1,0.348502,0.878905,[11 37] ; [23 52],[13.26829268 34.73170732] ; [20.73170732 54.26829268],0
p1,1,0.433954,0.612218,[ 3 44] ; [ 8 68],[ 4.20325203 42.79674797] ; [ 6.79674797 69.20325203],0
v3,1,0.444564,0.584474,[ 8 37] ; [18 58],[ 9.66942149 35.33057851] ; [16.33057851 59.66942149],0
a4,1,0.479411,0.500204,[17 31] ; [22 53],[15.2195122 32.7804878] ; [23.7804878 51.2195122],0
n3,1,0.527854,0.398521,[10 10] ; [16 11],[11.06382979  8.93617021] ; [14.93617021 12.06382979],0
v2,1,0.559512,0.34055,[13 33] ; [25 50],[14.44628099 31.55371901] ; [23.55371901 51.44628099],0
b3,1,0.564544,0.331897,[ 9 20] ; [12 36],[ 7.90909091 21.09090909] ; [13.09090909 34.90909091],0
b2,1,0.564544,0.331897,[ 9 20] ; [12 36],[ 7.90909091 21.09090909] ; [13.09090909 34.90909091],0
p7,1,0.569307,0.323844,[18 30] ; [32 43],[19.51219512 28.48780488] ; [30.48780488 44.51219512],0
a1,1,0.630445,0.231458,[ 5 43] ; [ 6 70],[ 4.25806452 43.74193548] ; [ 6.74193548 69.25806452],0
b4,1,0.650133,0.205732,[31 17] ; [46 30],[29.80645161 18.19354839] ; [47.19354839 28.80645161],0
d2,1,0.661366,0.191869,[24 24] ; [34 40],[22.81967213 25.18032787] ; [35.18032787 38.81967213],0
a7,1,0.680488,0.169577,[27 21] ; [45 30],[28.09756098 19.90243902] ; [43.90243902 31.09756098],0
d3,1,0.712326,0.135965,[23 25] ; [39 37],[24. 24.] ; [38. 38.],0
d5,1,0.719864,0.128623,[32 16] ; [53 23],[32.90322581 15.09677419] ; [52.09677419 23.90322581],0
a2,1,0.735164,0.114422,[ 6 42] ; [ 8 68],[ 5.41935484 42.58064516] ; [ 8.58064516 67.41935484],0
b1,1,0.736978,0.112801,[28 20] ; [42 34],[27.09677419 20.90322581] ; [42.90322581 33.09677419],0
p6,1,0.777688,0.079712,[ 8 40] ; [14 61],[ 8.58536585 39.41463415] ; [13.41463415 61.58536585],0
u3,1,0.790602,0.070505,[12 11] ; [18 19],[11.5 11.5] ; [18.5 18.5],0
s1,1,0.794491,0.067851,[ 3 44] ; [ 4 72],[ 2.67479675 44.32520325] ; [ 4.32520325 71.67479675],0
a3,1,0.83966,0.040937,[25 22] ; [39 37],[24.45528455 22.54471545] ; [39.54471545 36.45528455],0
s4,1,0.947655,0.00431,[ 8 40] ; [12 62],[ 7.86885246 40.13114754] ; [12.13114754 61.86885246],0
p8,1,0.955403,0.003127,[14 33] ; [23 53],[14.13821138 32.86178862] ; [22.86178862 53.13821138],0
