Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,93.223854,[130  50] ; [ 22 109],[87.97427653 92.02572347] ; [64.02572347 66.97427653],1
d4,1,0.0,85.263248,[177   3] ; [74 57],[145.2733119  34.7266881] ; [105.7266881  25.2733119],1
d5,1,0.0,79.973094,[176   4] ; [75 56],[145.2733119  34.7266881] ; [105.7266881  25.2733119],1
d3,1,0.0,78.661865,[162  18] ; [57 74],[126.75241158  53.24758842] ; [92.24758842 38.75241158],1
u1,1,0.0,34.839343,[ 50 130] ; [  3 128],[ 30.67524116 149.32475884] ; [ 22.32475884 108.67524116],1
a2,1,0.0,25.909461,[ 57 123] ; [ 10 121],[ 38.77813505 141.22186495] ; [ 28.22186495 102.77813505],1
a5,1,1e-06,24.422735,[155  25] ; [81 50],[136.59163987  43.40836013] ; [99.40836013 31.59163987],1
a4,1,1e-06,23.955262,[106  74] ; [40 90],[84.77419355 95.22580645] ; [61.22580645 68.77419355],1
a3,1,3.6e-05,17.085103,[140  40] ; [73 58],[123.27974277  56.72025723] ; [89.72025723 41.27974277],1
r1,1,0.000175,14.085439,[149  30] ; [84 46],[134.97411003  44.02588997] ; [98.02588997 31.97411003],1
r2,1,0.000651,11.623677,[172   6] ; [111  18],[164.08469055  13.91530945] ; [118.91530945  10.08469055],1
p6,1,0.002923,8.854927,[99 79] ; [50 80],[86.11038961 91.88961039] ; [62.88961039 67.11038961],0
s2,1,0.005953,7.564366,[106  74] ; [56 74],[94.06451613 85.93548387] ; [67.93548387 62.06451613],0
s6,1,0.006297,7.463276,[140  39] ; [82 46],[129.43973941  49.56026059] ; [92.56026059 35.43973941],0
n4,1,0.007118,7.24301,[147  33] ; [89 41],[137.03225806  42.96774194] ; [98.96774194 31.03225806],0
r4,1,0.008684,6.886657,[163  17] ; [105  26],[155.11254019  24.88745981] ; [112.88745981  18.11254019],0
s8,1,0.011818,6.337917,[89 91] ; [46 85],[ 78.13504823 101.86495177] ; [56.86495177 74.13504823],0
