Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,54.221311,[167   2] ; [16 10],[158.6  10.4] ; [24.4  1.6],1
r1,1,0.0,27.705029,[138  30] ; [ 9 17],[127.29896907  40.70103093] ; [19.70103093  6.29896907],1
v4,1,0.000408,12.494217,[159  10] ; [19  7],[154.26666667  14.73333333] ; [23.73333333  2.26666667],1
s8,1,0.000847,11.135112,[70 98] ; [ 2 24],[ 62.35051546 105.64948454] ; [ 9.64948454 16.35051546],1
s6,1,0.00157,9.994949,[115  49] ; [10 16],[107.89473684  56.10526316] ; [17.10526316  8.89473684],0
u3,1,0.002149,9.417904,[35 21] ; [ 2 11],[30.02898551 25.97101449] ; [6.97101449 6.02898551],0
n3,1,0.0024,9.215612,[42 12] ; [5 9],[37.32352941 16.67647059] ; [9.67647059 4.32352941],0
n5,1,0.003401,8.578862,[103  65] ; [ 8 18],[96.12371134 71.87628866] ; [14.87628866 11.12371134],0
s7,1,0.011173,6.437647,[78 78] ; [ 5 18],[72.33519553 83.66480447] ; [10.66480447 12.33519553],0
a5,1,0.01616,5.78536,[119  51] ; [12 14],[113.62244898  56.37755102] ; [17.37755102  8.62244898],0
p4,1,0.016905,5.706171,[87 80] ; [ 7 19],[81.33678756 85.66321244] ; [12.66321244 13.33678756],0
a4,1,0.021735,5.266892,[80 90] ; [ 6 20],[74.59183673 95.40816327] ; [11.40816327 14.59183673],0
n6,1,0.024975,5.025628,[124  44] ; [13 12],[119.25388601  48.74611399] ; [17.74611399  7.25388601],0
n4,1,0.03223,4.586204,[108  60] ; [11 15],[103.05154639  64.94845361] ; [15.94845361 10.05154639],0
p9,1,0.034725,4.458647,[110  53] ; [12 14],[105.21693122  57.78306878] ; [16.78306878  9.21693122],0
n1,1,0.038521,4.281877,[24 30] ; [ 2 12],[20.64705882 33.35294118] ; [5.35294118 8.64705882],0
d5,1,0.04724,3.936815,[138  30] ; [17  9],[134.22680412  33.77319588] ; [20.77319588  5.22680412],0
u1,1,0.050923,3.810805,[ 33 137] ; [ 1 25],[ 29.48979592 140.51020408] ; [ 4.51020408 21.48979592],0
p10,1,0.067504,3.3427,[94 69] ; [10 16],[89.69312169 73.30687831] ; [14.30687831 11.69312169],0
s3,1,0.080441,3.055968,[96 73] ; [10 16],[91.86666667 77.13333333] ; [14.13333333 11.86666667],0
a6,1,0.083265,3.0,[108  61] ; [12 14],[104.  65.] ; [16. 10.],0
a2,1,0.088737,2.897134,[ 46 124] ; [ 3 23],[ 42.5 127.5] ; [ 6.5 19.5],0
u2,1,0.091603,2.845982,[29 27] ; [3 9],[26.35294118 29.64705882] ; [5.64705882 6.35294118],0
n2,1,0.094225,2.800663,[41 15] ; [7 7],[38.4 17.6] ; [9.6 4.4],0
v3,1,0.09607,2.769606,[ 57 102] ; [ 5 21],[ 53.28648649 105.71351351] ; [ 8.71351351 17.28648649],0
p8,1,0.104823,2.630584,[ 59 108] ; [ 5 21],[ 55.37823834 111.62176166] ; [ 8.62176166 17.37823834],0
s5,1,0.128011,2.316456,[ 56 102] ; [ 5 20],[ 52.66666667 105.33333333] ; [ 8.33333333 16.66666667],0
s2,1,0.128917,2.305503,[92 77] ; [10 16],[88.4 80.6] ; [13.6 12.4],0
p2,1,0.15074,2.064743,[121  48] ; [15 11],[117.86666667  51.13333333] ; [18.13333333  7.86666667],0
a3,1,0.16413,1.935756,[112  57] ; [13 12],[108.89175258  60.10824742] ; [16.10824742  8.89175258],0
a8,1,0.165324,1.924844,[ 21 130] ; [ 1 24],[ 18.875 132.125] ; [ 3.125 21.875],0
p7,1,0.176903,1.823454,[88 79] ; [10 16],[84.79792746 82.20207254] ; [13.20207254 12.79792746],0
p6,1,0.187237,1.739225,[ 55 111] ; [ 5 20],[ 52.14659686 113.85340314] ; [ 7.85340314 17.14659686],0
a7,1,0.187445,1.737589,[125  44] ; [16 10],[122.2  46.8] ; [18.8  7.2],0
p3,1,0.200522,1.638568,[70 99] ; [ 7 18],[ 67.07731959 101.92268041] ; [ 9.92268041 15.07731959],0
b1,1,0.206417,1.59638,[82 88] ; [16 10],[85. 85.] ; [13. 13.],0
s4,1,0.223485,1.481855,[ 37 132] ; [ 3 23],[ 34.66666667 134.33333333] ; [ 5.33333333 20.66666667],0
s1,1,0.289108,1.123768,[ 10 158] ; [ 3 23],[ 11.25773196 156.74226804] ; [ 1.74226804 24.25773196],0
d2,1,0.298368,1.081473,[90 79] ; [11 15],[87.53333333 81.46666667] ; [13.46666667 12.53333333],0
a1,1,0.317744,0.998209,[  6 164] ; [ 2 24],[  6.93877551 163.06122449] ; [ 1.06122449 24.93877551],0
v1,1,0.340701,0.907792,[78 91] ; [ 9 16],[75.78865979 93.21134021] ; [11.21134021 13.78865979],0
d1,1,0.415464,0.663112,[93 77] ; [12 14],[91.07142857 78.92857143] ; [13.92857143 12.07142857],0
