Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,60.420166,[217  47] ; [51 68],[184.7310705  79.2689295] ; [83.2689295 35.7310705],1
n6,1,2.1e-05,18.085754,[225  40] ; [79 41],[209.24675325  55.75324675] ; [94.75324675 25.24675325],1
a5,1,0.000488,12.159242,[160 105] ; [50 71],[144.17098446 120.82901554] ; [65.82901554 55.17098446],1
p3,1,0.000499,12.120389,[128 135] ; [36 85],[112.32291667 150.67708333] ; [51.67708333 69.32291667],1
s6,1,0.002824,8.917547,[171  86] ; [60 59],[157.89095745  99.10904255] ; [73.10904255 45.89095745],0
p11,1,0.002991,8.81295,[213  53] ; [80 41],[201.39018088  64.60981912] ; [91.60981912 29.39018088],0
r4,1,0.006233,7.481656,[240  26] ; [97 24],[231.63307494  34.36692506] ; [105.36692506  15.63307494],0
r1,1,0.006607,7.376878,[200  65] ; [75 46],[188.79533679  76.20466321] ; [86.20466321 34.79533679],0
v3,1,0.006997,7.273624,[ 97 164] ; [27 90],[ 85.61904762 175.38095238] ; [38.38095238 78.61904762],0
s7,1,0.00757,7.132529,[113 134] ; [37 82],[101.2295082 145.7704918] ; [48.7704918 70.2295082],0
p2,1,0.008545,6.915635,[217  45] ; [86 35],[207.27415144  54.72584856] ; [95.72584856 25.27415144],0
v1,1,0.015798,5.82526,[132 126] ; [45 74],[121.12997347 136.87002653] ; [55.87002653 63.12997347],0
n1,1,0.021397,5.29414,[27 30] ; [11 33],[21.44554455 35.55445545] ; [16.55445545 27.44554455],0
p4,1,0.031677,4.61591,[138 124] ; [49 71],[128.2565445 133.7434555] ; [58.7434555 61.2565445],0
r2,1,0.033912,4.499119,[248  16] ; [106  15],[242.74285714  21.25714286] ; [111.25714286   9.74285714],0
a4,1,0.036358,4.380228,[ 74 189] ; [22 99],[ 65.75 197.25] ; [30.25 90.75],0
a8,1,0.042576,4.112139,[ 39 210] ; [  9 105],[ 32.92561983 216.07438017] ; [15.07438017 98.92561983],0
p6,1,0.045589,3.996728,[ 88 171] ; [28 90],[ 79.69230769 179.30769231] ; [36.30769231 81.69230769],0
s4,1,0.046188,3.974728,[ 39 224] ; [28 93],[ 45.88802083 217.11197917] ; [21.11197917 99.88802083],0
p8,1,0.049355,3.863251,[129 129] ; [47 73],[120.12698413 137.87301587] ; [55.87301587 64.12698413],0
