Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,43.167224,[43  1] ; [25 45],[26.24561404 17.75438596] ; [41.75438596 28.24561404],1
d3,1,0.0,37.260152,[39  5] ; [21 49],[23.15789474 20.84210526] ; [36.84210526 33.15789474],1
d2,1,0.0,31.62251,[31 11] ; [14 56],[16.875 25.125] ; [28.125 41.875],1
d4,1,0.0,27.888331,[42  1] ; [35 35],[29.30088496 13.69911504] ; [47.69911504 22.30088496],1
v2,1,0.000963,10.898034,[22 21] ; [14 53],[14.07272727 28.92727273] ; [21.92727273 45.07272727],1
a4,1,0.002397,9.217786,[21 22] ; [15 55],[13.69911504 29.30088496] ; [22.30088496 47.69911504],0
r2,1,0.00659,7.381566,[29 11] ; [30 36],[22.26415094 17.73584906] ; [36.73584906 29.26415094],0
a5,1,0.010918,6.478595,[29 15] ; [29 41],[22.38596491 21.61403509] ; [35.61403509 34.38596491],0
a7,1,0.011545,6.379508,[28 15] ; [28 41],[21.5 21.5] ; [34.5 34.5],0
a2,1,0.014434,5.984278,[ 8 36] ; [ 3 67],[ 4.24561404 39.75438596] ; [ 6.75438596 63.24561404],0
p7,1,0.019835,5.42638,[ 7 34] ; [26 42],[12.41284404 28.58715596] ; [20.58715596 47.41284404],0
p5,1,0.02114,5.31518,[ 5 38] ; [ 1 67],[ 2.32432432 40.67567568] ; [ 3.67567568 64.32432432],0
s5,1,0.030365,4.688522,[12 32] ; [ 8 62],[ 7.71929825 36.28070175] ; [12.28070175 57.71929825],0
a3,1,0.032172,4.589317,[31 13] ; [34 34],[25.53571429 18.46428571] ; [39.46428571 28.53571429],0
s2,1,0.044289,4.045499,[16 27] ; [14 56],[11.4159292 31.5840708] ; [18.5840708 51.4159292],0
b4,1,0.062263,3.47605,[31 13] ; [37 33],[26.24561404 17.75438596] ; [41.75438596 28.24561404],0
s3,1,0.071892,3.239274,[19 23] ; [19 48],[14.64220183 27.35779817] ; [23.35779817 43.64220183],0
a6,1,0.079656,3.071906,[25 19] ; [28 42],[20.45614035 23.54385965] ; [32.54385965 37.45614035],0
v3,1,0.092182,2.835845,[13 31] ; [11 57],[ 9.42857143 34.57142857] ; [14.57142857 53.42857143],0
r1,1,0.0954,2.780811,[17 26] ; [17 52],[13.05357143 29.94642857] ; [20.94642857 48.05357143],0
s7,1,0.131027,2.280298,[14 26] ; [15 54],[10.64220183 29.35779817] ; [18.35779817 50.64220183],0
r3,1,0.145939,2.114196,[26 17] ; [31 36],[22.28181818 20.71818182] ; [34.71818182 32.28181818],0
s8,1,0.187812,1.734695,[ 9 35] ; [ 8 62],[ 6.56140351 37.43859649] ; [10.43859649 59.56140351],0
n1,1,0.19023,1.715832,[ 6 18] ; [13 18],[ 8.29090909 15.70909091] ; [10.70909091 20.29090909],0
n2,1,0.253568,1.303539,[11 13] ; [19 12],[13.09090909 10.90909091] ; [16.90909091 14.09090909],0
p9,1,0.264376,1.245697,[19 22] ; [39 29],[21.81651376 19.18348624] ; [36.18348624 31.81651376],0
p8,1,0.28249,1.155073,[ 8 35] ; [19 50],[10.36607143 32.63392857] ; [16.63392857 52.36607143],0
u1,1,0.298157,1.08242,[ 4 40] ; [ 3 67],[ 2.70175439 41.29824561] ; [ 4.29824561 65.70175439],0
p2,1,0.302113,1.064843,[20 23] ; [39 30],[22.65178571 20.34821429] ; [36.34821429 32.65178571],0
s6,1,0.378843,0.774453,[17 26] ; [22 48],[14.84070796 28.15929204] ; [24.15929204 45.84070796],0
s1,1,0.401624,0.703458,[ 2 42] ; [ 6 63],[ 3.11504425 40.88495575] ; [ 4.88495575 64.11504425],0
u3,1,0.411144,0.675489,[6 7] ; [12 24],[4.7755102 8.2244898] ; [13.2244898 22.7755102],0
b2,1,0.429738,0.623531,[ 8 21] ; [15 26],[ 9.52857143 19.47142857] ; [13.47142857 27.52857143],0
b3,1,0.429738,0.623531,[ 8 21] ; [15 26],[ 9.52857143 19.47142857] ; [13.47142857 27.52857143],0
b1,1,0.53451,0.38581,[20 24] ; [36 34],[21.61403509 22.38596491] ; [34.38596491 35.61403509],0
a1,1,0.537968,0.37932,[ 4 40] ; [ 9 61],[ 5.01754386 38.98245614] ; [ 7.98245614 62.01754386],0
p3,1,0.548194,0.360562,[10 33] ; [13 57],[ 8.75221239 34.24778761] ; [14.24778761 55.75221239],0
a8,1,0.556474,0.345846,[ 2 39] ; [ 5 59],[ 2.73333333 38.26666667] ; [ 4.26666667 59.73333333],0
n3,1,0.610063,0.260084,[11 12] ; [17 14],[11.92592593 11.07407407] ; [16.07407407 14.92592593],0
n4,1,0.610615,0.25928,[27 17] ; [39 30],[25.69911504 18.30088496] ; [40.30088496 28.69911504],0
s4,1,0.617189,0.249838,[ 6 38] ; [12 58],[ 6.94736842 37.05263158] ; [11.05263158 58.94736842],0
n5,1,0.64066,0.21788,[24 19] ; [41 27],[25.18018018 17.81981982] ; [39.81981982 28.18018018],0
p1,1,0.640838,0.217648,[ 5 39] ; [ 6 63],[ 4.28318584 39.71681416] ; [ 6.71681416 62.28318584],0
p11,1,0.655491,0.199048,[22 22] ; [32 38],[20.84210526 23.15789474] ; [33.15789474 36.84210526],0
n6,1,0.6591,0.194618,[25 17] ; [37 30],[23.88990826 18.11009174] ; [38.11009174 28.88990826],0
p10,1,0.720186,0.128315,[23 20] ; [34 34],[22.08108108 20.91891892] ; [34.91891892 33.08108108],0
p4,1,0.723389,0.125269,[13 30] ; [19 51],[12.17699115 30.82300885] ; [19.82300885 50.17699115],0
u2,1,0.839797,0.040866,[5 8] ; [12 22],[4.70212766 8.29787234] ; [12.29787234 21.70212766],0
b5,1,0.881922,0.022062,[22 22] ; [34 36],[21.61403509 22.38596491] ; [34.38596491 35.61403509],0
v1,1,0.915213,0.011335,[14 28] ; [22 46],[13.74545455 28.25454545] ; [22.25454545 45.74545455],0
v4,1,0.973494,0.001104,[25 18] ; [38 27],[25.08333333 17.91666667] ; [37.91666667 27.08333333],0
