Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,60.896928,[37 30] ; [441  47],[57.7045045  9.2954955] ; [420.2954955  67.7045045],1
p10,1,0.0,42.845343,[36 29] ; [423  61],[54.3442623 10.6557377] ; [404.6557377  79.3442623],1
p9,1,0.0,28.343792,[43 23] ; [429  52],[56.95063985  9.04936015] ; [415.04936015  65.95063985],1
p11,1,2e-06,22.901859,[40 27] ; [412  78],[54.36983842 12.63016158] ; [397.63016158  92.36983842],1
r4,1,8e-06,19.85176,[51 16] ; [455  35],[60.86535009  6.13464991] ; [445.13464991  44.86535009],1
p4,1,3.3e-05,17.261122,[27 39] ; [326 160],[42.20652174 23.79347826] ; [310.79347826 175.20652174],1
p6,1,6.4e-05,15.991276,[11 53] ; [209 274],[25.74040219 38.25959781] ; [194.25959781 288.74040219],1
p8,1,6.4e-05,15.984105,[20 45] ; [273 205],[35.07366483 29.92633517] ; [257.92633517 220.07366483],1
v4,1,0.000116,14.85403,[56 10] ; [469  19],[62.54512635  3.45487365] ; [462.45487365  25.54512635],1
s6,1,0.000123,14.741543,[32 35] ; [337 137],[45.6987061 21.3012939] ; [323.3012939 150.6987061],1
s5,1,0.000161,14.242912,[ 9 53] ; [183 286],[22.4180791 39.5819209] ; [169.5819209 299.4180791],1
s8,1,0.000275,13.235211,[19 48] ; [252 232],[32.95281307 34.04718693] ; [238.04718693 245.95281307],1
s7,1,0.000303,13.05391,[21 41] ; [271 195],[34.28787879 27.71212121] ; [257.71212121 208.28787879],1
r3,1,0.000617,11.722517,[57 10] ; [465  22],[63.1299639  3.8700361] ; [458.8700361  28.1299639],1
s2,1,0.000959,10.904386,[22 44] ; [265 217],[34.56569343 31.43430657] ; [252.43430657 229.56569343],1
u1,1,0.001684,9.865405,[ 6 61] ; [130 360],[16.35906643 50.64093357] ; [119.64093357 370.35906643],0
d1,1,0.002122,9.440612,[35 32] ; [347 143],[45.9497307 21.0502693] ; [336.0502693 153.9497307],0
p2,1,0.00346,8.54742,[47 18] ; [420  67],[54.99094203 10.00905797] ; [412.00905797  74.99094203],0
p7,1,0.004677,8.000343,[31 34] ; [314 164],[41.29834254 23.70165746] ; [303.70165746 174.29834254],0
b1,1,0.005649,7.658938,[38 29] ; [191 299],[27.54578097 39.45421903] ; [201.45421903 288.54578097],0
p3,1,0.018757,5.524074,[27 39] ; [274 213],[35.92405063 30.07594937] ; [265.07594937 221.92405063],0
v2,1,0.025187,5.010983,[30 35] ; [289 187],[38.3271719 26.6728281] ; [280.6728281 195.3271719],0
p5,1,0.02891,4.772952,[ 3 63] ; [ 69 417],[ 8.60869565 57.39130435] ; [ 63.39130435 422.60869565],0
d4,1,0.030782,4.665107,[51 15] ; [426  63],[56.72432432  9.27567568] ; [420.27567568  68.72432432],0
r1,1,0.033164,4.537318,[51 16] ; [420  68],[56.85945946 10.14054054] ; [414.14054054  73.85945946],0
r2,1,0.064761,3.411066,[60  5] ; [467  15],[62.62340037  2.37659963] ; [464.37659963  17.62340037],0
v1,1,0.068199,3.325847,[30 35] ; [276 199],[36.83333333 28.16666667] ; [269.16666667 205.83333333],0
b2,1,0.092644,2.827815,[11 27] ; [139 183],[15.83333333 22.16666667] ; [134.16666667 187.83333333],0
b3,1,0.092644,2.827815,[11 27] ; [139 183],[15.83333333 22.16666667] ; [134.16666667 187.83333333],0
u3,1,0.097197,2.750952,[9 2] ; [53 42],[6.43396226 4.56603774] ; [55.56603774 39.43396226],0
s1,1,0.130653,2.284734,[ 4 61] ; [ 13 470],[ 2.01642336 62.98357664] ; [ 14.98357664 468.01642336],0
n3,1,0.151574,2.056343,[12  7] ; [70 19],[14.42592593  4.57407407] ; [67.57407407 21.42592593],0
v3,1,0.171586,1.869034,[21 38] ; [214 262],[25.91588785 33.08411215] ; [209.08411215 266.91588785],0
p12,1,0.177214,1.820837,[ 3 61] ; [ 48 437],[ 5.94535519 58.05464481] ; [ 45.05464481 439.94535519],0
d5,1,0.17969,1.800186,[54 12] ; [429  60],[57.43783784  8.56216216] ; [425.56216216  63.43783784],0
u2,1,0.204944,1.606789,[8 3] ; [50 45],[6.01886792 4.98113208] ; [51.98113208 43.01886792],0
s3,1,0.225755,1.46741,[32 33] ; [275 206],[36.54761905 28.45238095] ; [270.45238095 210.54761905],0
a2,1,0.227091,1.458989,[18 49] ; [168 322],[22.37342908 44.62657092] ; [163.62657092 326.37342908],0
d2,1,0.270585,1.213778,[36 30] ; [300 187],[40.10126582 25.89873418] ; [295.89873418 191.10126582],0
b5,1,0.294733,1.097873,[44 23] ; [289 201],[40.0556553 26.9443447] ; [292.9443447 197.0556553],0
d3,1,0.309533,1.032668,[44 22] ; [356 134],[47.48201439 18.51798561] ; [352.51798561 137.48201439],0
a1,1,0.376418,0.782366,[ 6 61] ; [ 30 460],[ 4.33034111 62.66965889] ; [ 31.66965889 458.33034111],0
a3,1,0.405112,0.693101,[56 10] ; [394  95],[53.51351351 12.48648649] ; [396.48648649  92.51351351],0
s4,1,0.533962,0.386845,[ 8 59] ; [ 71 409],[ 9.67641682 57.32358318] ; [ 69.32358318 410.67641682],0
p1,1,0.591009,0.288772,[ 5 61] ; [ 47 441],[ 6.19494585 59.80505415] ; [ 45.80505415 442.19494585],0
a8,1,0.604596,0.268119,[11 50] ; [ 68 372],[ 9.61876248 51.38123752] ; [ 69.38123752 370.61876248],0
b4,1,0.624879,0.23907,[37 30] ; [286 204],[38.85278276 28.14721724] ; [284.14721724 205.85278276],0
a4,1,0.626088,0.237403,[36 31] ; [277 210],[37.85379061 29.14620939] ; [275.14620939 211.85379061],0
a7,1,0.785977,0.073733,[50 17] ; [358 132],[49.07719928 17.92280072] ; [358.92280072 131.07719928],0
a6,1,0.831534,0.045256,[49 17] ; [357 132],[48.28108108 17.71891892] ; [357.71891892 131.28108108],0
n2,1,0.868242,0.02752,[16  5] ; [67 23],[15.7027027  5.2972973] ; [67.2972973 22.7027027],0
n1,1,0.955827,0.003068,[ 9 11] ; [39 49],[ 8.88888889 11.11111111] ; [39.11111111 48.88888889],0
