Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,58.173629,[455  66] ; [69 51],[425.90327613  95.09672387] ; [98.09672387 21.90327613],1
p9,1,0.0,41.160135,[463  57] ; [78 41],[440.25039124  79.74960876] ; [100.74960876  18.25039124],1
p2,1,1e-06,24.726176,[458  66] ; [85 38],[439.77125193  84.22874807] ; [103.22874807  19.77125193],1
r3,1,5e-06,20.785347,[509  16] ; [108  16],[499.11402157  25.88597843] ; [117.88597843   6.11402157],1
p8,1,1.3e-05,18.940834,[294 224] ; [43 80],[272.33385335 245.66614665] ; [64.66614665 58.33385335],1
b1,1,3.7e-05,17.024781,[176 352] ; [66 58],[195.97546012 332.02453988] ; [46.02453988 77.97546012],1
r4,1,0.001012,10.804567,[483  45] ; [101  23],[472.93251534  55.06748466] ; [111.06748466  12.93251534],0
b5,1,0.004608,8.027347,[297 231] ; [87 37],[310.96932515 217.03067485] ; [73.03067485 50.96932515],0
v2,1,0.004821,7.945574,[308 199] ; [57 65],[294.20508744 212.79491256] ; [70.79491256 51.20508744],0
p7,1,0.005405,7.738807,[338 177] ; [63 58],[324.7091195 190.2908805] ; [76.2908805 44.7091195],0
a6,1,0.005868,7.590373,[365 161] ; [70 54],[352.01538462 173.98461538] ; [82.98461538 41.01538462],0
u2,1,0.008636,6.89662,[84 61] ; [16 29],[76.31578947 68.68421053] ; [23.68421053 21.31578947],0
a5,1,0.012971,6.173092,[394 133] ; [79 45],[382.9047619 144.0952381] ; [90.0952381 33.9047619],0
v1,1,0.013489,6.103861,[289 221] ; [54 68],[276.78797468 233.21202532] ; [66.21202532 55.78797468],0
n1,1,0.015597,5.847738,[34 69] ; [22 18],[40.33566434 62.66433566] ; [15.66433566 24.33566434],0
p3,1,0.018247,5.572236,[276 250] ; [50 73],[264.21571649 261.78428351] ; [61.78428351 61.21571649],0
p12,1,0.019151,5.487668,[ 51 472] ; [  4 120],[ 44.45904173 478.54095827] ; [ 10.54095827 113.45904173],0
p4,1,0.021477,5.287648,[325 201] ; [61 60],[313.8114374 212.1885626] ; [72.1885626 48.8114374],0
s1,1,0.028507,4.797162,[ 11 511] ; [  7 115],[ 14.59006211 507.40993789] ; [  3.40993789 118.59006211],0
a3,1,0.049616,3.854381,[382 144] ; [77 44],[373.15919629 152.84080371] ; [85.84080371 35.15919629],0
n4,1,0.063861,3.434159,[441  87] ; [94 29],[433.91705069  94.08294931] ; [101.08294931  21.91705069],0
r1,1,0.074409,3.182978,[423 104] ; [89 33],[415.75346687 111.24653313] ; [96.24653313 25.75346687],0
d4,1,0.084332,2.979375,[437  88] ; [95 29],[430.35439137  94.64560863] ; [101.64560863  22.35439137],0
v4,1,0.09309,2.820119,[502  23] ; [114  10],[498.30508475  26.69491525] ; [117.69491525   6.30508475],0
d5,1,0.096464,2.763058,[430  97] ; [93 31],[423.38095238 103.61904762] ; [99.61904762 24.38095238],0
d3,1,0.104535,2.634962,[359 168] ; [75 49],[351.33333333 175.66666667] ; [82.66666667 41.33333333],0
n3,1,0.108061,2.582345,[76 26] ; [25 16],[72.04195804 29.95804196] ; [28.95804196 12.04195804],0
v3,1,0.11705,2.456362,[225 284] ; [44 77],[217.33492063 291.66507937] ; [51.66507937 69.33492063],0
d1,1,0.130897,2.281838,[316 212] ; [65 59],[308.5398773 219.4601227] ; [72.4601227 51.5398773],0
n5,1,0.134802,2.236309,[426 100] ; [93 31],[419.99076923 106.00923077] ; [99.00923077 24.99076923],0
b2,1,0.176288,1.828639,[147 196] ; [22 43],[142.07598039 200.92401961] ; [26.92401961 38.07598039],0
b3,1,0.176288,1.828639,[147 196] ; [22 43],[142.07598039 200.92401961] ; [26.92401961 38.07598039],0
a7,1,0.211168,1.563398,[381 144] ; [83 41],[375.34668721 149.65331279] ; [88.65331279 35.34668721],0
b4,1,0.221276,1.496074,[317 211] ; [67 57],[310.96932515 217.03067485] ; [73.03067485 50.96932515],0
p5,1,0.231401,1.432227,[ 72 450] ; [ 12 111],[ 67.98139535 454.01860465] ; [ 16.01860465 106.98139535],0
a4,1,0.250738,1.319186,[241 284] ; [49 73],[235.31684699 289.68315301] ; [54.68315301 67.31684699],0
r2,1,0.273209,1.200562,[492  29] ; [112  10],[489.39968896  31.60031104] ; [114.60031104   7.39968896],0
a8,1,0.325236,0.967775,[ 80 400] ; [14 95],[ 76.60441426 403.39558574] ; [17.39558574 91.60441426],0
