Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,53.813233,[ 32 148] ; [82 62],[ 63.33333333 116.66666667] ; [50.66666667 93.33333333],1
p2,1,1e-06,24.67726,[105  75] ; [120  23],[125.3869969  54.6130031] ; [99.6130031 43.3869969],1
p6,1,1e-05,19.489122,[ 24 156] ; [48 93],[ 40.37383178 139.62616822] ; [ 31.62616822 109.37383178],1
s7,1,2.5e-05,17.736766,[ 61 114] ; [80 56],[79.34083601 95.65916399] ; [61.65916399 74.34083601],1
r3,1,5.3e-05,16.3256,[147  32] ; [139   5],[158.49535604  20.50464396] ; [127.50464396  16.49535604],1
s6,1,0.000107,15.011815,[97 83] ; [107  36],[113.68421053  66.31578947] ; [90.31578947 52.68421053],1
r4,1,0.000129,14.657043,[133  48] ; [130  14],[146.47076923  34.52923077] ; [116.52923077  27.47076923],1
d5,1,0.000143,14.466067,[129  51] ; [128  16],[142.77777778  37.22222222] ; [114.22222222  29.77777778],1
n6,1,0.000225,13.608046,[139  41] ; [133  11],[151.11111111  28.88888889] ; [120.88888889  23.11111111],1
p9,1,0.000226,13.598993,[125  53] ; [125  18],[138.62928349  39.37071651] ; [111.37071651  31.62928349],1
s2,1,0.000384,12.609907,[ 71 107] ; [85 57],[86.775 91.225] ; [69.225 72.775],1
u1,1,0.00064,11.655836,[ 23 158] ; [ 40 104],[ 35.08615385 145.91384615] ; [ 27.91384615 116.08615385],1
p10,1,0.000856,11.115714,[120  60] ; [118  24],[133.04347826  46.95652174] ; [104.95652174  37.04347826],1
p7,1,0.001483,10.099506,[ 59 116] ; [73 69],[ 72.87066246 102.12933754] ; [59.12933754 82.87066246],0
p5,1,0.002739,8.973919,[  4 176] ; [ 14 126],[ 10.125 169.875] ; [  7.875 132.125],0
n4,1,0.002864,8.892303,[146  35] ; [132  11],[155.30246914  25.69753086] ; [122.69753086  20.30246914],0
d1,1,0.00572,7.63644,[84 97] ; [89 55],[96.34769231 84.65230769] ; [76.65230769 67.34769231],0
d3,1,0.005738,7.630881,[100  79] ; [102  42],[111.94427245  67.05572755] ; [90.05572755 53.94427245],0
v4,1,0.006121,7.514188,[151  29] ; [135   9],[158.88888889  21.11111111] ; [127.11111111  16.88888889],0
a4,1,0.00861,6.901884,[ 73 107] ; [79 64],[84.70588235 95.29411765] ; [67.29411765 75.70588235],0
a2,1,0.012597,6.224823,[ 37 144] ; [47 97],[ 46.78153846 134.21846154] ; [ 37.21846154 106.78153846],0
a5,1,0.012636,6.219413,[115  66] ; [110  34],[125.30769231  55.69230769] ; [99.69230769 44.30769231],0
s5,1,0.015243,5.888148,[ 38 138] ; [47 92],[ 47.49206349 128.50793651] ; [ 37.50793651 101.49206349],0
p11,1,0.02188,5.255339,[117  64] ; [110  34],[126.42153846  54.57846154] ; [100.57846154  43.42153846],0
d2,1,0.023772,5.111164,[79 98] ; [82 61],[89.053125 87.946875] ; [71.946875 71.053125],0
a1,1,0.023884,5.103013,[ 16 165] ; [  4 140],[ 11.13846154 169.86153846] ; [  8.86153846 135.13846154],0
s8,1,0.030122,4.702309,[ 58 123] ; [63 81],[ 67.38769231 113.61230769] ; [53.61230769 90.38769231],0
v1,1,0.037837,4.31235,[ 76 101] ; [75 62],[85.11783439 91.88216561] ; [65.88216561 71.11783439],0
a7,1,0.053744,3.720639,[109  71] ; [102  42],[117.22222222  62.77777778] ; [93.77777778 50.22222222],0
a3,1,0.060495,3.523766,[119  61] ; [109  35],[126.66666667  53.33333333] ; [101.33333333  42.66666667],0
r1,1,0.063456,3.444667,[123  57] ; [111  32],[130.40247678  49.59752322] ; [103.59752322  39.40247678],0
v2,1,0.0731,3.212013,[76 95] ; [76 63],[83.84516129 87.15483871] ; [68.15483871 70.84516129],0
n3,1,0.091468,2.848347,[44 25] ; [25  6],[47.61 21.39] ; [21.39  9.61],0
s3,1,0.112837,2.514029,[92 88] ; [84 56],[99. 81.] ; [77. 63.],0
r2,1,0.128582,2.309543,[159  20] ; [134   9],[162.87888199  16.12111801] ; [130.12111801  12.87888199],0
n1,1,0.147573,2.097156,[26 43] ; [16 14],[29.27272727 39.72727273] ; [12.72727273 17.27272727],0
a6,1,0.165374,1.924386,[117  63] ; [104  40],[122.77777778  57.22222222] ; [98.22222222 45.77777778],0
b5,1,0.184418,1.761655,[109  72] ; [97 47],[114.72615385  66.27384615] ; [91.27384615 52.72615385],0
v3,1,0.248928,1.32931,[ 60 116] ; [55 81],[ 64.87179487 111.12820513] ; [50.12820513 85.87179487],0
u3,1,0.257016,1.284758,[28 34] ; [20 15],[30.68041237 31.31958763] ; [17.31958763 17.68041237],0
b4,1,0.367698,0.81143,[112  69] ; [82 62],[108.04307692  72.95692308] ; [85.95692308 58.04307692],0
n2,1,0.442324,0.590245,[49 21] ; [24  7],[50.59405941 19.40594059] ; [22.40594059  8.59405941],0
d4,1,0.471434,0.518613,[131  47] ; [111  33],[133.77639752  44.22360248] ; [108.22360248  35.77639752],0
u4,1,0.489502,0.47762,[  3 178] ; [  4 140],[  3.89846154 177.10153846] ; [  3.10153846 140.89846154],0
s4,1,0.498009,0.459178,[ 23 156] ; [ 22 120],[ 25.09345794 153.90654206] ; [ 19.90654206 122.09345794],0
b1,1,0.906991,0.01365,[ 73 108] ; [59 85],[ 73.51384615 107.48615385] ; [58.48615385 85.51384615],0
a8,1,0.912206,0.012156,[ 23 148] ; [ 16 107],[ 22.68367347 148.31632653] ; [ 16.31632653 106.68367347],0
b2,1,0.924681,0.008938,[42 67] ; [38 59],[42.33009709 66.66990291] ; [37.66990291 59.33009709],0
b3,1,0.924681,0.008938,[42 67] ; [38 59],[42.33009709 66.66990291] ; [37.66990291 59.33009709],0
u2,1,0.938941,0.005868,[30 31] ; [17 17],[30.17894737 30.82105263] ; [16.82105263 17.17894737],0
s1,1,0.939047,0.005847,[  8 170] ; [  6 133],[  7.86119874 170.13880126] ; [  6.13880126 132.86119874],0
p1,1,0.948701,0.004139,[ 11 170] ; [  9 135],[ 11.13846154 169.86153846] ; [  8.86153846 135.13846154],0
p12,1,0.948701,0.004139,[ 11 170] ; [  9 135],[ 11.13846154 169.86153846] ; [  8.86153846 135.13846154],0
