Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000509,12.083592,[45 16] ; [ 3 10],[39.56756757 21.43243243] ; [8.43243243 4.56756757],1
p7,1,0.000851,11.127518,[52  9] ; [5 7],[47.63013699 13.36986301] ; [9.36986301 2.63013699],1
s6,1,0.021734,5.266959,[51  7] ; [8 5],[48.1971831  9.8028169] ; [10.8028169  2.1971831],0
p3,1,0.026105,4.949032,[51 11] ; [7 6],[47.94666667 14.05333333] ; [10.05333333  2.94666667],0
n4,1,0.039093,4.25681,[57  6] ; [9 4],[54.71052632  8.28947368] ; [11.28947368  1.71052632],0
p12,1,0.048176,3.903832,[22 40] ; [ 1 12],[19.01333333 42.98666667] ; [3.98666667 9.01333333],0
u2,1,0.064458,3.418803,[11  2] ; [1 2],[9.75 3.25] ; [2.25 0.75],0
n5,1,0.06663,3.36415,[56  7] ; [9 4],[53.88157895  9.11842105] ; [11.11842105  1.88157895],0
v3,1,0.070374,3.274272,[37 23] ; [4 8],[34.16666667 25.83333333] ; [6.83333333 5.16666667],0
a2,1,0.11345,2.505495,[18 45] ; [ 1 12],[15.75 47.25] ; [3.25 9.75],0
s2,1,0.1138,2.500645,[38 23] ; [5 8],[35.44594595 25.55405405] ; [7.55405405 5.44594595],0
u3,1,0.142041,2.155711,[10  3] ; [1 2],[8.9375 4.0625] ; [2.0625 0.9375],0
n6,1,0.172238,1.863355,[58  3] ; [11  2],[56.87837838  4.12162162] ; [12.12162162  0.87837838],0
p4,1,0.203527,1.616885,[55  7] ; [9 3],[53.62162162  8.37837838] ; [10.37837838  1.62162162],0
p2,1,0.245222,1.350324,[56  7] ; [10  3],[54.71052632  8.28947368] ; [11.28947368  1.71052632],0
s3,1,0.25113,1.317004,[38 22] ; [6 7],[36.16438356 23.83561644] ; [7.83561644 5.16438356],0
s5,1,0.254719,1.297234,[38 16] ; [7 6],[36.26865672 17.73134328] ; [8.73134328 4.26865672],0
a4,1,0.265945,1.237541,[30 33] ; [4 9],[28.18421053 34.81578947] ; [5.81578947 7.18421053],0
s7,1,0.269959,1.216954,[43 15] ; [7 5],[41.42857143 16.57142857] ; [8.57142857 3.42857143],0
b4,1,0.292742,1.106968,[39 24] ; [6 7],[37.30263158 25.69736842] ; [7.69736842 5.30263158],0
u1,1,0.325578,0.966405,[18 45] ; [ 2 11],[16.57894737 46.42105263] ; [3.42105263 9.57894737],0
p11,1,0.332871,0.937695,[55  8] ; [10  3],[53.88157895  9.11842105] ; [11.11842105  1.88157895],0
a5,1,0.345249,0.890842,[51 12] ; [9 4],[49.73684211 13.26315789] ; [10.26315789  2.73684211],0
b5,1,0.360783,0.835165,[30 33] ; [8 5],[31.5 31.5] ; [6.5 6.5],0
p1,1,0.407939,0.684799,[22 41] ; [ 3 10],[20.72368421 42.27631579] ; [4.27631579 8.72368421],0
a6,1,0.448114,0.575418,[41 21] ; [10  3],[42.16 19.84] ; [8.84 4.16],0
b2,1,0.455255,0.557534,[22 23] ; [4 7],[20.89285714 24.10714286] ; [5.10714286 5.89285714],0
b3,1,0.455255,0.557534,[22 23] ; [4 7],[20.89285714 24.10714286] ; [5.10714286 5.89285714],0
v1,1,0.470593,0.520583,[43 17] ; [8 5],[41.91780822 18.08219178] ; [9.08219178 3.91780822],0
a1,1,0.521975,0.40999,[ 9 54] ; [ 1 12],[ 8.28947368 54.71052632] ; [ 1.71052632 11.28947368],0
s8,1,0.571011,0.320995,[38 23] ; [7 6],[37.09459459 23.90540541] ; [7.90540541 5.09459459],0
s4,1,0.617068,0.250009,[ 7 54] ; [ 2 10],[ 7.52054795 53.47945205] ; [ 1.47945205 10.52054795],0
r4,1,0.664155,0.188516,[56  7] ; [11  2],[55.53947368  7.46052632] ; [11.46052632  1.53947368],0
p9,1,0.666611,0.185592,[60  3] ; [12  1],[59.68421053  3.31578947] ; [12.31578947  0.68421053],0
d4,1,0.679583,0.170596,[55  7] ; [11  2],[54.56  7.44] ; [11.44  1.56],0
r2,1,0.687959,0.161304,[58  3] ; [12  1],[57.7027027  3.2972973] ; [12.2972973  0.7027027],0
v2,1,0.743971,0.106667,[38 22] ; [7 5],[37.5 22.5] ; [7.5 4.5],0
a8,1,0.758798,0.094286,[ 9 47] ; [2 8],[ 9.33333333 46.66666667] ; [1.66666667 8.33333333],0
d5,1,0.760332,0.093052,[50 12] ; [10  3],[49.6 12.4] ; [10.4  2.6],0
d2,1,0.800892,0.063601,[31 31] ; [7 6],[31.41333333 30.58666667] ; [6.58666667 6.41333333],0
s1,1,0.835297,0.043228,[ 6 57] ; [ 1 12],[ 5.80263158 57.19736842] ; [ 1.19736842 11.80263158],0
r1,1,0.838236,0.041677,[51 11] ; [11  2],[51.25333333 10.74666667] ; [10.74666667  2.25333333],0
a3,1,0.844114,0.038665,[50 13] ; [10  3],[49.73684211 13.26315789] ; [10.26315789  2.73684211],0
d1,1,0.894234,0.017675,[40 23] ; [8 5],[39.78947368 23.21052632] ; [8.21052632 4.78947368],0
r3,1,0.951763,0.003659,[56  5] ; [12  1],[56.05405405  4.94594595] ; [11.94594595  1.05405405],0
b1,1,0.980252,0.000613,[24 39] ; [5 8],[24.03947368 38.96052632] ; [4.96052632 8.03947368],0
