Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.001499,10.079516,[75 14] ; [6 7],[70.67647059 18.32352941] ; [10.32352941  2.67647059],0
p11,1,0.005412,7.736422,[69 22] ; [5 8],[64.75 26.25] ; [9.25 3.75],0
b1,1,0.008874,6.848029,[29 62] ; [9 4],[33.25 57.75] ; [4.75 8.25],0
p1,1,0.982723,0.000469,[ 7 82] ; [ 1 12],[ 6.98039216 82.01960784] ; [ 1.01960784 11.98039216],0
p5,1,0.991413,0.000116,[ 7 83] ; [ 1 12],[ 6.99029126 83.00970874] ; [ 1.00970874 11.99029126],0
p7,1,0.995069,3.8e-05,[53 33] ; [8 5],[52.98989899 33.01010101] ; [8.01010101 4.98989899],0
