Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,52.968641,[ 5 29] ; [89 19],[22.50704225 11.49295775] ; [71.49295775 36.50704225],1
p6,1,0.066766,3.360783,[ 1 32] ; [16 91],[ 4.00714286 28.99285714] ; [12.99285714 94.00714286],0
n3,1,0.074556,3.17976,[ 7 11] ; [25 14],[10.10526316  7.89473684] ; [21.89473684 17.10526316],0
p7,1,0.076692,3.133641,[ 4 30] ; [27 75],[ 7.75 26.25] ; [23.25 78.75],0
p8,1,0.084349,2.979049,[ 2 31] ; [20 88],[ 5.14893617 27.85106383] ; [16.85106383 91.14893617],0
d4,1,0.088678,2.898212,[21 13] ; [82 25],[24.83687943  9.16312057] ; [78.16312057 28.83687943],0
v3,1,0.089751,2.878827,[ 7 27] ; [36 63],[10.9924812 23.0075188] ; [32.0075188 66.9924812],0
n2,1,0.105682,2.617627,[ 9 10] ; [29 13],[11.83606557  7.16393443] ; [26.16393443 15.83606557],0
a6,1,0.108226,2.579941,[15 19] ; [64 43],[19.04964539 14.95035461] ; [59.95035461 47.04964539],0
s4,1,0.11852,2.436768,[ 3 31] ; [22 85],[ 6.02836879 27.97163121] ; [18.97163121 88.02836879],0
s5,1,0.135587,2.227338,[ 4 30] ; [24 77],[ 7.05185185 26.94814815] ; [20.94814815 80.05185185],0
a5,1,0.147998,2.092763,[16 18] ; [66 42],[19.63380282 14.36619718] ; [62.36619718 45.63380282],0
d5,1,0.154681,2.025473,[19 15] ; [74 33],[22.42553191 11.57446809] ; [70.57446809 36.42553191],0
a2,1,0.181362,1.786427,[ 4 30] ; [24 84],[ 6.70422535 27.29577465] ; [21.29577465 86.70422535],0
u1,1,0.209776,1.572973,[ 2 32] ; [15 93],[ 4.07042254 29.92957746] ; [12.92957746 95.07042254],0
a8,1,0.224225,1.477124,[ 5 29] ; [ 8 96],[ 3.20289855 30.79710145] ; [ 9.79710145 94.20289855],0
s7,1,0.279317,1.17041,[ 8 24] ; [36 66],[10.50746269 21.49253731] ; [33.49253731 68.50746269],0
a4,1,0.280206,1.166089,[11 22] ; [47 60],[13.67142857 19.32857143] ; [44.32857143 62.67142857],0
n4,1,0.288114,1.128412,[23 11] ; [62 46],[20.35211268 13.64788732] ; [64.64788732 43.35211268],0
a7,1,0.294393,1.09942,[17 17] ; [65 43],[19.63380282 14.36619718] ; [62.36619718 45.63380282],0
d2,1,0.378978,0.774015,[18 15] ; [49 58],[15.79285714 17.20714286] ; [51.20714286 55.79285714],0
a3,1,0.412968,0.670239,[19 14] ; [70 37],[20.97857143 12.02142857] ; [68.02142857 38.97857143],0
d1,1,0.421112,0.647211,[14 20] ; [53 55],[16.04225352 17.95774648] ; [50.95774648 57.04225352],0
p12,1,0.429154,0.625111,[ 1 33] ; [  7 100],[ 1.92907801 32.07092199] ; [  6.07092199 100.92907801],0
s1,1,0.44463,0.584304,[ 4 30] ; [ 8 98],[ 2.91428571 31.08571429] ; [ 9.08571429 96.91428571],0
n1,1,0.465462,0.532729,[10  9] ; [17 23],[ 8.69491525 10.30508475] ; [18.30508475 21.69491525],0
b2,1,0.491543,0.473146,[10 15] ; [21 44],[ 8.61111111 16.38888889] ; [22.38888889 42.61111111],0
b3,1,0.491543,0.473146,[10 15] ; [21 44],[ 8.61111111 16.38888889] ; [22.38888889 42.61111111],0
b4,1,0.52357,0.406856,[21 13] ; [60 48],[19.3943662 14.6056338] ; [61.6056338 46.3943662],0
n5,1,0.915651,0.011218,[21 13] ; [65 42],[20.73758865 13.26241135] ; [65.26241135 41.73758865],0
b1,1,0.924967,0.00887,[17 17] ; [53 55],[16.76056338 17.23943662] ; [53.23943662 54.76056338],0
u4,1,0.959947,0.002522,[ 1 33] ; [  3 105],[ 0.95774648 33.04225352] ; [  3.04225352 104.95774648],0
