Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,40.123282,[ 1 36] ; [73 44],[17.77922078 19.22077922] ; [56.22077922 60.77922078],1
d3,1,0.0,31.181365,[ 9 27] ; [89 28],[23.05882353 12.94117647] ; [74.94117647 42.05882353],1
d5,1,5.8e-05,16.175618,[19 18] ; [98 19],[28.11038961  8.88961039] ; [88.88961039 28.11038961],1
r3,1,0.001158,10.555891,[26 11] ; [106  10],[31.92156863  5.07843137] ; [100.07843137  15.92156863],0
p1,1,0.002514,9.130578,[ 8 29] ; [  6 110],[ 3.38562092 33.61437908] ; [ 10.61437908 105.38562092],0
a7,1,0.002755,8.962833,[17 20] ; [85 32],[24.50649351 12.49350649] ; [77.49350649 39.50649351],0
r4,1,0.005258,7.788558,[23 14] ; [98 19],[29.07142857  7.92857143] ; [91.92857143 25.07142857],0
s3,1,0.006234,7.481513,[12 25] ; [67 48],[19.23026316 17.76973684] ; [59.76973684 55.23026316],0
s2,1,0.007154,7.233795,[ 8 29] ; [54 62],[14.99346405 22.00653595] ; [47.00653595 68.99346405],0
r1,1,0.011114,6.446943,[22 15] ; [93 23],[27.81045752  9.18954248] ; [87.18954248 28.81045752],0
a5,1,0.038232,4.294679,[18 19] ; [79 38],[23.30519481 13.69480519] ; [73.69480519 43.30519481],0
s5,1,0.042156,4.128938,[ 3 32] ; [27 83],[ 7.24137931 27.75862069] ; [22.75862069 87.24137931],0
u2,1,0.05288,3.747701,[8 9] ; [26  9],[11.11538462  5.88461538] ; [22.88461538 12.11538462],0
n5,1,0.075746,3.15389,[20 16] ; [45 71],[15.39473684 20.60526316] ; [49.60526316 66.39473684],0
d2,1,0.077878,3.10863,[11 26] ; [54 63],[15.61688312 21.38311688] ; [49.38311688 67.61688312],0
p2,1,0.085039,2.965868,[21 16] ; [82 32],[25.2384106 11.7615894] ; [77.7615894 36.2384106],0
v2,1,0.086501,2.93832,[11 23] ; [54 56],[15.34722222 18.65277778] ; [49.65277778 60.34722222],0
a3,1,0.090325,2.868578,[20 17] ; [81 36],[24.26623377 12.73376623] ; [76.73376623 40.26623377],0
p9,1,0.104757,2.631579,[20 16] ; [80 34],[24. 12.] ; [76. 38.],0
s8,1,0.113917,2.499023,[ 7 30] ; [38 79],[10.81168831 26.18831169] ; [34.18831169 82.81168831],0
s6,1,0.118152,2.441649,[14 23] ; [61 55],[18.1372549 18.8627451] ; [56.8627451 59.1372549],0
p10,1,0.118548,2.436397,[17 19] ; [70 43],[21.02013423 14.97986577] ; [65.97986577 47.02013423],0
a1,1,0.139523,2.18321,[ 4 33] ; [  5 112],[ 2.16233766 34.83766234] ; [  6.83766234 110.16233766],0
p3,1,0.154758,2.02471,[10 27] ; [46 69],[13.63157895 23.36842105] ; [42.36842105 72.63157895],0
s7,1,0.157692,1.996224,[ 8 28] ; [38 71],[11.42068966 24.57931034] ; [34.57931034 74.42068966],0
v4,1,0.194603,1.682425,[29  7] ; [104  13],[31.29411765  4.70588235] ; [101.70588235  15.29411765],0
b5,1,0.232585,1.424982,[19 18] ; [73 44],[22.1038961 14.8961039] ; [69.8961039 47.1038961],0
s1,1,0.252847,1.307506,[ 3 34] ; [  4 109],[ 1.72666667 35.27333333] ; [  5.27333333 107.72666667],0
a2,1,0.257958,1.279682,[ 4 33] ; [22 95],[ 6.24675325 30.75324675] ; [19.75324675 97.24675325],0
n4,1,0.294096,1.100776,[22 15] ; [58 59],[19.22077922 17.77922078] ; [60.77922078 56.22077922],0
a8,1,0.331965,0.941218,[ 4 31] ; [  7 102],[ 2.67361111 32.32638889] ; [  8.32638889 100.67361111],0
a4,1,0.335853,0.926195,[11 26] ; [45 72],[13.45454545 23.54545455] ; [42.54545455 74.45454545],0
b1,1,0.352572,0.864179,[20 17] ; [53 64],[17.53896104 19.46103896] ; [55.46103896 61.53896104],0
s4,1,0.35838,0.843561,[ 4 33] ; [20 97],[ 5.76623377 31.23376623] ; [18.23376623 98.76623377],0
n3,1,0.359687,0.838986,[13  4] ; [23 13],[11.54716981  5.45283019] ; [24.45283019 11.54716981],0
b4,1,0.414095,0.667013,[19 18] ; [69 48],[21.14285714 15.85714286] ; [66.85714286 50.14285714],0
p11,1,0.414095,0.667013,[19 18] ; [69 48],[21.14285714 15.85714286] ; [66.85714286 50.14285714],0
p5,1,0.439189,0.5984,[ 1 35] ; [  7 108],[ 1.90728477 34.09271523] ; [  6.09271523 108.90728477],0
v1,1,0.504102,0.446289,[14 22] ; [52 63],[15.73509934 20.26490066] ; [50.26490066 64.73509934],0
p4,1,0.581345,0.304065,[14 23] ; [49 65],[15.43708609 21.56291391] ; [47.56291391 66.43708609],0
b2,1,0.597118,0.279365,[ 8 14] ; [20 46],[ 7. 15.] ; [21. 45.],0
b3,1,0.597118,0.279365,[ 8 14] ; [20 46],[ 7. 15.] ; [21. 45.],0
u3,1,0.622217,0.242764,[11  6] ; [25 10],[11.76923077  5.23076923] ; [24.23076923 10.76923077],0
